URL,Status,UR,Previous traffic,Current traffic,Traffic change,Previous traffic value,Current traffic value,Traffic value change,Current referring domains,Previous # of keywords,Current # of keywords,Keywords change,Previous top keyword,Current top keyword,Previous top keyword: Volume,Current top keyword: Volume,Previous top keyword: Position,Current top keyword: Position,Top keyword: Position change,Page type
https://beturi.ro/case-pariuri-oferte/cod-bonus-netbet/,,,0,13,13,0.00,23.29,23.29,,1,4,3,netbet bonus,cod bonus netbet,600,400,15,12,,
https://beturi.ro/oferte-cazino/100-rotiri-gratuite-winner/,,,13,13,,17.48,17.48,,,2,2,,winner 100 rotiri gratuite,winner 100 rotiri gratuite,90,90,2,2,0,
https://beturi.ro/ghid-pariuri/stanleybet-verficare-bilet/,,4.5,8,12,4,4.47,4.31,-0.16,0,5,7,2,cod bilet stanleybet,verificare cod bilet stanleybet,700,70,13,4,,
https://beturi.ro/ghid-pariuri/contact-winbet/,,,3,12,9,1.16,2.87,1.71,,1,2,1,contact winbet,winbet contact,70,200,7,7,,
https://beturi.ro/ponturi-pariuri/tenis/,,15,4,12,8,2.63,4.94,2.31,16,3,5,2,ponturi tenis sigure azi,biletul zilei tenis,100,200,10,10,,
https://beturi.ro/ghid-pariuri/netbet-aplicatie/,,,9,12,3,13.10,17.73,4.63,,2,3,1,aplicatia netbet,aplicatia netbet,150,150,8,8,0,
https://beturi.ro/case-pariuri-oferte/maxbet-bonus-bun-venit/,,,5,12,7,6.14,19.46,13.32,,1,2,1,maxbet sport,maxbet pariuri sportive,100,150,8,6,,
https://beturi.ro/ghid-pariuri/winner-pariuri-sportive/,,,5,12,7,12.08,17.37,5.29,,2,8,6,winner bet pariuri sportive,winner bet pariuri sportive,100,100,4,4,0,
https://beturi.ro/stiri-sport/lot-fc-botosani/,,,5,11,6,,,,,2,3,1,transferuri la fc botosani,jucători fc botoșani,100,500,8,14,,
https://beturi.ro/free-bet/winner-pariu-gratuit/,,4.6,8,11,3,7.43,9.39,1.96,0,1,2,1,free bet winner,free bet winner,70,70,3,2,1,
https://beturi.ro/oferte-cazino/conticazino-bonus/,,,0,11,11,0.03,13.38,13.34,,1,3,2,cod bonus conti,conticazino bonus,0,250,10,10,,
https://beturi.ro/ghid-pariuri/retragere-winner/,,,11,11,,7.44,7.44,,,3,3,,cat dureaza o retragere la winner,cat dureaza o retragere la winner,100,100,5,5,0,
https://beturi.ro/ponturi-pariuri/hochei/,,,14,11,-3,13.26,8.78,-4.48,,2,3,1,ponturi hochei,ponturi hochei azi,150,150,7,8,,
https://beturi.ro/ghid-pariuri/loto-keno/,,4.7,7,11,4,0.64,2.38,1.74,17,12,14,2,polonia keno 20/70 rezultate,loto keno,500,150,16,10,,
https://beturi.ro/oferte-cazino/rotiri-gratuite-maxbet/,,,0,11,11,0.01,20.12,20.11,,1,3,2,maxbet rotiri gratuite,rotiri gratuite maxbet,700,450,50,11,,
https://beturi.ro/ghid-pariuri/program-casa-pariurilor/,,6,10,10,,2.10,2.10,0.00,0,3,5,2,program casa pariurilor azi,program casa pariurilor azi,80,80,5,5,0,
https://beturi.ro/recenzie/netbet-sport/,,,11,10,-1,27.98,26.93,-1.05,,3,4,1,netbet.ro sport,netbet.ro sport,150,150,6,6,0,
https://beturi.ro/recenzie/unibet-pariuri/,,,17,10,-7,5.25,2.68,-2.57,,3,4,1,unibet pariuri sportive,unibet pariuri sportive,700,600,12,12,0,
https://beturi.ro/case-pariuri-oferte/superspin-superbet/,,,1,10,9,1.00,12.38,11.38,,3,5,2,superbet jackpot 50000,super spin,20,200,10,10,,
https://beturi.ro/ghid-pariuri/verificare-bilet-winner/,,,15,10,-5,5.59,4.34,-1.25,,9,5,-4,verificare bilet winner bet,winner verificare bilet fotbal,100,100,7,5,,
https://beturi.ro/oferte-cazino/win2-bonus-de-bun-venit/,New,4.6,,10,10,,6.77,6.77,45,,5,5,,win2 ro,,2300,,20,,
https://beturi.ro/oferte-cazino/sparge-seiful-netbet/,,,10,10,,11.30,11.30,,,2,2,,seif netbet,seif netbet,90,90,4,4,0,
https://beturi.ro/case-pariuri-oferte/bonus-superaniversar-superbet/,,,19,9,-10,23.77,14.69,-9.07,,6,4,-2,bonus aniversar superbet,superbet bonus aniversar,400,150,10,10,,
https://beturi.ro/ghid-pariuri/loto-6-din-49/,,,25,9,-16,4.49,1.61,-2.89,,2,2,,loto 6 49 verificare bilet,loto 6 49 verificare bilet,11000,10000,22,25,-3,
https://beturi.ro/pariuri-sportive-live/,,,27,9,-18,14.68,11.60,-3.08,,3,1,-2,rezultate pariuri sportive,beturi,1200,350,11,1,,
https://beturi.ro/ghid-pariuri/pariu-meci-amanat/,,,8,9,1,6.02,6.02,,,1,3,2,meci amanat superbet,meci amanat superbet,50,50,4,4,0,
https://beturi.ro/case-pariuri-oferte/casa-pariurilor-pariu-sansa/,,,6,9,3,3.72,5.82,2.09,,1,1,,pariu sansa casa pariurilor,pariu sansa casa pariurilor,200,200,10,8,2,
https://beturi.ro/diverse/kems-reguli/,,4.5,11,8,-3,0.06,0.06,,0,3,2,-1,kems reguli,kems reguli,150,150,8,8,0,
https://beturi.ro/oferte-cazino/100-lei-gratis-casa-pariurilor/,,,12,8,-4,16.21,10.94,-5.27,,3,1,-2,casa pariurilor bonus fara depunere 100 lei,casa pariurilor bonus fara depunere 100 lei,150,150,5,6,-1,
https://beturi.ro/ghid-pariuri/contact-las-vegas/,,,8,8,,16.24,16.24,,,2,3,1,las vegas casino contact,las vegas casino contact,200,200,10,10,0,
https://beturi.ro/recenzie/betfair-pariuri/,,,12,8,-4,23.30,19.61,-3.69,,3,2,-1,betfair sport,betfair sport,150,150,8,8,0,
https://beturi.ro/ghid-pariuri/meciuri-pauza-final/,,4.7,1,8,7,1.08,2.87,1.80,0,2,4,2,pauza sau final,meciuri pauza final,40,150,9,10,,
https://beturi.ro/stiri-sport/lot-fc-arges/,,,3,8,5,,,,,1,3,2,jucători fc argeș pitești,lot fc arges,1200,150,21,9,,
https://beturi.ro/oferte-cazino/bonus-fara-depunere-million/,,,13,8,-5,7.17,,-7.17,,2,1,-1,milion.ro bonus fara depunere,milion.ro bonus fara depunere,200,200,7,7,0,
https://beturi.ro/telegram-beturi/,New,,,7,7,,3.20,3.20,,,3,3,,pariuri sportive telegram,,100,,9,,
https://beturi.ro/oferte-cazino/50-rotiri-gratuite-pokerstars/,,,33,7,-26,47.45,9.96,-37.49,,7,2,-5,pokerstars 50 rotiri,pokerstars rotiri gratuite,100,150,2,9,,
https://beturi.ro/recenzie/win2-casino/,,15,19,7,-12,11.42,3.95,-7.46,70,4,3,-1,win2 ro,win 2,2400,2200,15,19,,
https://beturi.ro/ponturi-pariuri/fotbal/international/lazio-bayern-ucl/,,4.4,7,7,,2.83,2.83,,0,1,1,,lazio bayern ponturi,lazio bayern ponturi,20,20,1,1,0,
https://beturi.ro/oferte-cazino/rotiri-gratuite-netbet/,,,0,7,7,0.15,11.38,11.23,,1,1,,netbet rotiri gratuite,netbet rotiri gratuite,1000,900,35,15,20,
https://beturi.ro/stiri-sport/lot-fc-hermannstadt/,,,4,7,3,,,,,1,2,1,jucători fc hermannstadt,jucători fc hermannstadt,400,400,14,12,2,
https://beturi.ro/ghid-pariuri/strategii-pariuri/,,,5,7,2,0.94,1.74,0.80,,3,4,1,scheme inteligente pariuri,scheme inteligente pariuri,80,80,10,9,1,
https://beturi.ro/ghid-pariuri/cat-dureaza-un-meci-de-tenis/,,4.4,4,7,3,,,,0,1,1,,cat dureaza un meci de tenis,cat dureaza un meci de tenis,150,150,10,7,3,
https://beturi.ro/stiri-sport/lot-farul-constanta/,,,6,7,1,0.46,0.55,0.09,,2,3,1,jucători farul constanța,jucători farul constanța,1300,1100,19,18,1,
https://beturi.ro/oferte-casino-craciun/,,,4,7,3,,,,,1,1,,calendar craciun casino,calendar craciun casino,90,90,8,5,3,
https://beturi.ro/stiri-sport/cei-mai-buni-baschetbalisti/,,,14,7,-7,,,,,3,3,,cel mai bun baschetbalist din lume,cel mai bun baschetbalist din lume,60,60,2,3,-1,
https://beturi.ro/cazinouri-online-nelicentiate/,New,,,7,7,,18.40,18.40,,,1,1,,cazinouri legale,,200,,8,,
https://beturi.ro/ghid-pariuri/contact-maxbet/,,,10,6,-4,2.35,,-2.35,,2,1,-1,0217954546,0217954546,40,40,3,2,1,
https://beturi.ro/stiri-sport/program-serie-a/,,,56,6,-50,0.95,,-0.95,,2,1,-1,meciuri din serie a,program liga 1 italia,17000,700,10,15,,
https://beturi.ro/oferte-cazino/vlad-cazino-bonus-fara-depunere/,,,10,6,-4,17.90,9.12,-8.78,,1,2,1,vlad cazino bonus fara depunere,vlad cazino bonus fara depunere,800,700,13,18,-5,
https://beturi.ro/ponturi-pariuri/ufc/,,,6,6,,10.23,10.23,,,1,1,,pariuri ufc,pariuri ufc,250,250,10,10,0,
https://beturi.ro/case-pariuri-oferte/bonus-bun-venit-pokerstars/,New,4.5,,6,6,,6.08,6.08,142,,2,2,,pokerstars 50 rotiri,,100,,7,,
https://beturi.ro/Ponturi,New,,,6,6,,4.17,4.17,,,1,1,,ponturi pariuri,,9100,,29,,
https://beturi.ro/ghid-casino/metode-plata-princess-casino/,,,4,6,2,2.94,5.41,2.48,,1,2,1,retragere princess casino,retragere princess casino,150,150,9,8,1,
https://beturi.ro/stiri-sport/lot-uta-arad/,,,3,6,3,,,,,2,3,1,lot uta arad,transferuri uta arad,100,150,10,10,,
https://beturi.ro/ghid-pariuri/pacanele-cu-dublaje/,New,,,6,6,,,,,,2,2,,rosie neagra,,100,,6,,
https://beturi.ro/ghid-pariuri/cat-dureaza-un-meci-de-rugby/,,,5,6,1,,,,,1,1,,cat dureaza un meci de rugby,cat dureaza un meci de rugby,80,80,5,4,1,
https://beturi.ro/ponturi-pariuri/fotbal/anglia/,,,4,6,2,,,,,1,2,1,ponturi premier league,ponturi premier league,150,150,10,9,1,
https://beturi.ro/oferte-cazino/bonus-casino-casa-pariurilor/,New,,,6,6,,11.03,11.03,,,3,3,,casa pariurilor rotiri gratuite,,900,,17,,
https://beturi.ro/ghid-pariuri/program-getsbet/,,4.6,4,6,2,2.39,3.67,1.28,153,2,3,1,program gets bet,program gets bet,50,50,6,6,0,
https://beturi.ro/stiri-sport/program-play-off-superliga/,,,0,6,6,0.20,,-0.20,,1,1,,etapa viitoare liga 1 play off,program play off liga 1,2800,1200,29,18,,
https://beturi.ro/ghid-pariuri/contact-betano/,,4.5,3,5,2,5.92,8.06,2.14,0,2,2,,betano contact,betano contact,600,500,18,17,1,
https://beturi.ro/case-pariuri-oferte/superprono-superbet/,,,2,5,3,2.38,8.02,5.63,,3,4,1,superprono superbet rezultate,superprono superbet,40,100,8,10,,
https://beturi.ro/ghid-pariuri/contact-winmasters/,,,7,5,-2,6.19,4.95,-1.24,,2,1,-1,winmasters contact,winmasters contact,200,200,9,10,-1,
https://beturi.ro/stiri-sport/cine-transmite-kosovo-romania/,,,4,5,1,0.00,0.00,0.00,,5,5,,cine transmite romania kosovo,cine transmite romania kosovo,20,20,2,2,0,
https://beturi.ro/stiri-sport/totul-despre-fotbal-australian/,,,5,5,,,,,,1,1,,fotbal australian,fotbal australian,70,70,3,3,0,
https://beturi.ro/ghid-pariuri/casa-pariurilor-aplicatie/,New,,,5,5,,5.93,5.93,,,3,3,,casa pariurilor aplicatie online,,80,,7,,
https://beturi.ro/stiri-sport/cine-transmite-finala-uefa-champions-league/,,,1380,5,-1375,207.01,,-207.01,,1,2,1,uefa champions league,finala champions league cine transmite,15000,40,1,3,,
https://beturi.ro/stiri-sport/lot-cfr-cluj/,,,2,5,3,,,,,1,2,1,lot cfr,jucatori noi la cfr cluj,100,100,11,11,,
https://beturi.ro/ghid-pariuri/magnum-bet-verificare-bilet/,,,9,5,-4,7.14,5.31,-1.83,,3,2,-1,verificare bilet magnum bet,verificare bilet magnum bet,100,100,9,9,0,
https://beturi.ro/ghid-pariuri/dex-pariuri-sportive/,New,,,5,5,,1.54,1.54,,,1,1,,ce inseamna 1x la pariuri,,200,,12,,
https://beturi.ro/free-bet/betano-pariu-gratuit-fotbal/,,,4,5,1,13.07,14.03,0.96,,2,2,,free bet betano,free bet betano,40,40,5,5,0,
https://beturi.ro/ghid-pariuri/retragere-888/,,,5,5,,7.32,7.32,,,1,1,,888 casino retragere,888 casino retragere,40,40,3,3,0,
https://beturi.ro/stiri-sport/lot-u-cluj/,,,3,4,1,,,,,1,3,2,lot u cluj,lot u cluj,150,150,11,10,1,
https://beturi.ro/ghid-pariuri/cat-dureaza-un-meci-de-volei/,,,4,4,,,,,,1,1,,cat dureaza un meci de volei,cat dureaza un meci de volei,100,100,8,8,0,
https://beturi.ro/oferte-cazino/100-rotiri-gratuite-stanleybet/,,,1,4,3,1.43,3.53,2.10,,1,1,,stanleybet rotiri gratuite,stanleybet rotiri gratuite,700,700,21,17,4,
https://beturi.ro/Stiri,New,,,4,4,,,,,,2,2,,top 10 cele mai bune echipe de fotbal din lume,,70,,9,,
https://beturi.ro/ghid-pariuri/fortuna-verificare-bilet/,,,1,4,3,0.31,1.79,1.48,,2,4,2,scanare bilet fortuna,fortuna verificare bilet cod scurt,1600,1100,25,21,,
https://beturi.ro/ponturi-pariuri/fotbal/bundesliga/,New,,,4,4,,,,,,1,1,,ponturi bundesliga,,80,,7,,
https://beturi.ro/ghid-pariuri/loto-superbet/,,,3,4,1,14.61,14.68,0.07,,2,4,2,loterii superbet,loterii superbet,150,150,10,10,0,
https://beturi.ro/oferte-cazino/bonus-fara-depunere-don-casino/,,,12,4,-8,12.89,4.69,-8.20,,2,1,-1,don casino bonus fara depunere,don casino bonus fara depunere,200,100,7,8,-1,
https://beturi.ro/oferte-cazino/promotii-winbet/,,,17,4,-13,9.38,8.87,-0.51,,1,2,1,winbet bonus,winbet bonus de bun venit,900,100,11,8,,
https://beturi.ro/stiri-sport/top-10-jucatoare-de-tenis/,,,3,4,1,,,,,1,1,,jucatoare de tenis celebre,jucatoare de tenis celebre,90,90,10,9,1,
https://beturi.ro/ghid-casino/jocuri-cu-septari/,,4.5,0,4,4,0.09,0.95,0.86,0,1,3,2,5 septari pe 1 leu,panou septari,10,50,10,7,,
https://beturi.ro/case-pariuri-oferte/betano-master/,,,4,4,,4.68,4.68,,,1,1,,betano master,betano master,50,50,4,4,0,
https://beturi.ro/case-pariuri-oferte/bonus-bun-venit-las-vegas/,New,,,4,4,,7.88,7.88,,,1,1,,las vegas bonus de bun venit,,150,,9,,
https://beturi.ro/pacanele-online/shining-crown/,New,,,4,4,,6.73,6.73,,,1,1,,shining crown,,3900,,26,,
https://beturi.ro/oferte-cazino/bonus-bun-venit-vivabet/,New,4.8,,4,4,,2.01,2.01,57,,1,1,,vivabet ro,,1100,,19,,
https://beturi.ro/ghid-pariuri/ce-inseamna-gg/,,4.8,0,4,4,,2.31,2.31,0,2,7,5,ce inseamna gg in oricare repriza,gg pariuri,10,50,8,7,,
https://beturi.ro/stiri-sport/lot-fcsb/,,,4,4,,6.30,6.26,-0.05,,2,2,,valoare lot fcsb,valoare lot fcsb,100,100,10,10,0,
https://beturi.ro/ghid-pariuri/verificare-bilet-mozzart/,,,12,3,-9,1.09,1.02,-0.07,,9,5,-4,mozzart verificare bilet fotbal,mozzart status bilet,100,50,5,4,,
https://beturi.ro/ghid-casino/pacanele-admiral/,,,3,3,,6.32,6.32,,,1,1,,pacanele admiral,pacanele admiral,100,100,9,9,0,
https://beturi.ro/recenzie/magnum-bet-casino/,New,,,3,3,,1.46,1.46,,,1,1,,magnum bet verificare bilet,,100,,10,,
https://beturi.ro/diverse/reguli-maciu-piciu/,,,4,3,-1,,,,,1,1,,maciu piciu joc,maciu piciu joc,50,50,4,5,-1,
https://beturi.ro/oferte-cazino/50-free-spins-betano/,,,2,3,1,3.43,6.70,3.27,,1,1,,50 rotiri gratuite betano,50 rotiri gratuite betano,40,40,7,4,3,
https://beturi.ro/stiri-sport/grupe-nations-league/,,4.6,1,3,2,,,,0,4,4,,faze eliminatorii uefa nations league,faze eliminatorii uefa nations league,30,30,7,4,3,
https://beturi.ro/ghid-pariuri/loto-canada/,,,36,3,-33,6.97,0.97,-6.01,,4,3,-1,loto canada,loto canada 5/41,5000,900,16,20,,
https://beturi.ro/pacanele-online/sweet-bonanza/,New,6,,3,3,,5.39,5.39,0,,1,1,,sweet bonanza,,800,,19,,
https://beturi.ro/ghid-pariuri/verificare-bilet-admiral/,,,3,3,,2.09,2.88,0.80,,5,7,2,tip cash verificare bilet,tip cash verificare bilet,40,40,7,9,-2,
https://beturi.ro/ghid-pariuri/betano-pariuri-sportive/,,4.5,17,3,-14,26.28,1.93,-24.34,0,2,3,1,betano pariuri,pariuri sportive betano,900,50,5,7,,
https://beturi.ro/Oferte,New,,,3,3,,3.53,3.53,,,1,1,,oferta betano,,50,,7,,
https://beturi.ro/oferte-cazino/roata-netbet/,,,2,2,,1.74,1.94,0.20,,1,1,,roata norocoasa netbet,roata netbet,30,40,6,7,,
https://beturi.ro/ghid-casino/loto-fortuna/,,4.4,1,2,1,0.65,1.23,0.58,0,3,3,,rezultate loto fortuna,rezultate loto fortuna,450,450,21,18,3,
https://beturi.ro/ghid-pariuri/verificare-bilet-superbet/,,,2,2,,6.22,5.73,-0.49,,2,11,9,verificarea bilet superbet,verificarea bilet superbet,900,800,21,22,-1,
https://beturi.ro/stiri-sport/profil-daniel-birligea/,,4.4,3,2,-1,,,,0,1,1,,daniel bîrligea,daniel bîrligea,9500,9500,29,31,-2,
https://beturi.ro/ghid-casino/stanleybet-contact/,New,,,2,2,,0.50,0.50,,,1,1,,contact stanleybet,,90,,11,,
https://beturi.ro/stiri-sport/castigatori-australian-open/,,,3,2,-1,,,,,1,1,,castigatori australian open,castigatori australian open,50,50,6,7,-1,
https://beturi.ro/bet-builder/,,15,2,2,,2.75,2.75,0.00,162,1,2,1,bet builder superbet,bet builder superbet,80,80,10,10,0,
https://beturi.ro/case-pariuri-oferte/superbonus-superbet/,,,1,2,1,1.08,2.29,1.21,,3,4,1,super bonus,super bonus superbet,20,30,6,9,,
https://beturi.ro/stiri-sport/top-10-carti-despre-sport/,New,,,2,2,,0.15,0.15,,,1,1,,carti despre sport,,50,,7,,
https://beturi.ro/stiri-sport/program-superliga/,,,1,2,1,1.50,2.12,0.63,,1,3,2,program superliga,program superliga,3500,1900,29,26,3,
https://beturi.ro/ghid-casino/winbet-mobile/,,,16,2,-14,4.38,0.52,-3.86,,1,2,1,winbet ro,winbet ro,1600,1400,14,23,-9,
https://beturi.ro/oferte-cazino/gameworld-bonus-fara-depunere/,New,,,2,2,,1.11,1.11,,,1,1,,game world 127 rotiri,,50,,9,,
https://beturi.ro/ponturi-pariuri/esports/,,,6,2,-4,11.83,5.10,-6.73,,2,1,-1,pariuri esports,pariuri cs go,150,20,9,6,,
https://beturi.ro/case-pariuri-oferte/speciale/supercalendarul-superbet/,New,,,2,2,,1.05,1.05,,,1,1,,calendar superbet,,30,,6,,
https://beturi.ro/case-pariuri-oferte/speciale/pariu-gratuit-superbet/,,,0,2,2,0.83,9.14,8.31,,1,2,1,pariu gratuit superbet,superbet rotiri gratuite,20,1100,10,23,,
https://beturi.ro/stiri-sport/program-meciuri-universitatea-craiova-liga-1/,,4.4,1,2,1,0.73,1.86,1.13,0,3,5,2,craiova meciuri,craiova meciuri,2100,2000,26,22,4,
https://beturi.ro/ghid-pariuri/inregistrare-superbet-cont/,,4.8,3,2,-1,1.58,1.37,-0.21,143,3,3,,superbet inregistrare,superbet inregistrare,1000,900,20,20,0,
https://beturi.ro/ghid-pariuri/retragere-maxbet/,,,1,1,,1.19,1.19,,,1,1,,retragere maxbet,retragere maxbet,40,40,9,9,0,
https://beturi.ro/stiri-sport/castigatori-wimbledon/,,,1,1,,,,,,1,1,,castigatori wimbledon,castigatori wimbledon,10,10,4,4,0,
https://beturi.ro/ponturi-pariuri/fotbal/fifa-club-world-cup/,,,1,1,,0.00,0.01,0.01,,7,6,-1,poziții fifa club world cup,poziții fifa club world cup,30,30,10,10,0,
https://beturi.ro/oferte-cazino/bonus-fara-depunere-spin/,New,,,1,1,,1.75,1.75,,,1,1,,rotiri gratuite fara depunere shining crown,,1700,,27,,
https://beturi.ro/ponturi-pariuri/fotbal/europa-league/,,,1,1,,1.00,0.24,-0.76,,1,1,,meciuri europa league,meciuri din europa league,1000,80,19,15,,
https://beturi.ro/stiri-sport/profil-de-legenda-pepe-portugalia/,New,,,1,1,,,,,,2,2,,pepe portugalia,,20,,8,,
https://beturi.ro/case-pariuri-oferte/speciale/bonus-loto-betano/,,,2,1,-1,1.89,1.66,-0.23,,1,1,,betano loto,loto betano,600,1000,20,23,,
https://beturi.ro/stiri-sport/cine-transmite-la-tv-romania-tara-galilor/,New,,,1,1,,0.01,0.01,,,1,1,,țara galilor,,300,,5,,
https://beturi.ro/oferte-cazino/maxbet-promotii/,New,,,1,1,,2.74,2.74,,,1,1,,maxbet promotii,,20,,8,,
https://beturi.ro/stiri-sport/totul-despre-balonul-de-aur/,,,0,1,1,0.00,,0.00,,3,1,-2,balonul de aur câștigători,clasament balonul de aur all time,300,50,20,11,,
https://beturi.ro/oferte-cazino/page/2/,,,2,1,-1,2.95,0.36,-2.59,,1,1,,bonusuri,beturi.ro,700,60,17,1,,
https://beturi.ro/ghid-pariuri/jocuri-pragmatic-play/,,,1,1,,2.87,2.87,,,1,1,,pragmatic play pareri,pragmatic play pareri,30,30,7,7,0,
https://beturi.ro/stiri-sport/program-liga-2/,,4.6,0,1,1,,0.09,0.09,0,2,3,1,liga 2 meciuri,meciuri liga 2 azi,700,1200,39,26,,
https://beturi.ro/oferte-cazino/bonus-fortuna-casino-bun-venit/,,,13,1,-12,19.49,1.97,-17.52,,1,1,,fortuna bonus fara depunere,fortuna rotiri gratuite,1000,500,13,20,,
https://beturi.ro/oferte-cazino/fortuna-palace-bonus-fara-depunere/,New,4.4,,1,1,,0.79,0.79,76,,1,1,,fortuna 100 rotiri gratuite,,0,,2,,
https://beturi.ro/ponturi-pariuri/fotbal/romania/,New,,,1,1,,0.35,0.35,,,1,1,,beturi ro,,150,,1,,
https://beturi.ro/stiri-sport/preview-grupa-j-cupa-mondiala-2026/,New,,,1,1,,,,,,1,1,,pariuri cupa mondiala,,80,,6,,
https://beturi.ro/stiri-sport/lot-petrolul-ploiesti/,,,3,1,-2,,,,,1,1,,jucători fc petrolul ploiești,jucători fc petrolul ploiești,600,600,18,23,-5,
https://beturi.ro/case-pariuri-oferte/pariu-ultra-sansa-fortuna/,New,,,1,1,,1.07,1.07,,,1,1,,pariu sansa fortuna,,30,,7,,
https://beturi.ro/stiri-sport/lot-poli-iasi/,New,,,1,1,,,,,,2,2,,lot poli iasi,,60,,10,,
https://beturi.ro/stiri-sport/cele-mai-bune-cluburi-de-fotbal-din-lume/,,,3,1,-2,,0.00,0.00,,1,2,1,cea mai buna echipa de fotbal din lume,cele mai bune echipe de fotbal,150,30,10,7,,
https://beturi.ro/stiri-sport/tragere-la-sorti-europa-league/,New,,,1,1,,0.01,0.01,,,1,1,,tragere la sorti europa league,,450,,24,,
https://beturi.ro/oferte-cazino/bonus-casino-getsbet/,,,1,1,,1.62,1.62,,,1,1,,125 rotiri gratuite gets bet,125 rotiri gratuite gets bet,20,20,8,8,0,
https://beturi.ro/diverse/reguli-trombon/,New,,,1,1,,0.02,0.02,,,1,1,,trombon,,1600,,25,,
https://beturi.ro/oferte-cazino/bonus-fara-depunere-luck-casino/,New,4.6,,1,1,,1.25,1.25,168,,1,1,,luck casino bonus fara depunere,,250,,17,,
https://beturi.ro/Case,New,,,1,1,,0.36,0.36,,,2,2,,club.superbet verificare bilet,,10,,6,,
https://beturi.ro/ponturi-pariuri/fotbal/international/bayern-lazio-ucl/,,4.4,1,1,,0.37,0.37,,0,1,1,,lazio bayern ponturi,lazio bayern ponturi,20,20,7,7,0,
https://beturi.ro/echipa-de-tipseri/,,,10,1,-9,12.69,0.36,-12.33,,1,1,,beturi,beturi.ro,400,60,1,1,,
https://beturi.ro/ghid-casino/loterii-stanleybet/,,,0,1,1,0.00,0.45,0.45,,1,1,,stanleybet loto,oferte stanleybet,900,20,20,6,,
https://beturi.ro/ponturi-pariuri/fotbal/conference-league/,,,1,1,,0.62,0.53,-0.09,,2,4,2,meciuri din uefa conference league,meciuri din uefa conference league,500,500,23,24,-1,
https://beturi.ro/stiri-sport/castigatori-roland-garros/,,,1,1,,,,,,1,1,,castigatori roland garros,castigatori roland garros,20,20,9,9,0,
https://beturi.ro/ghid-pariuri/contact-betfair/,,,3,1,-2,4.92,1.43,-3.50,,2,1,-1,betfair contact,contact betfair,50,30,7,9,,
https://beturi.ro/oferte-cazino/rotiri-gratuite-betano/,New,,,1,1,,1.60,1.60,,,2,2,,betano rotiri gratuite,,2000,,29,,
https://beturi.ro/pacanele-online/jocul-aviator/,,,1,1,,2.00,1.60,-0.40,,1,2,1,superbet aviator,superbet aviator,30,30,9,10,-1,
https://beturi.ro/oferte-cazino/unibet-roata-norocului/,New,,,1,1,,0.89,0.89,,,1,1,,roata norocoasa netbet,,30,,9,,
https://beturi.ro/stiri-sport/lot-gloria-buzau/,New,,,1,1,,0.80,0.80,,,1,1,,lot gloria buzau,,40,,9,,
https://beturi.ro/oferte-cazino/superbet-promotii/,,,0,1,1,0.04,1.62,1.58,,2,1,-1,superbet cod bonus,oferte superbet,600,900,43,25,,
https://beturi.ro/ghid-casino/agentii-maxbet-program/,,,1,1,,0.78,0.78,,,1,1,,maxbet program,maxbet program,20,20,5,5,0,
https://beturi.ro/stiri-sport/lot-chindia-targoviste/,New,,,1,1,,,,,,1,1,,lot chindia,,40,,8,,
https://beturi.ro/recenzie/napoleon-casino/,New,15,,1,1,,1.09,1.09,0,,1,1,,napoleon casino bonus fara depunere,,2400,,27,,
https://beturi.ro/oferte-cazino/manhattan-bonus-de-bun-venit/,New,,,1,1,,0.65,0.65,,,1,1,,manhattan bonus fara depunere,,30,,10,,
https://beturi.ro/ghid-pariuri/verificare-bilet-casa-pariurilor/,New,4.6,,1,1,,0.75,0.75,0,,1,1,,casa pariurilor bilet,,10,,6,,
https://beturi.ro/ponturi-pariuri/fotbal/liga-1/,,,1,1,,0.10,0.10,,,1,1,,ponturi liga 1,ponturi liga 1,20,20,5,5,0,
https://beturi.ro/stiri-sport/campionatul-mondial-de-fotbal-1994/,,,0,0,,,,,,1,1,,campionatul mondial de fotbal 1994,campionatul mondial de fotbal 1994,20,20,9,9,0,
https://beturi.ro/case-pariuri-oferte/winner-promotii/,,,4,0,-4,2.65,0.00,-2.64,,4,2,-2,winner pariuri sportive oferta,winner oferta fotbal,90,10,10,3,,
https://beturi.ro/stiri-sport/tragere-la-sorti-euro-2024/,,,0,0,,,,,,1,1,,tragere euro 2024,tragere euro 2024,0,0,9,9,0,
https://beturi.ro/pontul-zilei/,,,0,0,,0.00,0.00,0.00,,1,1,,pontul zilei,pontul zilei,1800,1800,27,21,6,
https://beturi.ro/stiri-sport/profil-xavi-simons/,,,0,0,,,,,,1,1,,xavi simons,xavi simons,700,1200,38,37,1,
https://beturi.ro/diverse/reguli-septica/,,,0,0,,0.00,0.00,0.00,,1,1,,septica reguli,septica reguli,600,600,23,22,1,
https://beturi.ro/recenzie/red-sevens-casino/,,,21,0,-21,11.86,,-11.86,,2,1,-1,red sevens casino,redseven,450,1600,7,47,,
https://beturi.ro/oferte-cazino/bonus-bun-venit-prowin/,,,976,0,-976,479.72,0.00,-479.72,,2,1,-1,prowin casino,prowin,13000,9100,5,15,,
https://beturi.ro/stiri-sport/preview-campionatul-mondial-de-snooker/,,,1,0,-1,,,,,1,1,,campionatul mondial de snooker,campionatul mondial de snooker,1900,400,28,29,-1,
