URL,Status,UR,Previous traffic,Current traffic,Traffic change,Previous traffic value,Current traffic value,Traffic value change,Current referring domains,Previous # of keywords,Current # of keywords,Keywords change,Previous top keyword,Current top keyword,Previous top keyword: Volume,Current top keyword: Volume,Previous top keyword: Position,Current top keyword: Position,Top keyword: Position change,Page type
https://legalbet.ro/bonus/maxbet-casino-150-rotiri-gratuite-fara-depunere-la-verificare/,,,6,20,14,12.39,37.45,25.06,,1,3,2,maxbet rotiri gratuite,maxbet bonus fara depunere,700,1200,15,15,,
https://legalbet.ro/scoala-pariurilor/strategia-easy-money/,,,19,19,,24.00,24.00,,,1,1,,easy money pariuri,easy money pariuri,80,80,2,2,0,
https://legalbet.ro/scoala-pariurilor/strategie-cota-2-cota-3/,,,57,19,-38,4.41,0.01,-4.40,,4,3,-1,strategie cota 2,strategie cota 2,150,150,1,2,-1,
https://legalbet.ro/scoala-pariurilor/pariuri-1x2/,,0,14,19,5,3.68,5.09,1.41,88,9,7,-2,ce inseamna 1x2 la pariuri,ce inseamna 1x2 la pariuri,80,100,7,6,1,
https://legalbet.ro/cazinouri/elite-slots/,,,31,19,-12,15.90,10.61,-5.29,,2,3,1,elite casino,elite slot,1900,350,13,7,,
https://legalbet.ro/cazinouri/king-casino/,,,6,18,12,14.77,30.29,15.52,,2,2,,king casino bonus,king casino.ro,200,200,9,7,,
https://legalbet.ro/ponturi/sportul-fotbal/liga-i/,,,27,18,-9,11.22,0.20,-11.02,,3,2,-1,pronosticuri liga 1,pronosticuri liga 1,100,100,3,2,1,
https://legalbet.ro/scoala-pariurilor/aplicatie-sportingbet/,,,36,18,-18,28.72,44.46,15.75,,4,4,,sportingbet apk,aplicatia sportingbet,150,60,2,3,,
https://legalbet.ro/bonus/sets/stanleybet/,New,,,18,18,,34.23,34.23,,,4,4,,cod bonus stanleybet,,200,,8,,
https://legalbet.ro/bonus/betano-pariu-gratuit-100-lei-100-rotiri-gratuite-pentru-verificare/,,,18,17,-1,64.34,60.57,-3.77,,3,2,-1,100 rotiri gratuite betano,100 rotiri gratuite betano,150,150,3,3,0,
https://legalbet.ro/complaints/888-sport/,,,12,17,5,38.45,56.78,18.33,,2,2,,888 casino pareri,888 casino pareri,200,200,7,5,2,
https://legalbet.ro/bonus/player-casino-222-rotiri-gratuite-fara-depunere/,,0,9,17,8,17.23,30.07,12.83,44,1,3,2,player casino bonus,player casino bonus,250,250,8,8,0,
https://legalbet.ro/alegerea-editorului/calendarul-turneelor-wta-in-2026/,,,29,16,-13,8.47,4.54,-3.93,,1,1,,care este urmatorul turneu de tenis feminin,care este urmatorul turneu de tenis feminin,600,800,7,11,-4,
https://legalbet.ro/cazinouri/efbet/,,,22,16,-6,97.99,72.00,-25.98,,5,3,-2,bonus efbet,bonus efbet,150,150,6,6,0,
https://legalbet.ro/bonus/sets/player/,New,,,16,16,,10.85,10.85,,,1,1,,player casino,,15000,,24,,
https://legalbet.ro/cazinouri/gets-bet/,,,102,15,-87,18.31,2.74,-15.58,,3,1,-2,getsbet casino,getsbet casino,2100,2400,8,16,-8,
https://legalbet.ro/bonus/stanleybet-pariu-gratuit-fara-depunere-50-lei/,,,46,15,-31,73.89,14.73,-59.16,,9,3,-6,stanleybet bonus fara depunere,stanleybet rotiri gratuite,200,700,6,12,,
https://legalbet.ro/alegerea-editorului/incepe-ti-aventura-la-888-casino-cu-88-de-rotiri/,New,0,,15,15,,14.94,14.94,164,,4,4,,888 casino bonus fara depunere,,2000,,19,,
https://legalbet.ro/feedback/frank-sport/,,,13,15,2,26.58,28.41,1.83,,3,3,,frank sport,frank sport,150,150,4,4,0,
https://legalbet.ro/stiri/62025081-228240-marian-iancu-reactie-dupa-ce-universitatea-craiova/,New,,,14,14,,0.72,0.72,,,1,1,,stiri csu craiova 3 minute,,3500,,18,,
https://legalbet.ro/Centrul,New,0,,13,13,,3.21,3.21,0,,2,2,,meciuri acum,,80,,4,,
https://legalbet.ro/cazinouri/sets/straine/,,,13,13,,10.32,10.32,,,1,1,,cazinouri online straine,cazinouri online straine,250,250,7,7,0,
https://legalbet.ro/ponturi/today/sportul-baschet/,,,14,13,-1,13.88,13.17,-0.71,,1,1,,legalbet,legalbet,700,700,1,1,0,
https://legalbet.ro/bonus/million-cazino-200-de-runde-gratuite-la-verificarea-contului/,,,8,13,5,7.71,11.83,4.12,,1,1,,million casino 50 rotiri gratuite fara depunere,million casino 50 rotiri gratuite fara depunere,200,200,8,6,2,
https://legalbet.ro/cazinouri/favbet/,,,54,13,-41,126.51,20.58,-105.94,,2,2,,fav bet,favbet casino,900,200,6,6,,
https://legalbet.ro/alegerea-editorului/program-sarbatori-superbet/,,0,34,13,-21,7.47,,-7.47,115,6,3,-3,program superbet azi,program superbet sarbatori,700,200,9,11,,
https://legalbet.ro/bonus/sets/bonus-winbet/,,,1,13,12,0.52,7.08,6.57,,1,2,1,winbet bonus,winbet bonus,900,800,24,12,12,
https://legalbet.ro/despre-noi/,New,,,13,13,,13.17,13.17,,,1,1,,legalbet,,700,,1,,
https://legalbet.ro/scoala-pariurilor/casa-de-pariuri-superbet-depuneri-i-retrageri/,,0,9,13,4,13.93,18.85,4.92,144,4,6,2,retragere superbet card,retragere superbet,90,80,9,10,,
https://legalbet.ro/scoala-pariurilor/recenzia-casei-de-pariuri-winnerbet/,,,11,12,1,21.48,20.99,-0.49,,7,7,,winner bet pariuri sportive,winner bet pariuri sportive,100,100,3,3,0,
https://legalbet.ro/bonus/sets/pariuri-bonus-de-bun-venit/,,4.4,10,12,2,51.76,66.42,14.66,92,1,2,1,bonus de bun venit,bonus de bun venit,1100,1100,15,14,1,
https://legalbet.ro/bonus/sets/bonus-maxbet/,,,3,12,9,11.64,30.09,18.45,,2,3,1,max bet bonus,cod bonus maxbet,100,1000,10,17,,
https://legalbet.ro/stiri/62025072-243537-barcelona-a-rezolvat-transferul-lui-anthony-gordon/,New,,,12,12,,,,,,1,1,,newcastel,,50,,1,,
https://legalbet.ro/bonus/888-cazino-25-lei-bonus-fr-depunere-la-inregistrare/,,,17,12,-5,12.20,,-12.20,,2,1,-1,888 casino bonus fara depunere,888 casino 25 lei,2100,800,17,12,,
https://legalbet.ro/bonus/sets/casa-pariurilor/,,,1,11,10,0.89,21.68,20.80,,1,3,2,casa pariurilor bonus fara depunere,casa pariurilor rotiri gratuite,1300,900,28,15,,
https://legalbet.ro/rating-cote/,,,36,11,-25,33.03,9.82,-23.21,,1,1,,cele mai bune cote la pariuri,cele mai bune cote la pariuri,100,90,1,3,-2,
https://legalbet.ro/stiri/62025072-242897-vladislav-blanuta-isi-va-decide-viitorul-la-dinamo/,New,,,11,11,,,,,,1,1,,vladislav blănuță,,21000,,27,,
https://legalbet.ro/centrul-de-pariere/,,4.5,55,11,-44,41.28,6.87,-34.41,3,7,6,-1,cote pariuri fotbal azi,cote fotbal,450,150,7,9,,
https://legalbet.ro/jocuri-cazinouri-gratis/sweet-bonanza/,New,0,,11,11,,20.56,20.56,0,,1,1,,sweet bonanza,,800,,13,,
https://legalbet.ro/scoala-pariurilor/handicapul-asiatic/,,0,18,11,-7,8.67,5.82,-2.85,0,7,5,-2,handicap pariuri,handicap pariuri,150,150,11,11,0,
https://legalbet.ro/complaint/2013527/,,,9,11,2,12.11,11.19,-0.92,,2,2,,princess casino pareri,reclamatii princess casino,80,70,6,3,,
https://legalbet.ro/case-de-pariuri/sets/eurovision/,,4.4,10,11,1,,,,0,3,2,-1,pariuri eurovision,cote eurovision,100,80,8,5,,
https://legalbet.ro/bonus/sets/bonus-admiral/,,,6,11,5,8.14,17.09,8.95,,1,2,1,admiral bonus,admiral casino bonus,150,200,8,9,,
https://legalbet.ro/ponturi/sportul-fotbal/league-europe/,,,21,11,-10,7.44,4.27,-3.17,,3,3,,ponturi pariuri europa league,ponturi pariuri europa league,150,150,5,6,-1,
https://legalbet.ro/%E2%AD%90,New,0,,11,11,,21.61,21.61,0,,4,4,,fara depunere.ro,,600,,13,,
https://legalbet.ro/bonus/seven-casino-77-rotiri-gratuite-fr-depunere-la-verificarea-contului/,,,13,10,-3,19.73,15.78,-3.95,,3,3,,seven casino 77 rotiri gratuite,seven casino 77 rotiri gratuite,150,150,5,6,-1,
https://legalbet.ro/case-de-pariuri/fortuna/,,0,0,10,10,0.00,5.99,5.99,200,1,7,6,furtuna casa pariurilor,pariu fortuna,150,150,7,7,,
https://legalbet.ro/scoala-pariurilor/pariuri-scor-corect-fotbal/,,0,7,10,3,2.98,4.12,1.15,0,6,6,,scor corect fotbal,scor corect fotbal,150,150,7,8,-1,
https://legalbet.ro/alegerea-editorului/descopera-cea-mai-complexa-oferta-de-loterii-2/,,,0,10,10,0.00,12.38,12.38,,1,2,1,loto cehia 12/60,loto betano,2100,1000,48,14,,
https://legalbet.ro/bonus/royal-casino-rotiri-gratuite-n-fiecare-luni/,,,9,10,1,8.08,8.85,0.77,,1,1,,royal casino bonus fara depunere,royal casino bonus fara depunere,250,250,8,8,0,
https://legalbet.ro/feedback/magnumbet/,,,4,10,6,3.16,7.83,4.66,,1,1,,magnum bet pareri,magnum bet pareri,30,30,2,1,1,
https://legalbet.ro/scoala-pariurilor/casa-pariurilor-depuneri-i-retrageri/,,0,8,10,2,5.33,6.66,1.33,0,2,3,1,retragere casa pariurilor,retragere casa pariurilor,150,150,7,6,1,
https://legalbet.ro/bonus/superbet-pariul-sansa-progresiv/,,,14,9,-5,4.10,,-4.10,,2,1,-1,pariu sansa progresiv,pariu sansa progresiv,250,250,8,8,0,
https://legalbet.ro/bonus/game-world-casino-bonus-de-bun-venit-de-3500-de-lei-si-300-rotiri-gratuite/,,,7,9,2,5.70,8.44,2.74,,1,2,1,cod bonus game world,cod bonus game world,150,150,7,7,0,
https://legalbet.ro/bonus/107-freespins-winner-casino/,,,11,9,-2,16.60,14.68,-1.92,,8,9,1,cod bonus winner,cod bonus winner fara depunere,100,100,7,9,,
https://legalbet.ro/cazinouri/sloturi/,New,,,9,9,,4.78,4.78,,,1,1,,jocuri care platesc bine,,200,,7,,
https://legalbet.ro/scoala-pariurilor/primul-pariu-la-gets-bet/,,0,9,8,-1,12.19,10.96,-1.23,169,4,3,-1,get bet cont,get bet cont,100,100,6,6,0,
https://legalbet.ro/scoala-pariurilor/strategia-martingale/,,,8,8,,1.66,1.66,,,1,1,,martingale,martingale,200,200,4,4,0,
https://legalbet.ro/alegerea-editorului/stanleybet-program-sarbatori-de-iarna-2022-2023/,,0,5,8,3,,0.01,0.01,0,1,3,2,program stanleybet de sarbatori,program stanleybet de sarbatori,90,90,6,6,0,
https://legalbet.ro/cazinouri/sets/skrill/,,,12,8,-4,2.99,3.65,0.66,,2,2,,casino skrill,skrill cazinouri,60,80,3,6,,
https://legalbet.ro/bonus/sets/las-vegas-fara-depunere/,,,32,8,-24,61.06,9.51,-51.55,,6,1,-5,las vegas bonus fara depunere,las vegas casino bonus fara depunere,600,200,12,8,,
https://legalbet.ro/scoala-pariurilor/baumbet-verificare-bilet-online/,,,10,8,-2,6.37,4.84,-1.53,,3,2,-1,baumbet verificare bilet,verificare bilet baumbet,80,100,4,7,,
https://legalbet.ro/rating-utilizator/,,,1,8,7,1.84,30.87,29.03,,1,2,1,case de pariuri online pareri,case pariuri online,40,1500,10,21,,
https://legalbet.ro/bonus/netbet-casino-100-rotiri-gratuite-fara-depunere/,,,17,8,-9,24.62,12.33,-12.29,,1,2,1,netbet bonus fara depunere,netbet bonus fara depunere,1300,1300,13,19,-6,
https://legalbet.ro/case-de-pariuri/stanleybet/,,,8,8,,0.49,0.49,,,1,1,,pariuri online stanleybet,pariuri online stanleybet,100,100,5,5,0,
https://legalbet.ro/bonus/sets/betfair-fara-depunere/,,,7,7,,4.70,4.70,,,1,1,,betfair bonus fara depunere,betfair bonus fara depunere,300,300,10,10,0,
https://legalbet.ro/feedback/lucky-seven/,New,,,7,7,,4.69,4.69,,,1,1,,lucky 7,,600,,7,,
https://legalbet.ro/case-de-pariuri/totalbet/,,,29,7,-22,24.05,4.10,-19.95,,7,11,4,pariuri sportive total bet ro,pariuri sportive total bet,1600,400,12,14,,
https://legalbet.ro/scoala-pariurilor/casa-de-pariuri-winmasters-depuneri-si-retrageri/,,,8,7,-1,9.33,7.46,-1.87,,1,1,,winmasters retragere,winmasters retragere,100,100,5,6,-1,
https://legalbet.ro/bonus/sets/vlad-cazino/,,0,3,7,4,2.61,10.18,7.56,49,1,3,2,vlad cazino cod bonus,vlad cazino rotiri gratuite fara depunere,100,1000,10,18,,
https://legalbet.ro/centrul-de-pariere/turnee/cupa-mondiala/,,,19,7,-12,,,,,6,3,-3,cote pariuri cupa mondiala,cote pariuri cupa mondiala,70,70,4,7,-3,
https://legalbet.ro/ponturi/sportul-fotbal/bundesliga/,,,6,7,1,,,,,1,1,,ponturi bundesliga,ponturi bundesliga,80,80,5,4,1,
https://legalbet.ro/bonus/conti-cazino-50-de-rotiri-gratuite-n-fiecare-vineri/,,,14,7,-7,16.74,8.57,-8.17,,1,1,,conti casino 50 rotiri gratuite,conti casino 50 rotiri gratuite,100,100,3,6,-3,
https://legalbet.ro/scoala-de-cazino/aplicatie-vlad-cazino/,,,1,6,5,5.91,20.32,14.42,,1,2,1,vlad casino apk,vlad casino apk,50,50,9,4,5,
https://legalbet.ro/case-de-pariuri/unibet/,New,,,6,6,,1.72,1.72,,,1,1,,unibet pariuri sportive,,600,,14,,
https://legalbet.ro/bonus/maxwin-casino-bonus-bun-venit-pana-la-3000-ron-400-rotiri-gratuite/,,,4,6,2,1.94,4.56,2.62,,1,1,,maxwin ro,max win,4100,11000,25,27,,
https://legalbet.ro/bonus/admiral-150-ron-freebet-la-inregistrare-plus-200-crestere-profit/,New,,,6,6,,8.14,8.14,,,1,1,,admiral bonus,,150,,8,,
https://legalbet.ro/case-de-pariuri-licentiate/netbet/aplicatie/,,,6,6,,9.44,9.80,0.36,,4,4,,aplicatia netbet,netbet aplicatie,150,100,10,7,,
https://legalbet.ro/expert/,,,9,6,-3,,,,,1,1,,tipseri profesionisti,tipseri profesionisti,100,100,4,6,-2,
https://legalbet.ro/cazinouri/sets/paypal/,,,30,6,-24,,,,,1,1,,paypal cazinouri,paypal cazinouri,80,90,1,5,-4,
https://legalbet.ro/bonus/betmen-casino-miercurea-rotirilor-100-rotiri-gratuite-la-shining-crown/,,,6,6,,9.41,9.41,,,1,1,,betmen rotiri gratuite,betmen rotiri gratuite,600,600,14,14,0,
https://legalbet.ro/bonus/totogaming-casino-pn-la-1200-rotiri-gratuite/,New,,,6,6,,4.78,4.78,,,1,1,,totogaming bonus fara depunere,,2300,,20,,
https://legalbet.ro/bonus/las-vegas-casino-555-de-rotiri-gratuite-fara-depunere/,New,,,5,5,,3.72,3.72,,,1,1,,las vegas rotiri gratuite,,900,,17,,
https://legalbet.ro/bonus/favbet-casino-300-rotiri-gratuite-la-verificarea-contului/,,0,2,5,3,3.26,7.26,3.99,44,1,2,1,favbet bonus fara depunere,favbet bonus fara depunere,400,350,17,14,3,
https://legalbet.ro/case-de-pariuri-licentiate/888-sport/aplicatie/,New,,,5,5,,,,,,1,1,,888sport aplicatie,,70,,5,,
https://legalbet.ro/bonus/sets/superbet/,,,2,5,3,5.99,15.60,9.61,,3,4,1,oferte superbet,cod bonus superbet,800,3200,22,24,,
https://legalbet.ro/bonus/gets-bet-cazino-40-rotiri-fr-depunere-pe-1-leu/,,,5,5,,5.70,6.71,1.00,,3,4,1,gets bet bonus fara depunere,gets bet bonus fara depunere,400,450,15,17,-2,
https://legalbet.ro/scoala-pariurilor/totul-despre-pariurile-pe-cornere/,,,5,5,,1.47,1.47,,,2,2,,statistici cornere,statistici cornere,60,60,7,7,0,
https://legalbet.ro/jocuri-cazinouri-gratis/lord-of-the-ocean/,New,,,4,4,,,,,,1,1,,lord of ocean gratis,,100,,8,,
https://legalbet.ro/case-de-pariuri/manhattan/,,,4,4,,,,,,2,1,-1,manhattan pariuri,manhattan pariuri,20,20,2,2,0,
https://legalbet.ro/cazinouri/nitro-casino/,,,12,4,-8,11.40,3.70,-7.70,,7,1,-6,nitro casino bonus fara depunere,nitro casino bonus fara depunere,80,80,5,7,-2,
https://legalbet.ro/ponturi/sportul-hochei/,,,6,4,-2,3.69,2.36,-1.33,,2,2,,ponturi hochei azi,ponturi hochei azi,150,150,8,10,-2,
https://legalbet.ro/bonus/las-vegas-casino-200-de-rotiri-gratuite-la-verificarea-contului/,New,,,4,4,,4.59,4.59,,,1,1,,cod promo las vegas 200 rotiri,,70,,7,,
https://legalbet.ro/complaints/maxbet/,,,7,4,-3,8.22,4.56,-3.66,,2,1,-1,retragere maxbet,retragere maxbet,40,40,3,3,0,
https://legalbet.ro/bonus/casa-pariurilor-pariu-gratuit-100-lei-pentru-inregistrare-si-depunere/,,,0,4,4,0.54,6.15,5.60,,1,2,1,casa pariurilor bonus 100 lei,casa pariurilor bonus fara depunere 100 lei,10,150,10,9,,
https://legalbet.ro/scoala-pariurilor/aplicatie-888casino/,New,,,4,4,,13.70,13.70,,,1,1,,888 casino app,,150,,9,,
https://legalbet.ro/alegerea-editorului/jackpoturi-pe-loterii-internationale-exclusiv-la-betano/,,,12,4,-8,15.03,4.98,-10.04,,2,1,-1,loto betano,betano loto,1200,600,15,16,,
https://legalbet.ro/jocuri-cazinouri-gratis/sets/sloturi/,,,3,4,1,6.67,7.99,1.32,,1,1,,sloturi,sloturi,1000,1000,20,19,1,
https://legalbet.ro/bonus/player-casino-777-rotiri-gratuite-fara-depunere/,,,4,4,,21.02,21.02,,,1,1,,777 rotiri gratuite,777 rotiri gratuite,150,150,10,10,0,
https://legalbet.ro/bonus/manhattan-casino-bonus-de-bun-venit-pana-la-4500-ron-375-rotiri-gratuite/,New,,,3,3,,2.84,2.84,,,1,1,,casino manhattan,,3000,,25,,
https://legalbet.ro/cazinouri/bingo/,,,24,3,-21,42.08,23.09,-18.99,,2,1,-1,bingo bonus fara depunere,bingo online romania,900,80,10,8,,
https://legalbet.ro/complaints/fortuna/,,,2,3,1,1.05,1.31,0.26,,2,1,-1,contact efortuna ro,contact efortuna ro,40,40,6,5,1,
https://legalbet.ro/cazinouri/bilion-casino/,,0,3,3,,2.81,2.32,-0.49,0,1,2,1,billion casino,billion casino,2400,2500,23,24,-1,
https://legalbet.ro/scoala-pariurilor/verificare-bilet-admiral/,,,3,3,,2.90,3.21,0.31,,3,10,7,admiral verificare bilet,admiral verificare bilet,20,20,4,5,-1,
https://legalbet.ro/bonus/player-bonus-suplimentar-de-30-de-lei-free-bet-sau-111-rotiri-gratuite/,,,3,3,,4.82,4.56,-0.26,,1,1,,player casino 111 rotiri gratuite,player casino 111 rotiri gratuite,60,50,6,6,0,
https://legalbet.ro/feedback/maxbet/page/2/,,,3,3,,5.33,5.33,,,1,1,,maxbet pareri,maxbet pareri,50,50,8,8,0,
https://legalbet.ro/bonus/sets/las-vegas/,New,,,3,3,,8.13,8.13,,,2,2,,cod bonus las vegas fara depunere,,80,,8,,
https://legalbet.ro/case-de-pariuri/seven/,,,0,2,2,0.00,1.91,1.91,,1,1,,sevenbet,seven pariuri,1600,20,12,4,,
https://legalbet.ro/bonus/betano-pariu-gratuit-fara-depunere-de-200-de-lei/,New,,,2,2,,6.11,6.11,,,2,2,,freebet betano,,20,,7,,
https://legalbet.ro/case-de-pariuri-licentiate/stanleybet/aplicatie/,,,20,2,-18,10.05,0.86,-9.20,,8,2,-6,stanleybet aplicatie,aplicatia stanleybet,200,60,9,10,,
https://legalbet.ro/scoala-pariurilor/afla-cum-pariaza-profesionistii-si-urmeaza-le-exemplul/,,,1,2,1,0.66,0.85,0.19,,1,1,,pariori profesionisti,pariori profesionisti,20,20,7,6,1,
https://legalbet.ro/complaints/betano/,New,,,2,2,,0.14,0.14,,,2,2,,reclama betano,,50,,9,,
https://legalbet.ro/scoala-pariurilor/care-sunt-pasii-ce-ar-fi-bine-sa-i-urmezi-dupa-ce-ai-castigat-o-suma-mare-de-bani-la-pariuri/,,,2,2,,2.30,2.30,,,1,1,,a castigat la pariuri,a castigat la pariuri,30,30,6,6,0,
https://legalbet.ro/ponturi/maine/sportul-fotbal/league-europe/,,,0,2,2,0.04,0.54,0.50,,1,1,,ponturi europa league,ponturi europa league,80,50,9,5,4,
https://legalbet.ro/stiri/62025091-229896-elvir-koljic-pleaca-de-la-rapid-iar-marius-sumudic/,New,,,2,2,,,,,,1,1,,elvir koljic,,600,,19,,
https://legalbet.ro/bonus/sets/frank-fara-depunere/,,,32,2,-30,40.53,1.94,-38.59,,6,2,-4,frank casino 100 rotiri gratuite,frank casino bonus fara depunere,500,450,9,19,,
https://legalbet.ro/bonus/las-vegas-150-de-rotiri-gratuite-la-nregistrare/,New,,,2,2,,3.33,3.33,,,1,1,,las vegas 150 rotiri gratuite,,40,,6,,
https://legalbet.ro/bonus/sets/bonus-dublu/,,,2,2,,0.32,0.32,,,3,3,,bilet bonus dublu,bilet bonus dublu,20,20,6,6,0,
https://legalbet.ro/case-de-pariuri/sets/cupa-mondiala/,New,,,2,2,,,,,,1,1,,pariuri cupa mondiala,,80,,10,,
https://legalbet.ro/bonus/princess-casino-3-000-ron-i-600-rotiri-gratuite/,,,4,2,-2,6.43,4.00,-2.43,,2,1,-1,princess casino rotiri gratuite,princess casino rotiri gratuite,1100,1100,19,21,-2,
https://legalbet.ro/rating-live/,New,,,2,2,,0.97,0.97,,,1,1,,casa pariuri live,,80,,10,,
https://legalbet.ro/alegerea-editorului/pariu-sansa-fortuna/,,,4,2,-2,2.63,1.68,-0.96,,2,1,-1,pariu sansa fortuna,pariu sansa fortuna,50,30,6,5,1,
https://legalbet.ro/bonus/sets/bonus-pariuri-sansa/,,0,2,2,,1.22,1.29,0.06,193,2,3,1,ce inseamna pariu sansa,ce inseamna pariu sansa,40,40,7,7,0,
https://legalbet.ro/bonus/betano-casino-444-rotiri-gratuite-instant-garantat-fara-depunere/,,,1,2,1,1.50,4.58,3.08,,1,1,,betano 444,betano 444,20,20,10,5,5,
https://legalbet.ro/bonus/betano-casino-700-rotiri-gratuite-la-inregistrare/,New,,,2,2,,4.66,4.66,,,1,1,,betano rotiri gratuite,,2000,,24,,
https://legalbet.ro/bonus/seven-casino-100-de-rotiri-gratuite-fr-depunere/,New,,,2,2,,1.76,1.76,,,1,1,,bonus fara depunere seven casino,,70,,10,,
https://legalbet.ro/cazinouri/vlad-cazino/,,,43,2,-41,72.70,3.16,-69.54,,8,3,-5,vlad cazino bonus fara depunere,vladut casino,800,20,12,5,,
https://legalbet.ro/scoala-pariurilor/bonusurile-la-pariuri/,New,0,,2,2,,10.53,10.53,45,,1,1,,bonus pariuri,,400,,19,,
https://legalbet.ro/scoala-pariurilor/primul-pariu-la-betfair/,,,2,2,,10.45,10.45,,,1,1,,betfair pariuri,betfair pariuri,90,90,10,10,0,
https://legalbet.ro/feedback/toto-gaming/,,,541,2,-539,426.23,1.17,-425.07,,4,1,-3,totogaming,totogaming.ro,185000,600,3,3,,
https://legalbet.ro/complaints/winmasters/,,,0,1,1,0.35,1.68,1.33,,1,1,,winmasters pareri,winmasters pareri,150,150,5,4,1,
https://legalbet.ro/complaints/casa-pariurilor/,,,2,1,-1,1.77,,-1.77,,2,1,-1,casa pariurilor baia mare,probleme retragere casa pariurilor,100,10,10,6,,
https://legalbet.ro/case-de-pariuri-licentiate/mozzart/aplicatie/,,,1,1,,0.23,0.23,,,1,1,,aplicatie mozzart,aplicatie mozzart,50,50,10,10,0,
https://legalbet.ro/bonus/sets/888casino/,New,,,1,1,,1.24,1.24,,,1,1,,888 casino bonus,,500,,20,,
https://legalbet.ro/scoala-pariurilor/cum-sa-generam-profit-plasand-pariuri-cu-sansa-dubla/,,,1,1,,,,,,1,2,1,sansa dubla 12,sansa dubla 12,40,40,11,11,0,
https://legalbet.ro/bonus/betano-cadoul-zilei/,New,0,,1,1,,3.60,3.60,0,,1,1,,cadoul zilei betano,,30,,9,,
https://legalbet.ro/stiri/62025060-206747-daniel-graovac-va-pleca-de-la-fcsb-in-vara-avem-ci/,,,1,1,,,,,,2,1,-1,graovac,graovac,1400,1400,26,26,0,
https://legalbet.ro/scoala-de-cazino/5-dazzling-hot-cum-si-unde-poti-juca-si-castiga/,,,1,1,,2.27,2.27,,,1,1,,dazzling,dazzling,90,90,7,7,0,
https://legalbet.ro/scoala-pariurilor/ce-seminifica-pariul-dnb/,,,2,1,-1,0.34,0.27,-0.07,,2,1,-1,ce inseamna dnb la pariuri,ce inseamna dnb la pariuri,60,60,10,11,-1,
https://legalbet.ro/alegerea-editorului/superbet-ofera-super-bonusuri-si-promotii/,,,1,1,,0.86,0.44,-0.42,,1,3,2,super bonus,super bonus,20,20,7,10,-3,
https://legalbet.ro/alegerea-editorului/bonus-casino-gets-bet-111-rotiri-gratuite/,,,2,1,-1,3.69,1.25,-2.45,,1,1,,111 rotiri gratuite gets bet,gets bet 111 rotiri gratuite,30,10,5,5,,
https://legalbet.ro/bonus/conti-casino-155-rotiri-gratuite-la-verificarea-contului/,,,12,1,-11,16.50,1.12,-15.38,,1,1,,155 rotiri gratuite fara depunere,155 rotiri gratuite fara depunere,2300,2300,17,29,-12,
https://legalbet.ro/stiri/62025042-237969-fc-bacau-a-castigat-cupa-de-tineret-dupa-ce-a-invi/,,,1,1,,,,,,1,1,,petrolul ploieşti,petrolul ploieşti,60,60,6,6,0,
https://legalbet.ro/bonus/casa-pariurilor-bonus-rotiri-gratuite/,,,1,1,,1.33,1.33,,,2,2,,321 rotiri casa pariurilor,321 rotiri casa pariurilor,10,10,8,8,0,
https://legalbet.ro/jocuri-cazinouri-gratis/plenty-on-twenty/,,,1,1,,0.73,0.73,,,2,2,,plenty of twenty,plenty of twenty,20,20,8,8,0,
https://legalbet.ro/jocuri-cazinouri-gratis/book-of-ra/,,0,1,1,,1.32,0.94,-0.37,0,2,1,-1,book of ra,book of ra,1500,1400,20,20,0,
https://legalbet.ro/stiri/62026041-274340-siyabonga-ngezana-a-explicat-de-ce-a-ascuns-accide/,New,,,1,1,,,,,,1,1,,siyabonga ngezana,,2700,,29,,
https://legalbet.ro/bonus/winmasters-bonus-fara-depunere/,,,1,1,,0.16,0.21,0.05,,1,1,,winmasters bonus fara depunere,winmasters bonus fara depunere,600,500,24,22,2,
https://legalbet.ro/scoala-pariurilor/primul-pariu-la-mozzart-bet/,,,6,1,-5,8.31,1.04,-7.28,,1,1,,mozzart pariuri online,mozzart cont,80,30,5,7,,
https://legalbet.ro/alegerea-editorului/fortuna-program-sarbatori/,New,0,,1,1,,,,0,,1,1,,program fortuna sarbatori,,40,,9,,
https://legalbet.ro/case-de-pariuri/las-vegas/,New,,,1,1,,1.11,1.11,,,1,1,,las vegas pariuri sportive,,40,,10,,
https://legalbet.ro/scoala-pariurilor/primul-pariu-la-stanleybet/,New,,,1,1,,0.58,0.58,,,2,2,,cont stanleybet,,40,,9,,
https://legalbet.ro/bonus/depui-50-de-lei-primesti-50-de-lei-freebet/,New,,,1,1,,0.84,0.84,,,1,1,,winner 50 rotiri,,10,,5,,
https://legalbet.ro/ponturi/cota-2-fotbal-11-05-2026-karbacher/,,,1,1,,,,,,1,1,,meciuri din ssc napoli,meciuri din ssc napoli,1000,1000,27,27,0,
https://legalbet.ro/alegerea-editorului/favbet-casino-sloturi-pe-care-sa-le-joci-in-fiecare-zi/,New,,,1,1,,1.13,1.13,,,1,1,,favbet casino,,200,,19,,
https://legalbet.ro/alegerea-editorului/promotii-mozzart-august/,New,,,1,1,,0.49,0.49,,,1,1,,mozzart oferta,,20,,8,,
https://legalbet.ro/centrul-de-pariere/turnee/la-liga/,,,1,1,,,,,,1,1,,pariuri la liga,pariuri la liga,10,10,7,7,0,
