URL,Status,UR,Previous traffic,Current traffic,Traffic change,Previous traffic value,Current traffic value,Traffic value change,Current referring domains,Previous # of keywords,Current # of keywords,Keywords change,Previous top keyword,Current top keyword,Previous top keyword: Volume,Current top keyword: Volume,Previous top keyword: Position,Current top keyword: Position,Top keyword: Position change,Page type
https://www.pontul-zilei.com/blog/las-vegas-aplicatie/,,,3,4,1,3.14,3.93,0.79,,1,1,,las vegas aplicatie,las vegas aplicatie,100,100,10,9,1,
https://www.pontul-zilei.com/articole-pariuri-sportive/gala-rxf-44-informatii-dueluri-confirmate-favoriti/,,,4,4,,,,,,2,3,1,meko inaltime,meko inaltime,50,50,6,6,0,
https://www.pontul-zilei.com/agentie/princess-casino/,,,2,4,2,5.14,8.60,3.46,,3,1,-2,princess casino pareri,princess casino pareri,80,70,9,6,3,
https://www.pontul-zilei.com/agentie/tip-cash/,,,6,4,-2,4.83,3.46,-1.36,,15,13,-2,tip cash verificare bilet,tip cash verificare bilet,40,40,3,5,-2,
https://www.pontul-zilei.com/bonusuri-cazino/bonus-aniversar/getsbet-bonus-aniversar/,,0,47,4,-43,37.65,3.13,-34.52,42,3,3,,bonus aniversar,bonus aniversar,900,900,7,20,-13,
https://www.pontul-zilei.com/agentie/river-bet/,,,2,3,1,1.58,2.13,0.56,,8,9,1,river bet pariuri sportive,river bet pariuri sportive,20,20,3,2,1,
https://www.pontul-zilei.com/articole-pariuri-sportive/belgia-keno-loto-strategii-rezultate-combinatii-sfaturi/,,0,4,3,-1,0.01,0.81,0.80,0,2,1,-1,belgia keno 20/70,loto belgia keno,600,600,16,10,,
https://www.pontul-zilei.com/articole-pariuri-sportive/cele-mai-cunoscute-abrevieri-la-pariuri/,,,1,3,2,0.31,0.95,0.64,,1,1,,ce inseamna ng la pariuri,ce inseamna ng la pariuri,40,40,11,6,5,
https://www.pontul-zilei.com/bonusuri-cazino/bonus-aniversar/,,0,4,3,-1,4.66,2.80,-1.86,12,1,1,,bonus aniversar casino,bonus aniversar casino,4900,4600,25,27,-2,
https://www.pontul-zilei.com/reguli-bowling-cum-arata-regulamentul-de-joc/,,,5,3,-2,,,,,1,1,,reguli bowling,reguli bowling,40,40,5,7,-2,
https://www.pontul-zilei.com/pariuri-online/invarte-roata-norocului-si-castigi-premii-surpriza-de-la-betano/,New,,,2,2,,6.17,6.17,,,1,1,,roata norocului betano,,70,,9,,
https://www.pontul-zilei.com/ponturi-pariuri/Ponturi-Lazio-vs-Bayern-fotbal-23-februarie-2021-Liga-Campionilor/,,0,2,2,,0.59,0.73,0.15,0,1,1,,lazio bayern ponturi,lazio bayern ponturi,20,20,5,4,1,
https://www.pontul-zilei.com/articole-pariuri-sportive/dublaje-la-aparate-nu-le-juca-pana-nu-citesti-acest-ghid/,,,2,2,,,,,,1,1,,dublaje aparate,rosie neagra,50,100,9,9,,
https://www.pontul-zilei.com/category/ponturi-pariuri/ponturi-pariuri-fotbal-germania/,,,5,2,-3,,,,,1,1,,ponturi bundesliga,ponturi bundesliga,80,80,6,9,-3,
https://www.pontul-zilei.com/blog/betano-verificare-cont/,,,2,2,,4.82,4.82,,,1,1,,autentificare betano,autentificare betano,50,50,7,7,0,
https://www.pontul-zilei.com/agentie/vivabet/,New,0,,2,2,,1.03,1.03,12,,1,1,,vivabet ro,,1100,,22,,
https://www.pontul-zilei.com/category/ponturi-pariuri/ponturi-handbal/,,,3,2,-1,0.00,0.00,0.00,,2,2,,biletul zilei handbal,biletul zilei handbal,80,80,9,10,-1,
https://www.pontul-zilei.com/blog/superbet-superspin/,,,3,2,-1,5.12,2.61,-2.50,,2,1,-1,superbet roata norocului,superbet roata norocului,40,40,7,7,0,
https://www.pontul-zilei.com/category/ponturi-pariuri/ponturi-pariuri-tenis/,,,27,2,-25,8.75,0.76,-7.99,,3,3,,biletul zilei tenis,biletul zilei tenis tipseri,200,30,6,10,,
https://www.pontul-zilei.com/top-tipsteri/,,,1,1,,0.00,0.30,0.30,,2,2,,tipsteri,tipsteri,30,30,4,4,0,
https://www.pontul-zilei.com/category/ponturi-pariuri/ponturi-pariuri-fotbal-europa-league/,,,6,1,-5,2.38,0.32,-2.06,,3,1,-2,ponturi pariuri europa league,pronosticuri europa league,150,20,9,8,,
https://www.pontul-zilei.com/agentie/lucky-seven/,,0,0,1,1,0.20,0.87,0.67,70,1,1,,lucky seven rotiri gratuite,lucky seven rotiri gratuite,500,600,26,20,6,
https://www.pontul-zilei.com/articole-pariuri-sportive/rxf44-ai-50-reducere-la-bilet-in-sistemul-pay-per-view-doar-prin-pontul-zilei/,,,1,1,,0.28,0.28,,,1,1,,cod reducere rxf,cod reducere rxf,40,40,11,11,0,
https://www.pontul-zilei.com/articole-pariuri-sportive/tot-ce-trebuie-sa-stii-despre-darts-regulament-de-joc/,,,6,1,-5,0.54,,-0.54,,4,1,-3,darts reguli,regulament darts,80,20,9,8,,
https://www.pontul-zilei.com/articole-pariuri-sportive/reguli-volei-regulament-si-informatii/,,,4,1,-3,,,,,2,1,-1,volei reguli,regulile voleiului,50,20,6,7,,
https://www.pontul-zilei.com/blog/superbet-bet-builder/,,,1,1,,2.20,2.20,,,1,1,,bet builder superbet,bet builder superbet,80,80,11,11,0,
https://www.pontul-zilei.com/articole-pariuri-sportive/nebunie-bilet-parior-castig-maxim-superbet-cota-finala/,,,1,1,,2.90,2.32,-0.58,,1,1,,castig maxim superbet,castig maxim superbet,40,40,9,10,-1,
https://www.pontul-zilei.com/agentie/magnumbet/,,0,6,1,-5,6.90,1.59,-5.32,166,3,3,,magnum casino,magnum casino,900,1000,16,23,-7,
https://www.pontul-zilei.com/agentie/napoleon/,,0,1,1,,1.10,0.70,-0.40,0,1,1,,napoleon casino bonus fara depunere,napoleon casino bonus fara depunere,2400,2400,27,29,-2,
https://www.pontul-zilei.com/articole-pariuri-sportive/franta-keno-loto-strategii-rezultate-combinatii-sfaturi/,,0,4,1,-3,1.12,0.41,-0.71,0,9,5,-4,franta keno 20 70 rezultate,loto franta 20/70,300,450,18,12,,
https://www.pontul-zilei.com/agentie/excelbet/,,,3,1,-2,1.81,0.02,-1.79,,2,2,,excelbet casino,excelbet vineri,1300,10,21,5,,
https://www.pontul-zilei.com/bonusuri-cazino/bonusuri-fara-depunere/hot-spins-bonus-fara-depunere/,,,2,1,-1,1.28,0.63,-0.65,,3,2,-1,hot spins,hot spin,300,1600,17,27,,
https://www.pontul-zilei.com/agentie/favbet/,,0,0,0,,0.58,0.31,-0.27,123,2,2,,favbet bonus fara depunere,favbet bonus fara depunere,400,350,25,27,-2,
https://www.pontul-zilei.com/articole-pariuri-sportive/sarituri-cu-schiurile-istorie-tehnici-si-regulament/,,,0,0,,0.00,0.00,0.00,,1,1,,sarituri cu schiurile,sarituri cu schiurile,40,10,37,39,-2,
https://www.pontul-zilei.com/agentie/go-bet/,,,1,0,-1,0.75,0.45,-0.30,,3,2,-1,go bet verificare bilet,go bet verificare bilet,20,20,3,3,0,
https://www.pontul-zilei.com/bonusuri-cazino/bonus-de-bun-venit/fortuna-bonus-de-bun-venit/,New,,,0,,,0.04,0.04,,,1,1,,fortuna rotiri gratuite,,500,,38,,
https://www.pontul-zilei.com/articole-pariuri-sportive/alegeri-prezidentiale-romania-turul-2-cotele-caselor-de-pariuri/,,,0,0,,0.00,0.00,,,1,1,,pariuri prezidentiale,pariuri prezidentiale,10,10,46,46,0,
https://www.pontul-zilei.com/agentie/sportbet/,,0,0,0,,0.00,0.00,0.00,143,1,1,,sport bet challenge,sport bet challenge,0,0,7,5,2,
https://www.pontul-zilei.com/category/ponturi-pariuri/ponturi-pariuri-alte-sporturi/,,,0,0,,0.00,0.00,0.00,,1,1,,ponturi handbal,ponturi handbal,500,300,37,29,8,
https://www.pontul-zilei.com/articole-pariuri-sportive/cine-a-castigat-in-gala-rxf-45-si-ce-cote-aveau-invingatorii/,,,0,0,,,,,,2,2,,rxf 45,rxf 45,10,10,7,7,0,
https://www.pontul-zilei.com/Abecedarul%20pariurilor%20sportive%20online%20-%20www.pontul-zilei.com.pdf,,,0,0,,0.02,0.00,-0.02,,1,1,,biletul zilei pariu sigur,pontul zilei,600,1800,36,15,,
https://www.pontul-zilei.com/biletul-zilei/biletul-zilei-betano-joi-11-iunie-cota-2-91-castig-potential-873-ron/,New,,,0,,,0.05,0.05,,,1,1,,betano.com casino,,60,,26,,
https://www.pontul-zilei.com/RXF-Real-Xtreme-Fighting-Cote-Favoriti-si-Informatii-utile/,New,,,0,,,0.00,0.00,,,1,1,,rxf,,9900,,42,,
https://www.pontul-zilei.com/articole-pariuri-sportive/fotbalul-din-bucuresti-este-in-pericol-s-a-desfiintat-amfb/,,,0,0,,0.00,0.00,0.00,,1,1,,amfb,amfb,3700,3700,26,27,-1,
https://www.pontul-zilei.com/articole-pariuri-sportive/maini-poker-stop-nu-incepe-jocul-de-poker-pana-nu-citesti-acest-articol/,,,0,0,,0.05,0.00,-0.05,,3,1,-2,combinatii poker,perechi poker,600,400,24,45,,
https://www.pontul-zilei.com/blog/gets-bet-verificare-cont/,New,0,,0,,,0.02,0.02,120,,3,3,,gets bet verificare bilet live,,900,,43,,
https://www.pontul-zilei.com/blog/las-vegas-retragere/,New,,,0,,,0.03,0.03,,,1,1,,retragere,,2700,,44,,
https://www.pontul-zilei.com/blog/las-vegas-verificare-bilet/,,,0,0,,0.16,0.25,0.09,,1,1,,verificare card las vegas,verificare card las vegas,900,700,32,29,3,
https://www.pontul-zilei.com/bonusuri-cazino/bonusuri-fara-depunere/zinx-bonus-fara-depunere/,,,0,0,,,,,,1,1,,zinx,zinx,2500,2500,18,26,-8,
https://www.pontul-zilei.com/articole-pariuri-sportive/petanque-origine-denumire-si-reguli-de-joc/,,,0,0,,0.00,0.00,0.00,,1,1,,petanque,petanque,700,600,28,10,18,
https://www.pontul-zilei.com/biletul-zilei/biletul-zilei-fotbal-cota-mare-duminica-24-noiembrie-cota-128-castig-potential-3168-ron/,New,,,0,,,0.00,0.00,,,1,1,,biletul zilei cota mare,,700,,43,,
https://www.pontul-zilei.com/articole/tot-ce-trebuie-sa-stii-despre-baschet/,,,1,0,-1,,,,,2,1,-1,cat dureaza un meci de baschet,cat dureaza un meci de baschet,500,200,19,19,0,
https://www.pontul-zilei.com/agentie/arminbet/,,,0,0,,0.03,0.04,0.01,,2,2,,arminbet,arminbet,300,300,4,4,0,
https://www.pontul-zilei.com/articole-pariuri-sportive/a-inceput-numaratoarea-inversa-pana-la-gala-rxf-43/,,,0,0,,,,,,1,1,,gala rxf 43,gala rxf 43,0,0,5,5,0,
https://www.pontul-zilei.com/agentie/topbet/,New,,,0,,,0.00,0.00,,,1,1,,topbet,,12000,,19,,
https://www.pontul-zilei.com/articole-pariuri-sportive/alegeri-prezidentiale-romania-2024-cum-arata-cotele-la-pariuri-cu-trei-zile-inaintea-turului-i/,,,0,0,,0.00,0.00,,,1,1,,cote alegeri prezidentiale,cote alegeri prezidentiale,20,20,47,47,0,
https://www.pontul-zilei.com/bonusuri-cazino/bonus-de-bun-venit/casa-pariurilor-bonus-de-bun-venit/,New,,,0,,,0.09,0.09,,,1,1,,casa pariurilor bonus fara depunere,,1200,,38,,
https://www.pontul-zilei.com/bonusuri-cazino/bonusuri-fara-depunere/topbet-bonus-fara-depunere/,New,,,0,,,0.00,0.00,,,1,1,,topbet,,12000,,13,,
https://www.pontul-zilei.com/agentie/winner/,,0,5,0,-5,4.86,0.08,-4.78,112,4,2,-2,winner pareri,fortuna 77 lei bonus fara depunere,100,0,8,9,,
https://www.pontul-zilei.com/pariuri-online/superspin-superbet/,Lost,0,0,,,0.00,,0.00,0,1,,-1,superspin,,600,,20,,,
https://www.pontul-zilei.com/tot-ce-trebuie-sa-stii-despre-terenul-de-fotbal/,Lost,0,1,,-1,,,,0,1,,-1,cati mp are un teren de fotbal,,20,,10,,,
https://www.pontul-zilei.com/articole/ce-inseamna-pariu-sansa/,Lost,0,1,,-1,0.41,,-0.41,0,2,,-2,ce inseamna pariu sansa,,40,,11,,,
https://www.pontul-zilei.com/bonusuri-cazino/bonusuri-fara-depunere/totogaming-bonus-fara-depunere/,Lost,0,2,,-2,1.35,,-1.35,0,2,,-2,totogaming bonus fara depunere,,2400,,26,,,
https://www.pontul-zilei.com/biletul-zilei/biletul-zilei-betano-joi-14-mai-cota-4-44-castig-potential-1332-ron/,Lost,0,0,,,0.02,,-0.02,0,1,,-1,superbet pariuri sportive fotbal,,450,,39,,,
https://www.pontul-zilei.com/agentie/player/,Lost,0,0,,,0.09,,-0.09,0,1,,-1,player pariuri,,700,,27,,,
https://www.pontul-zilei.com/articole-pariuri-sportive/gala-rxf-iunie-2023-cote-pariuri-meciuri-prezentare/,Lost,0,0,,,,,,0,1,,-1,gala rxf 2023,,20,,9,,,
https://www.pontul-zilei.com/articole-pariuri-sportive/rxf-51-10-invitatii-ppv-gratuite-oferite-de-las-vegas-si-superpont/,Lost,0,1,,-1,0.56,,-0.56,0,1,,-1,rxf pariuri las vegas,,40,,9,,,
https://www.pontul-zilei.com/articole-pariuri-sportive/nu-m-am-spalat-in-viata-mea-pe-fata-ionut-chirila/,Lost,0,9,,-9,4.98,,-4.98,0,1,,-1,pontul zilei chirila,,90,,4,,,
https://www.pontul-zilei.com/blog/superbet-loto/,Lost,0,0,,,0.00,,0.00,0,2,,-2,loto superbet,,1800,,13,,,
https://www.pontul-zilei.com/articole-pariuri-sportive/campionatul-mondial-de-handbal-masculin-cote-si-favoritii-la-castigarea-competitiei/,Lost,0,0,,,0.00,,0.00,0,1,,-1,ponturi handbal,,500,,45,,,
https://www.pontul-zilei.com/bonusuri-cazino/bonusuri-fara-depunere/pacanele-ro-bonus-fara-depunere/,Lost,0,1,,-1,0.48,,-0.48,0,1,,-1,betmen .ro,,1100,,27,,,
https://www.pontul-zilei.com/articole-pariuri-sportive/pariuri-sistem-explicatii-exemple-si-sfaturi/,Lost,0,4,,-4,4.99,,-4.99,0,1,,-1,sistem pariuri,,60,,3,,,
https://www.pontul-zilei.com/ponturi-pariuri/sorana-cirstea-vs-jelena-ostapenko-ponturi-pariuri-wta-roma-12-mai-2026/,Lost,0,0,,,,,,0,1,,-1,meci gabriela ruse azi,,1700,,45,,,
https://www.pontul-zilei.com/articole-pariuri-sportive/rxf-50-informatii-complete-despre-gala/,Lost,0,0,,,0.00,,0.00,0,1,,-1,gala rxf,,5300,,43,,,
https://www.pontul-zilei.com/agentie/777-casino/,Lost,0,368,,-368,465.16,,-465.16,0,3,,-3,777 casino romania,,3100,,3,,,
https://www.pontul-zilei.com/articole-pariuri-sportive/scor-corect-tipuri-de-pariuri-exemple-strategii/,Lost,0,0,,,,,,0,1,,-1,scor corect altul,,0,,10,,,
https://www.pontul-zilei.com/articole-pariuri-sportive/arta-pe-gheata-istoria-patinajului-artistic-regulament-patinaj/,Lost,0,0,,,0.00,,0.00,0,1,,-1,patinaj artistic,,200,,42,,,
https://www.pontul-zilei.com/articole-pariuri-sportive/pariul-sansa-top-3-agentii-care-il-ofera/,Lost,0,0,,,0.12,,-0.12,0,1,,-1,pariu sansa total bet,,20,,10,,,
https://www.pontul-zilei.com/ponturipariuri/ponturile-zilei-din-handbal-joi-21-11-2024/,Lost,0,0,,,0.00,,0.00,0,1,,-1,ponturi handbal,,500,,50,,,
https://www.pontul-zilei.com/agentie/seven/,Lost,0,0,,,0.00,,0.00,0,1,,-1,sevenbet,,1600,,23,,,
https://www.pontul-zilei.com/agentie/bet7/,Lost,0,7,,-7,4.76,,-4.76,0,1,,-1,bet7 ro,,500,,13,,,
https://www.pontul-zilei.com/agentie/conti-cazino/,Lost,0,0,,,0.00,,0.00,0,1,,-1,conticazino.ro,,1400,,22,,,
https://www.pontul-zilei.com/blog/betano-verificare-bilet/,Lost,0,2,,-2,1.59,,-1.59,0,2,,-2,loto betano,,1200,,25,,,
https://www.pontul-zilei.com/articole-pariuri-sportive/dnb-pariuri-ce-inseamna-avantaje-dezavantaje-si-alte-informatii-utile/,Lost,0,0,,,0.00,,0.00,0,1,,-1,dnb pariuri,,150,,9,,,
https://www.pontul-zilei.com/agentie/royal-slots/,Lost,0,6,,-6,5.89,,-5.89,0,2,,-2,royal slots,,7500,,25,,,
https://www.pontul-zilei.com/blog/depunere-superbet/,Lost,0,2,,-2,5.32,,-5.32,0,1,,-1,depunere superbet,,60,,8,,,
https://www.pontul-zilei.com/agentie/unibet/,Lost,0,4,,-4,3.44,,-3.44,0,1,,-1,bounce unibet,,100,,9,,,
https://www.pontul-zilei.com/agentie/mozzart/,Lost,0,10,,-10,4.15,,-4.15,0,2,,-2,mozzart casino,,1300,,16,,,
https://www.pontul-zilei.com/articole-pariuri-sportive/programul-complet-al-jocurilor-olimpice-de-iarna/,Lost,0,0,,,,,,0,1,,-1,programul și rezultatele pentru jocuri olimpice de iarnă,,60,,48,,,
https://www.pontul-zilei.com/agentie/spin-casino/,Lost,0,2751,,-2751,1237.84,,-1237.84,0,1,,-1,spin casino,,29000,,4,,,
https://www.pontul-zilei.com/articole-pariuri-sportive/campionatul-mondial-de-handbal-feminin-2025/,Lost,0,0,,,0.00,,0.00,0,1,,-1,campionatul mondial de handbal feminin 2025,,0,,51,,,
https://www.pontul-zilei.com/articole-pariuri-sportive/tot-ce-trebuie-sa-stii-despre-minifotbal-regulament-de-joc/,Lost,0,1,,-1,,,,0,1,,-1,regulament minifotbal,,30,,11,,,
https://www.pontul-zilei.com/bonusuri-cazino/bonus-de-bun-venit/winbet-bonus-de-bun-venit/,Lost,0,4,,-4,8.87,,-8.87,0,1,,-1,winbet bonus de bun venit,,100,,8,,,
