Keyword,Country,Location,Language,Entities,Branded,Local,Navigational,Informational,Commercial,Transactional,SERP features,Volume,KD,CPC,Previous organic traffic,Current organic traffic,Organic traffic change,Current paid traffic,Previous position,Current position,Position change,Previous position kind,Previous URL,Current position kind,Current URL,Previous date,Current date
cont betano,RO,Romania,Romanian,Betano (Organization),true,false,true,true,true,true,AI Overview,200,59,2.08,0,6,6,,34,10,24,,https://casepariurionline.ro/cum-iti-faci-cont-la-betano/,,https://casepariurionline.ro/cum-iti-faci-cont-la-betano/,2024-06-19 05:02:57,2026-06-16 23:36:49
agentii de pariuri,RO,Romania,Romanian,,false,false,false,true,true,false,"Local pack, Image pack",100,47,7.77,5,,,,5,,Lost,,https://casepariurionline.ro/,,,2024-05-28 08:55:46,
număr de telefon superbet,RO,Romania,Romanian,Superbet (Organization),true,false,false,true,false,false,"Local pack, Image pack, Video preview",100,0,0.70,5,,,,8,,Lost,,https://casepariurionline.ro/contact-superbet/,,,2024-06-19 09:31:12,
pariuri sportive romania,RO,Romania,Romanian,Romania (Location),false,false,false,true,true,false,"Thumbnail, Image pack",300,71,6.52,5,,,,11,,Lost,,https://casepariurionline.ro/,,,2024-06-12 11:39:32,
superbet bilet verificare,RO,Romania,Romanian,Superbet (Organization),true,false,false,true,false,false,"Sitelinks, Video preview, Image pack",90,0,0.63,5,,,,6,,Lost,,https://casepariurionline.ro/verificare-bilet-superbet/,,,2024-06-08 15:21:04,
scanare bilet superbet,RO,Romania,Romanian,Superbet (Organization),true,false,false,true,false,false,"Sitelinks, Video preview",2400,40,1.13,13,5,-8,,11,21,-10,,https://casepariurionline.ro/verificare-bilet-superbet/,,https://casepariurionline.ro/Tutoriale,2024-06-27 22:41:43,2026-06-15 02:35:52
cvc card,RO,Romania,English,,false,false,false,true,false,false,"Thumbnail, People also ask, Video preview, Knowledge panel",350,4,0.11,5,,,,7,,Lost,,https://casepariurionline.ro/ce-este-codul-cvv-cv2-cvc2-cvv2/,,,2024-06-14 04:54:14,
nr tel superbet,RO,Romania,Romanian,Superbet (Organization),true,false,false,true,false,false,"Local pack, Image pack, Video preview",100,0,0.85,5,,,,8,,Lost,,https://casepariurionline.ro/contact-superbet/,,,2024-06-14 18:28:04,
site pariuri,RO,Romania,Romanian,,false,false,true,false,true,true,"Top ads, Image pack, Bottom ads, Paid sitelinks",150,50,10.88,5,,,,6,,Lost,,https://casepariurionline.ro/,,,2024-06-13 11:40:28,
promotii pariuri,RO,Romania,Romanian,,false,false,false,true,true,false,"Image pack, Video preview, Bottom ads, Paid sitelinks",100,20,6.24,5,,,,7,,Lost,,https://casepariurionline.ro/bonus-pariuri/,,,2024-06-26 18:55:47,
suport superbet email,RO,Romania,Romanian,Superbet (Organization),true,false,false,true,false,false,"Featured snippet, Thumbnail, Image pack, Video preview",200,0,,5,,,,10,,Lost,,https://casepariurionline.ro/contact-superbet/,,,2024-06-15 23:21:30,
pariuri online superbet,RO,Romania,Romanian,Superbet (Organization),true,false,true,true,true,true,Sitelinks,100,43,2.27,,5,,,,7,New,,,,https://casepariurionline.ro/ce-inseamna-super-pariuri-superbet/,,2026-06-27 04:21:15
case de pariuri bonus fara depunere,RO,Romania,Romanian,,false,false,false,true,true,false,Sitelinks,100,59,2.41,1,5,4,,18,8,10,,https://casepariurionline.ro/bonus-pariuri/,,https://casepariurionline.ro/bonus-pariuri/,2024-06-23 09:57:14,2026-06-09 12:12:34
superbet contact nr telefon bucuresti,RO,Romania,Romanian,"Superbet (Organization), Bucharest (Location)",true,true,false,true,false,false,Local pack,900,50,1.21,28,5,-24,,9,18,-9,,https://casepariurionline.ro/contact-superbet/,,https://casepariurionline.ro/contact-superbet/,2024-06-21 20:41:04,2026-06-12 17:44:57
superbet chat live,RO,Romania,English,Superbet (Organization),true,false,true,true,false,false,Video preview,300,1,0.96,5,,,,12,,Lost,,https://casepariurionline.ro/contact-superbet/,,,2024-06-20 02:48:51,
site-uri pariuri sportive,RO,Romania,Romanian,,false,false,false,true,true,false,Video preview,100,47,8.11,4,,,,8,,Lost,,https://casepariurionline.ro/,,,2024-06-19 12:29:52,
suport superbet contact,RO,Romania,Romanian,Superbet (Organization),true,false,false,true,false,false,Video preview,900,54,,,4,,,,17,New,,,,https://casepariurionline.ro/contact-superbet/,,2026-06-20 10:17:13
fortuna casa de pariuri,RO,Romania,Romanian,Fortuna (Organization),true,false,false,true,true,false,"Sitelinks, Thumbnail, Video preview",80,4,1.16,4,,,,6,,Lost,,https://casepariurionline.ro/fortuna-descriere-si-recenzie/,,,2024-06-07 17:06:12,
casa pariurilor romania,RO,Romania,Romanian,"Casa Pariurilor (Organization), Romania (Location)",true,false,false,true,true,false,"Top ads, Paid sitelinks, Sitelinks, Video preview, Bottom ads",90,38,2.96,4,,,,7,,Lost,,https://casepariurionline.ro/,,,2024-06-26 12:18:12,
site uri de pariuri,RO,Romania,Romanian,,false,false,false,true,true,false,Image pack,90,47,7.46,4,,,,7,,Lost,,https://casepariurionline.ro/,,,2024-06-17 13:42:29,
ce inseamna sub 1.5 goluri,RO,Romania,Romanian,,false,false,false,true,false,false,"Featured snippet, People also ask, Image pack, Video preview",100,0,,4,,,,9,,Lost,,https://casepariurionline.ro/total-goluri-asiatice/,,,2024-06-14 13:17:21,
case de pariuri cu bonus,RO,Romania,Romanian,,false,false,false,true,true,false,Sitelinks,150,56,7.35,20,4,-16,,3,10,-7,,https://casepariurionline.ro/bonus-pariuri/,,https://casepariurionline.ro/bonus-pariuri/,2024-06-22 02:26:28,2026-06-10 21:57:13
contact superbet,RO,Romania,English,Superbet (Organization),true,false,false,true,false,false,"Local pack, Video preview",1000,56,5.64,67,4,-63,,7,20,-13,,https://casepariurionline.ro/contact-superbet/,,https://casepariurionline.ro/contact-superbet/,2024-06-23 06:08:56,2026-06-17 04:49:09
inregistrare fortuna,RO,Romania,Romanian,Fortuna (Organization),true,false,true,true,true,true,,150,31,0.90,12,4,-8,,5,10,-5,,https://casepariurionline.ro/efortuna-inregistrare/,,https://casepariurionline.ro/efortuna-inregistrare/,2024-06-27 15:46:19,2026-06-09 12:20:37
superbet.ro contact,RO,Romania,Romanian,Superbet.ro (Organization),true,false,false,true,false,false,"Video preview, Image pack",100,1,2.38,4,,,,8,,Lost,,https://casepariurionline.ro/contact-superbet/,,,2024-06-27 01:09:54,
ce inseamna 12 la pariuri,RO,Romania,Romanian,,false,false,false,true,false,false,"Featured snippet, Thumbnail, People also ask, Image pack",100,0,0.33,4,,,,9,,Lost,,https://casepariurionline.ro/tipurile-de-pariuri-la-fotbal/,,,2024-06-18 23:12:09,
super pariuri superbet,RO,Romania,Romanian,"Superbet (Organization), SuperPariuri (Product)",true,false,false,true,false,false,Video preview,80,43,0.70,0,4,4,,52,7,45,,https://casepariurionline.ro/contact-superbet/,,https://casepariurionline.ro/ce-inseamna-super-pariuri-superbet/,2024-06-22 18:53:14,2026-05-19 17:28:28
case de pariuri cu bonus la inregistrare,RO,Romania,Romanian,,false,false,false,true,true,false,,150,60,6.62,21,4,-18,,2,10,-8,,https://casepariurionline.ro/bonus-pariuri/,,https://casepariurionline.ro/bonus-pariuri/,2024-06-15 20:01:51,2026-06-04 05:15:13
pareri winbet,RO,Romania,Romanian,Winbet (Organization),true,false,false,true,true,false,Image pack,100,0,1.11,3,,,,9,,Lost,,https://casepariurionline.ro/pareri-winbet/,,,2024-06-08 17:55:27,
robot pariuri matematice,RO,Romania,Romanian,,false,false,false,true,false,false,Video preview,90,0,0.68,3,,,,8,,Lost,,https://casepariurionline.ro/strategia-dalembert-matematica-in-pariuri/,,,2024-06-21 14:00:41,
inregistrare betano,RO,Romania,Romanian,Betano (Organization),true,false,true,true,true,true,"Top ads, Paid sitelinks, Sitelinks, Video preview, Image pack, Bottom ads",1300,2,2.09,3,,,,20,,Lost,,https://casepariurionline.ro/cum-iti-faci-cont-la-betano/,,,2024-06-27 20:18:14,
cea mai buna casa de pariuri,RO,Romania,Romanian,,false,false,false,true,true,false,Sitelinks,150,68,3.89,12,3,-9,,4,10,-6,,https://casepariurionline.ro/,,https://casepariurionline.ro/,2024-06-10 21:31:53,2026-06-02 19:58:46
agentii betano,RO,Romania,Romanian,Betano (Organization),true,false,false,true,true,false,Image pack,100,10,1.54,3,,,,9,,Lost,,https://casepariurionline.ro/betano-descriere-si-recenzie/,,,2024-06-11 02:43:23,
case de pariuri legale ro,RO,Romania,Romanian,,false,true,false,true,true,false,Image pack,80,30,,3,,,,8,,Lost,,https://casepariurionline.ro/,,,2024-06-13 15:26:27,
case de pariuri cu bonus fara depunere,RO,Romania,Romanian,,false,false,false,true,true,false,Sitelinks,100,59,2.12,1,3,2,,10,10,,,https://casepariurionline.ro/bonus-pariuri/,,https://casepariurionline.ro/bonus-pariuri/,2024-06-16 21:27:34,2026-06-08 01:07:55
case pariuri bonus fara depunere,RO,Romania,Romanian,,false,false,false,true,true,false,Sitelinks,80,56,3.97,2,3,1,,9,8,1,,https://casepariurionline.ro/bonus-pariuri/,,https://casepariurionline.ro/bonus-pariuri/,2024-06-06 15:02:11,2026-05-25 11:46:16
cel mai bun site de pariuri,RO,Romania,Romanian,,false,false,false,true,true,false,"Featured snippet, Thumbnail, Image pack",80,40,,3,,,,9,,Lost,,https://casepariurionline.ro/,,,2024-06-09 21:50:31,
ce inseamna peste 3.5 goluri,RO,Romania,Romanian,,false,false,false,true,false,false,"Featured snippet, People also ask, Image pack, Video preview",100,0,,3,,,,10,,Lost,,https://casepariurionline.ro/tipurile-de-pariuri-la-fotbal/,,,2024-06-26 22:16:46,
pariu superbet,RO,Romania,Romanian,Superbet (Organization),true,false,true,true,true,true,"Knowledge panel, Video preview, Image pack",100,8,0.98,3,,,,10,,Lost,,https://casepariurionline.ro/pariu-sansa-superbet/,,,2024-06-23 09:55:35,
cele mai bune site-uri de pariuri,RO,Romania,Romanian,,false,false,false,true,true,false,"Featured snippet, Thumbnail, Image pack, Bottom ads, Paid sitelinks",100,43,5.91,3,,,,9,,Lost,,https://casepariurionline.ro/,,,2024-06-22 21:32:04,
cod cvv card,RO,Romania,Romanian,,false,false,false,true,false,false,"Featured snippet, Thumbnail, Video preview",90,0,0.15,3,,,,7,,Lost,,https://casepariurionline.ro/ce-este-codul-cvv-cv2-cvc2-cvv2/,,,2024-06-12 07:25:38,
autoexcludere superbet,RO,Romania,Romanian,Superbet (Organization),true,false,false,true,false,false,"Featured snippet, Thumbnail, Video preview",150,0,1.21,3,,,,11,,Lost,,https://casepariurionline.ro/stergere-cont-superbet/,,,2024-06-11 07:46:52,
cont fortuna,RO,Romania,Romanian,eFortuna (Organization),true,false,true,true,true,false,Sitelinks,350,16,1.98,0,3,3,,7,4,3,,https://casepariurionline.ro/efortuna-inregistrare/,,https://casepariurionline.ro/efortuna-inregistrare/,2024-06-23 14:38:17,2026-06-17 00:34:44
casa pariuri fortuna,RO,Romania,Romanian,"Casa Pariurilor (Organization), Fortuna (Organization)",true,false,false,true,true,false,"Sitelinks, Thumbnail, Image pack, Video preview",80,6,0.55,3,,,,8,,Lost,,https://casepariurionline.ro/fortuna-descriere-si-recenzie/,,,2024-06-22 09:53:59,
superbet chat,RO,Romania,English,Superbet (Organization),true,false,false,true,false,false,"Video preview, Image pack",150,8,1.07,3,,,,12,,Lost,,https://casepariurionline.ro/contact-superbet/,,,2024-06-20 04:33:05,
suport superbet,RO,Romania,Romanian,Superbet (Organization),true,false,true,true,false,false,Video preview,1000,47,,1,3,1,,22,20,2,,https://casepariurionline.ro/contact-superbet/,,https://casepariurionline.ro/contact-superbet/,2024-06-27 10:25:59,2026-06-07 10:41:12
stergere cont superbet,RO,Romania,Romanian,Superbet (Organization),true,false,false,true,false,true,Video preview,80,0,1.68,4,2,-2,,7,9,-2,,https://casepariurionline.ro/stergere-cont-superbet/,,https://casepariurionline.ro/stergere-cont-superbet/,2024-06-19 12:36:35,2026-06-03 05:10:25
batman pariuri sportive,RO,Romania,Romanian,Batman (Person),false,false,true,true,true,true,,700,45,1.33,2,,,,19,,Lost,,https://casepariurionline.ro/ce-inseamna-sansa-dubla-la-pariuri/,,,2024-06-26 09:46:24,
betano contact telefon,RO,Romania,Romanian,Betano (Organization),true,false,false,true,false,false,Sitelinks,700,11,0.87,0,2,2,,25,19,6,,https://casepariurionline.ro/contact-superbet/,,https://casepariurionline.ro/contact-betano/,2024-06-22 16:45:45,2026-06-24 15:17:17
chat live superbet,RO,Romania,English,Superbet (Organization),true,false,true,true,false,false,Video preview,100,1,1.29,2,,,,11,,Lost,,https://casepariurionline.ro/contact-superbet/,,,2024-06-18 19:34:42,
superbet call center,RO,Romania,English,Superbet (Organization),true,false,false,true,false,false,"Knowledge panel, Image pack",90,0,1.68,2,,,,10,,Lost,,https://casepariurionline.ro/contact-superbet/,,,2024-06-19 10:08:43,
superbet relatii clienti,RO,Romania,Romanian,Superbet (Organization),true,false,false,true,false,false,Image pack,100,1,1.01,2,,,,11,,Lost,,https://casepariurionline.ro/contact-superbet/,,,2024-06-23 06:49:52,
recuperare cont superbet,RO,Romania,Romanian,Superbet (Organization),true,false,false,true,false,false,Video preview,80,12,0.93,0,2,2,,35,10,25,,https://casepariurionline.ro/stergere-cont-superbet/,,https://casepariurionline.ro/reactivare-cont-superbet/,2024-06-10 12:59:17,2026-06-04 18:17:40
cota 2 pariuri,RO,Romania,Romanian,Cota 2 (Organization),true,false,false,true,true,false,Video preview,200,10,0.18,2,,,,15,,Lost,,https://casepariurionline.ro/strategii-de-pariere-pe-cota-2/,,,2024-06-16 12:29:13,
cote superbet,RO,Romania,Romanian,Superbet (Organization),true,false,true,true,true,true,"Sitelinks, Image pack, Video preview",450,4,0.50,2,,,,18,,Lost,,https://casepariurionline.ro/pariu-sansa-superbet/,,,2024-06-08 05:39:19,
control bilet superbet,RO,Romania,Romanian,Superbet (Organization),true,false,false,true,false,false,"Sitelinks, Video preview, Image pack",100,9,,2,,,,11,,Lost,,https://casepariurionline.ro/verificare-bilet-superbet/,,,2024-06-09 14:13:07,
winbet pareri,RO,Romania,Romanian,Winbet (Organization),true,false,false,true,false,false,"Image pack, Video preview",80,0,1.01,2,,,,10,,Lost,,https://casepariurionline.ro/pareri-winbet/,,,2024-06-27 01:34:18,
superbet meciuri,RO,Romania,Romanian,Superbet (Organization),true,false,false,true,true,false,"Sitelinks, Video preview, Image pack",300,13,0.65,2,,,,16,,Lost,,https://casepariurionline.ro/pariu-sansa-superbet/,,,2024-06-12 11:03:06,
ce este roi,RO,Romania,Romanian,,false,false,false,true,false,false,"Featured snippet, Knowledge panel, Video preview, Image pack",100,0,,2,,,,10,,Lost,,https://casepariurionline.ro/ce-este-roi/,,,2024-06-10 06:05:49,
pariu bonus,RO,Romania,Romanian,,false,false,false,true,true,false,"Video preview, Image pack",150,13,2.28,2,,,,13,,Lost,,https://casepariurionline.ro/bonus-pariuri/,,,2024-06-08 17:32:33,
casa pariuri,RO,Romania,Romanian,Casa Pariuri (Organization),true,false,false,true,true,false,"Sitelinks, Image pack, Video preview",1100,38,2.13,2,,,,3,,Lost,,https://casepariurionline.ro/,,,2024-06-23 13:35:02,
superbet cote,RO,Romania,Romanian,Superbet (Organization),true,false,true,true,true,true,"Sitelinks, Image pack, Video preview",500,4,1.10,2,,,,19,,Lost,,https://casepariurionline.ro/pariu-sansa-superbet/,,,2024-06-08 17:57:56,
live chat superbet,RO,Romania,English,Superbet (Organization),true,false,false,true,false,false,Video preview,500,47,1.10,16,2,-14,,10,19,-9,,https://casepariurionline.ro/contact-superbet/,,https://casepariurionline.ro/contact-superbet/,2024-06-27 01:02:18,2026-06-09 12:12:52
fortuna cont,RO,Romania,Romanian,Fortuna (Organization),true,false,false,true,true,false,"Sitelinks, Bottom ads, Paid sitelinks",150,42,1.98,0,2,2,,11,3,8,,https://casepariurionline.ro/efortuna-inregistrare/,,https://casepariurionline.ro/efortuna-inregistrare/,2024-06-18 20:42:34,2026-06-26 23:31:51
superbet bilet online,RO,Romania,Romanian,Superbet (Organization),true,false,true,false,true,true,"Sitelinks, Video preview, Image pack",100,2,1.07,2,,,,13,,Lost,,https://casepariurionline.ro/pariu-sansa-superbet/,,,2024-06-10 04:05:58,
numar contact superbet,RO,Romania,Romanian,Superbet (Organization),true,false,false,true,false,false,Local pack,350,57,1.42,74,2,-72,,5,19,-14,,https://casepariurionline.ro/contact-superbet/,,https://casepariurionline.ro/contact-superbet/,2024-06-27 12:18:09,2026-06-21 11:19:35
superbet bilet,RO,Romania,Romanian,Superbet (Organization),true,false,false,true,false,false,Video preview,450,5,0.72,2,,,,19,,Lost,,https://casepariurionline.ro/verificare-bilet-superbet/,,,2024-06-12 05:29:31,
casa pariurilor forum,RO,Romania,Romanian,Casa Pariurilor (Organization),true,false,false,true,false,false,"Sitelinks, Image pack",150,0,0.84,2,,,,14,,Lost,,https://casepariurionline.ro/casa-pariurilor-pareri/,,,2024-06-21 08:31:03,
betano agentii,RO,Romania,Romanian,"Betano (Organization), Betano offices (Location)",true,false,false,true,false,false,"Sitelinks, Image pack",90,4,1.40,1,,,,12,,Lost,,https://casepariurionline.ro/betano-descriere-si-recenzie/,,,2024-06-19 05:32:57,
pariaza online,RO,Romania,Romanian,,false,false,false,true,true,false,Image pack,100,74,17.53,1,,,,14,,Lost,,https://casepariurionline.ro/,,,2024-06-27 01:41:13,
superbet suport,RO,Romania,Romanian,Superbet (Organization),true,false,true,true,false,false,Video preview,600,54,,0,1,1,,30,21,9,,https://casepariurionline.ro/contact-superbet/,,https://casepariurionline.ro/contact-superbet/,2024-06-25 19:04:04,2026-06-20 05:49:54
fortuna pariuri sportive online,RO,Romania,Romanian,Fortuna (Organization),true,false,false,true,true,false,"Sitelinks, Video preview",150,34,0.53,1,,,,14,,Lost,,https://casepariurionline.ro/,,,2024-06-22 04:43:53,
scanare card superbet,RO,Romania,Romanian,Superbet (Organization),true,false,false,true,false,false,"Image pack, Video preview",1500,0,1.06,1,,,,25,,Lost,,https://casepariurionline.ro/verificare-bilet-superbet/,,,2024-06-24 19:21:53,
fortuna rezultate fotbal ieri,RO,Romania,Romanian,Fortuna (Organization),true,false,false,true,false,false,,1200,7,0.55,1,,,,24,,Lost,,https://casepariurionline.ro/tipurile-de-pariuri-la-fotbal/,,,2024-06-13 06:47:58,
cele mai bune cote la pariuri,RO,Romania,Romanian,,false,false,false,true,true,false,"Video preview, Image pack, Bottom ads, Paid sitelinks",100,12,0.91,1,,,,14,,Lost,,https://casepariurionline.ro/,,,2024-06-11 05:19:33,
pariu x,RO,Romania,Romanian,,false,false,false,true,false,false,"Sitelinks, Video preview, Image pack",150,13,0.44,1,,,,16,,Lost,,https://casepariurionline.ro/tipurile-de-pariuri-la-fotbal/,,,2024-06-15 03:45:14,
www.superbet.ro verificare bilet,RO,Romania,Romanian,Superbet (Organization),true,false,true,true,false,false,"Sitelinks, Video preview, Image pack",100,1,0.64,1,,,,14,,Lost,,https://casepariurionline.ro/verificare-bilet-superbet/,,,2024-06-26 10:07:04,
verificare bilet scanare,RO,Romania,Romanian,,false,false,false,true,false,false,Video preview,1400,25,0.43,13,1,-13,,10,26,-16,,https://casepariurionline.ro/verificare-bilet-superbet/,,https://casepariurionline.ro/verificare-bilet-superbet/,2024-06-27 00:03:06,2026-06-10 00:59:11
superbet non stop,RO,Romania,Romanian,Superbet (Organization),true,false,false,true,true,false,"Featured snippet, Thumbnail, Video preview, Image pack",200,0,,1,,,,17,,Lost,,https://casepariurionline.ro/contact-superbet/,,,2024-06-23 11:24:15,
superbet email,RO,Romania,English,Superbet (Organization),true,false,false,true,false,false,"Video preview, Image pack",150,2,0.99,1,,,,16,,Lost,,https://casepariurionline.ro/contact-superbet/,,,2024-06-23 01:41:10,
superbet club verificare bilet,RO,Romania,Romanian,Superbet Club (Organization),true,false,true,true,false,false,"Video preview, Image pack",100,0,1.42,1,,,,15,,Lost,,https://casepariurionline.ro/verificare-bilet-superbet/,,,2024-06-13 00:36:14,
pariu fotbal,RO,Romania,Romanian,,false,false,true,false,true,true,"Sitelinks, Video preview, Image pack, Bottom ads, Paid sitelinks",100,38,1.97,1,,,,15,,Lost,,https://casepariurionline.ro/tipurile-de-pariuri-la-fotbal/,,,2024-06-23 08:30:35,
ce inseamna sub 3.5 goluri,RO,Romania,Romanian,,false,false,false,true,false,false,"Featured snippet, People also ask, Image pack, Video preview",100,0,,1,,,,15,,Lost,,https://casepariurionline.ro/total-goluri-asiatice/,,,2024-06-20 17:07:04,
onjn contact,RO,Romania,Romanian,ONJN (Organization),true,false,false,true,false,false,"Sitelinks, Knowledge panel, Image pack",80,0,0.79,1,,,,14,,Lost,,https://casepariurionline.ro/unde-poti-face-o-reclamatie-unei-case-de-pariuri/,,,2024-06-25 19:21:04,
pareri superbet,RO,Romania,Romanian,Superbet (Organization),true,false,false,true,false,false,"Image pack, Video preview",100,2,2.76,1,,,,16,,Lost,,https://casepariurionline.ro/superbet-pareri/,,,2024-06-08 06:04:04,
superbet intra in cont,RO,Romania,Romanian,Superbet (Organization),true,false,true,false,false,false,Video preview,200,5,1.86,1,,,,19,,Lost,,https://casepariurionline.ro/stergere-cont-superbet/,,,2024-06-14 16:34:18,
pariuri live fortuna,RO,Romania,Romanian,Fortuna (Organization),true,false,true,true,true,true,"Sitelinks, Video preview",100,13,0.34,1,,,,17,,Lost,,https://casepariurionline.ro/ce-inseamna-pre-match/,,,2024-06-08 19:32:17,
site uri unde poti vedea meciuri live,RO,Romania,Romanian,,false,false,false,true,false,false,Video preview,90,4,0.18,1,,,,16,,Lost,,https://casepariurionline.ro/meciuri-online-gratis/,,,2024-06-06 07:46:08,
netbet pariuri online,RO,Romania,Romanian,NetBet (Organization),true,false,true,true,true,true,Image pack,90,41,,1,,,,16,,Lost,,https://casepariurionline.ro/netbet-descriere-si-recenzie/,,,2024-06-14 16:37:59,
meciuri pauza final,RO,Romania,Romanian,,false,false,false,true,false,false,Video preview,150,0,0.25,1,,,,21,,Lost,,https://casepariurionline.ro/ce-inseamna-pariul-pauza-sau-final/,,,2024-06-22 15:34:49,
email superbet,RO,Romania,English,Superbet (Organization),true,false,false,true,false,false,"Video preview, Image pack",200,1,2.36,1,,,,20,,Lost,,https://casepariurionline.ro/contact-superbet/,,,2024-06-19 08:17:58,
superbet bilete,RO,Romania,Romanian,Superbet (Organization),true,false,false,true,false,false,"Video preview, Image pack",80,4,0.99,1,,,,16,,Lost,,https://casepariurionline.ro/verificare-bilet-superbet/,,,2024-06-22 09:23:18,
player casino,RO,Romania,English,,false,false,false,true,true,false,"Top ads, Paid sitelinks, Sitelinks, Video preview, Bottom ads",24000,0,0.69,0,,,,42,,Lost,,https://casepariurionline.ro/player-pareri/,,,2024-06-27 02:23:27,
cota 2,RO,Romania,Romanian,Cota 2 (Organization),true,false,false,true,false,false,"Top stories, Thumbnail, Video preview, Image pack",1600,11,0.40,0,,,,23,,Lost,,https://casepariurionline.ro/strategii-de-pariere-pe-cota-2/,,,2024-06-23 10:11:44,
verificarea bilet superbet,RO,Romania,Romanian,Superbet (Organization),true,false,true,true,false,false,"Sitelinks, Video preview",800,45,3.23,34,0,-33,,6,27,-21,,https://casepariurionline.ro/verificare-bilet-superbet/,,https://casepariurionline.ro/verificare-bilet-superbet/,2024-06-22 15:04:34,2026-06-16 10:57:48
aplicatie superbet,RO,Romania,Romanian,Superbet (Organization),true,false,false,true,true,true,"Knowledge panel, Video preview",1600,4,1.22,0,,,,31,,Lost,,https://casepariurionline.ro/superbet-pareri/,,,2024-06-24 23:30:12,
batman pariuri,RO,Romania,Romanian,Batman (Work),false,false,false,true,true,false,Video preview,1300,3,1.47,0,,,,30,,Lost,,https://casepariurionline.ro/ce-inseamna-sansa-dubla-la-pariuri/,,,2024-06-27 00:15:16,
unibet pareri,RO,Romania,Romanian,Unibet (Organization),true,false,false,true,false,false,"Image pack, Video preview",200,3,3.62,0,,,,7,,Lost,,https://casepariurionline.ro/unibet-descriere-si-recenzie/,,,2024-06-21 17:30:41,
betano contact,RO,Romania,English,Betano (Organization),true,false,false,true,false,false,,500,4,2.08,0,0,0,,46,26,20,,https://casepariurionline.ro/contact-superbet/,,https://casepariurionline.ro/contact-betano/,2024-06-25 21:57:08,2026-06-13 13:43:50
cod superbet,RO,Romania,Romanian,Superbet (Organization),true,false,false,true,true,false,"Video preview, Image pack",350,1,2.74,0,,,,24,,Lost,,https://casepariurionline.ro/verificare-bilet-superbet/,,,2024-06-21 03:19:49,
verificarea bilet,RO,Romania,Romanian,,false,false,false,true,false,false,"Sitelinks, Video preview, Image pack",150,1,0.65,0,,,,21,,Lost,,https://casepariurionline.ro/verificare-bilet-superbet/,,,2024-06-20 16:35:35,
calculator cote pariuri,RO,Romania,Romanian,,false,false,false,true,false,false,,250,0,1.81,0,,,,23,,Lost,,https://casepariurionline.ro/strategia-1-3-2-6/,,,2024-06-26 07:54:27,
meciurionline,RO,Romania,Romanian,,false,false,false,true,false,false,"Video preview, Image pack",150,9,0.23,0,,,,11,,Lost,,https://casepariurionline.ro/meciuri-online-gratis/,,,2024-06-09 11:08:02,
pariuri tenis sigure,RO,Romania,Romanian,,false,false,false,true,true,false,Video preview,150,5,0.36,0,,,,21,,Lost,,https://casepariurionline.ro/tipurile-de-pariuri-la-tenis/,,,2024-06-11 13:11:00,
betano online,RO,Romania,English,Betano (Organization),true,false,false,true,true,false,"Top ads, Paid sitelinks, Sitelinks, Video preview, Bottom ads",300,25,1.89,0,,,,24,,Lost,,https://casepariurionline.ro/betano-descriere-si-recenzie/,,,2024-06-26 06:10:41,
live superbet,RO,Romania,English,Superbet (Organization),true,false,true,false,true,true,"Sitelinks, Video preview, Image pack",150,30,0.81,0,,,,22,,Lost,,https://casepariurionline.ro/contact-superbet/,,,2024-06-21 03:02:50,
cod bilet superbet,RO,Romania,Romanian,Superbet (Organization),true,false,false,true,false,false,"Sitelinks, Video preview, AI Overview",350,48,2.77,6,0,-6,,10,27,-17,,https://casepariurionline.ro/verificare-bilet-superbet/,,https://casepariurionline.ro/verificare-bilet-superbet/,2024-06-15 09:47:20,2026-06-05 13:20:45
contul meu superbet,RO,Romania,Romanian,Superbet (Organization),true,false,true,true,false,false,"Video preview, Image pack",90,5,0.93,0,,,,20,,Lost,,https://casepariurionline.ro/stergere-cont-superbet/,,,2024-06-11 08:24:24,
tabel combinatii pariuri sportive,RO,Romania,Romanian,,false,false,false,true,false,false,Image pack,100,0,0.53,0,,,,21,,Lost,,https://casepariurionline.ro/,,,2024-06-15 00:13:54,
casa pariurilor aplicatie online,RO,Romania,Romanian,Casa Pariurilor (Organization),true,false,false,true,true,true,"Sitelinks, Video preview",80,3,0.99,0,,,,20,,Lost,,https://casepariurionline.ro/,,,2024-06-20 22:58:29,
verificare bilet,RO,Romania,Romanian,,false,false,false,true,false,false,"Sitelinks, Videos, Image pack, Video preview",8500,0,1.64,0,,,,11,,Lost,,https://casepariurionline.ro/verificare-bilet-superbet/,,,2024-06-27 03:45:25,
mozzart pariuri online,RO,Romania,Romanian,MozzartBet (Organization),true,false,false,true,true,false,,80,2,1.35,0,,,,20,,Lost,,https://casepariurionline.ro/mozzart-bet-pareri/,,,2024-06-09 20:50:51,
furtuna pariu,RO,Romania,Romanian,Fortuna (Organization),true,false,false,true,true,false,"Sitelinks, Video preview, Image pack",100,6,0.56,0,,,,21,,Lost,,https://casepariurionline.ro/efortuna-inregistrare/,,,2024-06-15 17:08:37,
pariuri sportive sigure,RO,Romania,Romanian,,false,false,false,true,false,false,"Video preview, Image pack, Bottom ads, Paid sitelinks",150,26,1.08,0,,,,23,,Lost,,https://casepariurionline.ro/meciuri-sigure-la-pariuri/,,,2024-06-26 01:37:04,
