Keyword,Country,Location,Language,Entities,Branded,Local,Navigational,Informational,Commercial,Transactional,SERP features,Volume,KD,CPC,Previous organic traffic,Current organic traffic,Organic traffic change,Current paid traffic,Previous position,Current position,Position change,Previous position kind,Previous URL,Current position kind,Current URL,Previous date,Current date
bonus fără rulaj,RO,Romania,Romanian,,false,false,false,true,true,false,Sitelinks,200,64,4.33,0,33,33,,66,2,64,,https://www.pontul-zilei.com/bonusuri-cazino-fara-depunere/,,https://www.pontul-zilei.com/bonusuri-cazino-fara-depunere/,2024-06-24 12:18:32,2026-06-20 12:08:49
www.superbet.ro,RO,Romania,,Superbet (Organization),true,false,true,false,false,false,"Top ads, Paid sitelinks, Sitelinks, Video preview, Image pack, Bottom ads",700,8,1.34,33,,,,2,,Lost,,https://www.pontul-zilei.com/agentie/superbet/,,,2024-06-24 17:29:02,
betfair bonus fara depunere,RO,Romania,Romanian,Betfair (Organization),true,false,false,true,true,false,Sitelinks,300,50,0.69,0,33,32,,28,3,25,,https://www.pontul-zilei.com/agentie/betfair/,,https://www.pontul-zilei.com/bonusuri-cazino/bonusuri-fara-depunere/betfair-bonus-fara-depunere/,2024-06-12 12:38:10,2026-05-27 06:39:17
gets bet bonus fara depunere,RO,Romania,Romanian,Get's Bet Casino (Organization),true,false,false,true,true,false,,450,55,0.96,0,32,32,,38,5,33,,https://www.pontul-zilei.com/agentie/gets-bet/,,https://www.pontul-zilei.com/bonusuri-cazino/bonusuri-fara-depunere/getsbet-bonus-fara-depunere/,2024-06-15 11:48:27,2026-06-05 00:49:33
cati jucatori are o echipa de fotbal,RO,Romania,Romanian,,false,false,false,true,false,false,"Featured snippet, Thumbnail, Image pack, Video preview",700,0,,32,,,,6,,Lost,,https://www.pontul-zilei.com/articole-pariuri-sportive/tot-ce-trebuie-sa-stii-despre-fotbal/,,,2024-06-25 20:52:27,
fără depunere,RO,Romania,Romanian,,false,false,false,true,true,false,,350,74,2.20,0,32,32,,42,4,38,,https://www.pontul-zilei.com/bonusuri-cazino-fara-depunere/,,https://www.pontul-zilei.com/bonusuri-cazino-fara-depunere/,2024-06-09 17:55:19,2026-05-22 03:25:19
top case de pariuri online,RO,Romania,Romanian,,false,false,false,true,true,false,Sitelinks,200,57,8.63,1,32,31,,11,3,8,,https://www.pontul-zilei.com/top-case-de-pariuri-online/,,https://www.pontul-zilei.com/top-case-de-pariuri-online/,2024-06-23 17:31:32,2026-06-13 09:50:54
casino rotiri fara depunere,RO,Romania,Romanian,,false,false,false,true,true,false,,400,72,3.32,0,32,32,,57,5,52,,https://www.pontul-zilei.com/agentie/elite-slots/,,https://www.pontul-zilei.com/bonusuri-cazino-fara-depunere/,2024-06-25 05:14:49,2026-05-20 05:42:35
betano contact,RO,Romania,English,Betano (Organization),true,false,false,true,false,false,,500,4,2.08,,32,,,,6,New,,,,https://www.pontul-zilei.com/blog/betano-contact/,,2026-06-13 13:43:50
win for life combinatii,RO,Romania,Romanian,Win for Life (Event),true,false,false,true,false,false,"AI Overview, Thumbnail",250,1,,11,32,21,,8,4,4,,https://www.pontul-zilei.com/articole-pariuri-sportive/win-for-life-loto-italia-strategii-rezultate-combinatii-sfaturi/,,https://www.pontul-zilei.com/articole-pariuri-sportive/win-for-life-loto-italia-strategii-rezultate-combinatii-sfaturi/,2024-06-27 09:32:03,2026-06-17 10:42:31
casa pariurilor.,RO,Romania,Romanian,Casa Pariurilor (Organization),true,false,false,true,true,false,"Sitelinks, Video preview",250,6,,32,,,,3,,Lost,,https://www.pontul-zilei.com/agentie/casa-pariurilor/,,,2024-06-24 07:43:43,
sloturi fara depunere,RO,Romania,Romanian,,false,false,false,true,true,false,,200,72,2.69,0,32,32,,26,2,24,,https://www.pontul-zilei.com/bonusuri-cazino-fara-depunere/,,https://www.pontul-zilei.com/bonusuri-cazino-fara-depunere/,2024-06-21 16:07:25,2026-05-23 08:47:06
superbet online,RO,Romania,English,Superbet (Organization),true,false,true,false,true,true,"Sitelinks, Video preview, Bottom ads, Paid sitelinks",1800,7,1.47,31,,,,4,,Lost,,https://www.pontul-zilei.com/agentie/superbet/,,,2024-06-27 18:12:14,
bonus fara depunere mozzart,RO,Romania,Romanian,Mozzartbet (Organization),true,false,false,true,true,false,Sitelinks,90,50,0.63,3,31,29,,9,1,8,,https://www.pontul-zilei.com/agentie/mozzart/,,https://www.pontul-zilei.com/bonusuri-cazino/bonusuri-fara-depunere/mozzartbet-bonus-fara-depunere/,2024-06-09 17:38:21,2026-06-05 16:09:36
kino grecia combinatii,RO,Romania,Romanian,Grecia Kino (Event),true,false,false,true,false,false,Image pack,1300,0,0.69,31,,,,10,,Lost,,https://www.pontul-zilei.com/articole-pariuri-sportive/loto-grecia-kino-cele-mai-bune-strategii-de-joc-ca-sa-iti-cresti-sansele-de-castig/,,,2024-06-23 09:09:51,
jocuri casino fara depunere,RO,Romania,Romanian,,false,false,false,true,true,false,,200,73,2.86,1,31,30,,21,2,19,,https://www.pontul-zilei.com/bonusuri-cazino-fara-depunere/,,https://www.pontul-zilei.com/bonusuri-cazino-fara-depunere/,2024-06-27 08:02:50,2026-05-25 22:36:25
dimensiuni teren baschet,RO,Romania,Romanian,,false,false,false,true,false,false,"Featured snippet, Thumbnail, People also ask, Video preview",250,0,0.09,31,,,,3,,Lost,,https://www.pontul-zilei.com/articole-pariuri-sportive/terenul-de-baschet-tot-ce-trebuie-sa-stii-despre-suprafata-dimensiuni-si-marcajele-existente/,,,2024-06-20 23:25:29,
bonus fara depunere cazinouri noi,RO,Romania,Romanian,,false,false,false,true,true,false,,250,74,1.29,0,31,30,,22,3,19,,https://www.pontul-zilei.com/bonusuri-cazino-fara-depunere/,,https://www.pontul-zilei.com/bonusuri-cazino-fara-depunere/,2024-06-18 22:59:49,2026-06-05 07:08:37
cazino bonus,RO,Romania,Romanian,,false,false,false,true,true,false,Local pack,350,74,2.60,0,31,31,,46,4,42,,https://www.pontul-zilei.com/bonusuri-cazino-fara-depunere/,,https://www.pontul-zilei.com/bonusuri-cazino-fara-depunere/,2024-06-09 00:55:27,2026-06-21 01:40:17
bonusuri fara depunere casino,RO,Romania,Romanian,,false,false,false,true,true,false,Sitelinks,200,74,3.18,0,30,30,,26,2,24,,https://www.pontul-zilei.com/bonusuri-cazino-fara-depunere/,,https://www.pontul-zilei.com/bonusuri-cazino-fara-depunere/,2024-06-11 17:32:56,2026-05-29 05:36:05
superbet cod bonus,RO,Romania,Romanian,Superbet (Organization),true,false,false,true,true,true,Sitelinks,600,57,4.22,,30,,,,7,New,,,,https://www.pontul-zilei.com/bonusuri-cazino/bonusuri-fara-depunere/superbet-bonus-fara-depunere/,,2026-06-07 10:15:24
free spins fara depunere,RO,Romania,Romanian,,false,false,false,true,true,false,,600,69,2.45,,30,,,,7,New,,,,https://www.pontul-zilei.com/bonusuri-cazino-fara-depunere/,,2026-06-05 21:31:08
casino bonus de bun venit,RO,Romania,Romanian,,false,false,false,true,true,false,,300,67,4.04,0,30,30,,64,4,60,,https://www.pontul-zilei.com/agentie/seven/,,https://www.pontul-zilei.com/bonusuri-cazino-fara-depunere/,2024-06-20 00:46:08,2026-06-02 22:14:48
superbet rezultate loto italia keno,RO,Romania,Romanian,"Superbet (Organization), Loto (Event), Keno (Event), Italy (Location)",true,false,false,true,false,false,,1900,55,,0,30,30,,40,12,28,,https://www.pontul-zilei.com/articole-pariuri-sportive/loto-italia-keno-afla-acum-cand-si-unde-poti-paria/,,https://www.pontul-zilei.com/articole-pariuri-sportive/loto-italia-keno-afla-acum-cand-si-unde-poti-paria/,2024-06-20 14:02:49,2026-06-14 18:59:28
netbet rotiri gratuite fara depunere,RO,Romania,Romanian,NetBet (Organization),true,false,false,true,true,false,,250,53,1.47,,30,,,,3,New,,,,https://www.pontul-zilei.com/bonusuri-cazino/bonusuri-fara-depunere/netbet-bonus-fara-depunere/,,2026-06-08 05:38:53
royal casino bonus fara depunere,RO,Romania,Romanian,Royal Casino (Organization),true,false,false,true,true,false,,250,55,0.91,,30,,,,3,New,,,,https://www.pontul-zilei.com/bonusuri-cazino/bonusuri-fara-depunere/royal-slots-bonus-fara-depunere/,,2026-06-20 08:30:04
tenis de picior,RO,Romania,Romanian,,false,false,false,true,false,false,"Video preview, Knowledge panel",800,0,0.08,30,,,,6,,Lost,,https://www.pontul-zilei.com/articole-pariuri-sportive/regulamentul-tenisului-de-picior/,,,2024-06-22 23:51:48,
bonus depunere,RO,Romania,Romanian,,false,false,false,true,true,false,,400,68,6.09,0,30,30,,80,5,75,,https://www.pontul-zilei.com/agentie/million/,,https://www.pontul-zilei.com/bonusuri-cazino-fara-depunere/,2024-06-24 22:41:58,2026-05-25 03:05:32
las vegas casino bonus fara depunere,RO,Romania,Romanian,Las Vegas Casino (Organization),true,true,false,true,true,false,"Top ads, Paid sitelinks, Sitelinks",200,50,1.23,0,29,29,,81,2,79,,https://www.pontul-zilei.com/agentie/las-vegas/,,https://www.pontul-zilei.com/bonusuri-cazino/bonusuri-fara-depunere/las-vegas-bonus-fara-depunere/,2024-06-20 04:02:58,2026-05-21 12:13:15
cod bonus gets bet,RO,Romania,English,GetsBet (Organization),true,false,false,true,true,false,Sitelinks,250,62,0.98,,29,,,,3,New,,,,https://www.pontul-zilei.com/bonusuri-cazino/bonusuri-fara-depunere/getsbet-bonus-fara-depunere/,,2026-06-17 14:28:17
bonusuri la depunere,RO,Romania,Romanian,,false,false,false,true,true,false,,200,53,3.11,0,29,29,,26,2,24,,https://www.pontul-zilei.com/top-case-de-pariuri-online/,,https://www.pontul-zilei.com/bonusuri-cazino-fara-depunere/,2024-06-27 12:02:01,2026-06-24 13:47:22
jocuri online fara depunere,RO,Romania,Romanian,,false,false,false,true,true,false,,250,76,2.42,0,29,29,,21,3,18,,https://www.pontul-zilei.com/bonusuri-cazino-fara-depunere/,,https://www.pontul-zilei.com/bonusuri-cazino-fara-depunere/,2024-06-11 22:39:45,2026-06-02 04:27:27
bonusuri fara depunere pariuri,RO,Romania,Romanian,,false,false,false,true,true,false,Sitelinks,200,63,7.27,15,29,14,,5,2,3,,https://www.pontul-zilei.com/top-case-de-pariuri-online/,,https://www.pontul-zilei.com/bonusuri-cazino-fara-depunere/,2024-06-15 03:47:26,2026-06-10 15:17:37
bonus bun venit betano,RO,Romania,Romanian,Betano (Organization),true,false,false,true,true,false,Sitelinks,200,49,2.51,0,29,28,,21,2,19,,https://www.pontul-zilei.com/agentie/betano/,,https://www.pontul-zilei.com/bonusuri-cazino/bonus-de-bun-venit/betano-bonusuri-de-bun-venit/,2024-06-19 19:47:32,2026-06-02 09:48:27
fortuna rotiri gratuite fara depunere,RO,Romania,Romanian,Fortuna Casino (Organization),true,false,false,true,true,false,Sitelinks,400,53,1.53,0,29,29,,70,5,65,,https://www.pontul-zilei.com/pariuri-online/50-ron-bonus-fara-depunere-de-la-fortuna/,,https://www.pontul-zilei.com/bonusuri-cazino/bonusuri-fara-depunere/fortuna-bonus-fara-depunere/,2024-06-26 18:51:22,2026-05-23 18:43:49
lucky seven rotiri gratuite,RO,Romania,Romanian,Lucky Seven (Organization),true,false,false,true,true,false,Sitelinks,600,64,0.58,,29,,,,7,New,,,,https://www.pontul-zilei.com/bonusuri-cazino/bonusuri-fara-depunere/lucky-seven-bonus-fara-depunere/,,2026-06-24 06:35:38
las vegas rotiri,RO,Romania,Romanian,Las Vegas (Location),false,true,false,true,true,false,"Sitelinks, Bottom ads",200,56,1.74,0,29,29,,60,2,58,,https://www.pontul-zilei.com/agentie/las-vegas/,,https://www.pontul-zilei.com/bonusuri-cazino/bonusuri-fara-depunere/las-vegas-bonus-fara-depunere/,2024-06-26 10:51:18,2026-06-24 12:02:47
login superbet,RO,Romania,English,Superbet (Organization),true,false,true,false,false,true,"Sitelinks, Image pack, Video preview",400,13,1.13,28,,,,5,,Lost,,https://www.pontul-zilei.com/agentie/superbet/,,,2024-06-24 18:52:26,
unibet bonus fara depunere,RO,Romania,Romanian,Unibet (Organization),true,false,false,true,true,false,"Featured snippet, Sitelinks",400,59,1.41,0,28,28,,63,5,58,,https://www.pontul-zilei.com/articole-pariuri-sportive/unda-verde-pentru-participarea-lui-djokovic-la-jocurile-olimpice/,,https://www.pontul-zilei.com/bonusuri-cazino/bonusuri-fara-depunere/unibet-bonus-fara-depunere/,2024-06-20 00:52:20,2026-06-20 04:53:22
pacanele ro,RO,Romania,Romanian,,false,false,false,true,true,false,Sitelinks,3500,71,1.07,,28,,,,15,New,,,,https://www.pontul-zilei.com/agentie/pacanele-ro/,,2026-06-20 20:30:28
bonus de bun venit betano,RO,Romania,Romanian,Betano (Organization),true,false,false,true,true,false,Sitelinks,200,49,1.21,0,28,28,,25,2,23,,https://www.pontul-zilei.com/agentie/betano/,,https://www.pontul-zilei.com/bonusuri-cazino/bonus-de-bun-venit/betano-bonusuri-de-bun-venit/,2024-06-10 10:06:07,2026-05-29 14:10:09
bonusuri cazino fara depunere,RO,Romania,Romanian,,false,false,false,true,true,false,,200,76,3.47,0,28,28,,21,2,19,,https://www.pontul-zilei.com/bonusuri-cazino-fara-depunere/,,https://www.pontul-zilei.com/bonusuri-cazino-fara-depunere/,2024-06-24 20:51:24,2026-06-11 13:10:53
player casino bonus,RO,Romania,English,Player Casino (Organization),true,false,false,true,true,false,Sitelinks,250,40,1.86,2,28,26,,14,3,11,,https://www.pontul-zilei.com/agentie/player/,,https://www.pontul-zilei.com/bonusuri-cazino/bonusuri-fara-depunere/player-bonus-fara-depunere/,2024-06-10 06:04:32,2026-05-23 16:07:30
las vegas rotiri fara depunere,RO,Romania,Romanian,Las Vegas (Location),false,true,false,true,true,false,Sitelinks,200,60,2.13,0,28,28,,63,2,61,,https://www.pontul-zilei.com/agentie/las-vegas/,,https://www.pontul-zilei.com/bonusuri-cazino/bonusuri-fara-depunere/las-vegas-bonus-fara-depunere/,2024-06-08 07:36:47,2026-06-20 09:38:19
totalbet. ro,RO,Romania,,TotalBet (Organization),true,false,true,false,false,false,"Sitelinks, Image pack, Video preview",600,0,0.93,28,,,,7,,Lost,,https://www.pontul-zilei.com/agentie/total-bet/,,,2024-06-24 17:00:46,
case de pariuri,RO,Romania,Romanian,,false,false,false,true,true,false,Sitelinks,800,74,5.83,0,28,28,,35,7,28,,https://www.pontul-zilei.com/top-case-de-pariuri-online/,,https://www.pontul-zilei.com/top-case-de-pariuri-online/,2024-06-24 22:25:31,2026-06-16 17:35:22
mr bit rotiri gratuite,RO,Romania,Romanian,MrBit (Organization),true,false,false,true,true,false,,600,60,1.28,,28,,,,7,New,,,,https://www.pontul-zilei.com/bonusuri-cazino/bonusuri-fara-depunere/mr-bit-bonus-fara-depunere/,,2026-06-15 12:28:39
free spin casino,RO,Romania,English,,false,false,false,true,true,false,,450,72,1.79,,28,,,,6,New,,,,https://www.pontul-zilei.com/bonusuri-cazino-fara-depunere/,,2026-06-12 15:53:23
don.ro casino,RO,Romania,Romanian,Don.ro (Organization),true,false,false,true,true,false,Sitelinks,600,0,1.18,4,28,23,,15,7,8,,https://www.pontul-zilei.com/agentie/don-ro/,,https://www.pontul-zilei.com/Bonus,2024-06-24 04:22:29,2026-06-15 03:26:22
las vegas rotiri gratuite fara depunere,RO,Romania,Romanian,Las Vegas (Location),false,true,false,true,true,false,Sitelinks,200,53,2.01,0,28,28,,67,2,65,,https://www.pontul-zilei.com/bonusuri-cazino-fara-depunere/,,https://www.pontul-zilei.com/bonusuri-cazino/bonusuri-fara-depunere/las-vegas-bonus-fara-depunere/,2024-06-15 18:49:19,2026-05-20 08:34:29
cazinouri noi cu bonus fara depunere,RO,Romania,Romanian,,false,false,false,true,true,false,Sitelinks,200,76,1.00,0,27,27,,21,2,19,,https://www.pontul-zilei.com/bonusuri-cazino-fara-depunere/,,https://www.pontul-zilei.com/bonusuri-cazino-fara-depunere/,2024-06-20 13:14:03,2026-06-21 18:54:25
fara depunere casino,RO,Romania,Romanian,,false,false,false,true,true,false,,200,74,3.94,0,27,27,,45,2,43,,https://www.pontul-zilei.com/bonusuri-cazino-fara-depunere/,,https://www.pontul-zilei.com/bonusuri-cazino-fara-depunere/,2024-06-24 23:06:51,2026-06-07 07:22:59
888 bonus fara depunere,RO,Romania,Romanian,888 Casino (Organization),true,false,false,true,true,false,,350,64,1.18,0,27,27,,47,5,42,,https://www.pontul-zilei.com/bonusuri-cazino-fara-depunere/,,https://www.pontul-zilei.com/bonusuri-cazino/bonusuri-fara-depunere/888casino-bonus-fara-depunere/,2024-06-19 22:29:57,2026-05-30 03:46:35
bonusuri,RO,Romania,Romanian,,false,false,false,true,true,false,,700,70,1.81,0,27,27,,57,4,53,,https://www.pontul-zilei.com/top-case-de-pariuri-online/,,https://www.pontul-zilei.com/bonusuri-cazino-fara-depunere/,2024-06-13 18:13:51,2026-06-15 09:02:13
milion.ro casino,RO,Romania,Romanian,Million Casino (Organization),true,false,true,true,true,true,Sitelinks,600,59,,0,27,27,,33,7,26,,https://www.pontul-zilei.com/agentie/million/,,https://www.pontul-zilei.com/bonusuri-cazino/bonusuri-fara-depunere/million-bonus-fara-depunere/,2024-06-12 16:57:48,2026-06-09 06:13:08
combinatii loto italia,RO,Romania,Romanian,"Lotto (Event), Italy (Location)",false,false,false,true,false,false,,300,21,0.34,2,27,25,,11,4,7,,https://www.pontul-zilei.com/articole-pariuri-sportive/loto-italia-keno-afla-acum-cand-si-unde-poti-paria/,,https://www.pontul-zilei.com/articole-pariuri-sportive/loto-italia-keno-afla-acum-cand-si-unde-poti-paria/,2024-06-21 21:03:05,2026-06-17 02:22:58
hotspins casino,RO,Romania,English,Hot Spins (Organization),true,false,false,true,true,false,Sitelinks,350,55,0.37,,27,,,,5,New,,,,https://www.pontul-zilei.com/agentie/hot-spins/,,2026-06-16 19:46:00
rotiri gratuite maxbet,RO,Romania,Romanian,MaxBet (Organization),true,false,false,true,true,false,Video preview,450,58,1.94,,27,,,,6,New,,,,https://www.pontul-zilei.com/bonusuri-cazino/bonusuri-fara-depunere/maxbet-bonus-fara-depunere/,,2026-06-14 20:00:00
casino cu rotiri gratuite fara depunere,RO,Romania,Romanian,,false,false,false,true,true,false,Sitelinks,350,72,2.42,0,27,27,,78,5,73,,https://www.pontul-zilei.com/agentie/million/,,https://www.pontul-zilei.com/bonusuri-cazino-fara-depunere/,2024-06-20 00:28:53,2026-05-26 04:48:22
cod bonus maxbet fara depunere,RO,Romania,Romanian,Maxbet (Organization),true,false,false,true,true,false,Sitelinks,300,55,0.85,,27,,,,4,New,,,,https://www.pontul-zilei.com/bonusuri-cazino/bonusuri-fara-depunere/maxbet-bonus-fara-depunere/,,2026-06-01 05:38:43
stanleybet bonus fara depunere,RO,Romania,Romanian,Stanleybet (Organization),true,false,false,true,true,false,Sitelinks,250,46,1.25,2,27,25,,18,3,15,,https://www.pontul-zilei.com/agentie/stanleybet/,,https://www.pontul-zilei.com/bonusuri-cazino/bonusuri-fara-depunere/stanleybet-bonus-fara-depunere/,2024-06-22 14:12:06,2026-06-21 19:41:59
bonus fara depunere netbet,RO,Romania,Romanian,NetBet (Organization),true,false,false,true,true,false,Sitelinks,250,47,1.94,0,26,26,,35,3,32,,https://www.pontul-zilei.com/agentie/netbet/,,https://www.pontul-zilei.com/bonusuri-cazino/bonusuri-fara-depunere/netbet-bonus-fara-depunere/,2024-06-11 14:48:39,2026-05-16 06:10:49
loto grecia combinatii,RO,Romania,Romanian,Greek Kino (Event),true,false,false,true,false,false,Image pack,1600,0,0.41,26,,,,12,,Lost,,https://www.pontul-zilei.com/articole-pariuri-sportive/loto-grecia-kino-cele-mai-bune-strategii-de-joc-ca-sa-iti-cresti-sansele-de-castig/,,,2024-06-23 11:30:18,
bonus la verificarea contului,RO,Romania,Romanian,,false,false,false,true,true,false,,300,75,1.71,0,26,26,,60,4,56,,https://www.pontul-zilei.com/bonusuri-cazino-fara-depunere/,,https://www.pontul-zilei.com/bonusuri-cazino-fara-depunere/,2024-06-11 04:38:50,2026-06-17 04:55:41
faradepunere,RO,Romania,Romanian,,false,false,false,true,true,false,,300,72,2.20,1,26,25,,17,4,13,,https://www.pontul-zilei.com/bonusuri-cazino-fara-depunere/,,https://www.pontul-zilei.com/bonusuri-cazino-fara-depunere/,2024-06-19 20:41:27,2026-06-02 21:35:05
rotiri gratis fara depunere,RO,Romania,Romanian,,false,false,false,true,true,false,Sitelinks,350,72,2.60,0,26,26,,61,5,56,,https://www.pontul-zilei.com/bonusuri-cazino-fara-depunere/,,https://www.pontul-zilei.com/bonusuri-cazino-fara-depunere/,2024-06-26 08:46:18,2026-05-20 22:06:05
stanleybet cod bonus,RO,Romania,English,Stanleybet (Organization),true,false,false,true,true,false,,200,58,2.73,0,26,26,,53,2,51,,https://www.pontul-zilei.com/ponturipariuri/ponturile-zilei-din-tenis-marti-18-iunie-2024/,,https://www.pontul-zilei.com/bonusuri-cazino/bonusuri-fara-depunere/stanleybet-bonus-fara-depunere/,2024-06-18 22:29:07,2026-06-17 07:52:06
rotiri fara depunere 2024,RO,Romania,Romanian,,false,false,false,true,true,false,Sitelinks,200,70,2.85,0,26,26,,36,2,34,,https://www.pontul-zilei.com/agentie/elite-slots/,,https://www.pontul-zilei.com/bonusuri-cazino-fara-depunere/,2024-06-18 01:26:17,2026-05-29 12:43:48
admiral rotiri gratuite,RO,Romania,Romanian,Admiral (Organization),true,false,false,true,true,false,,200,58,3.60,,26,,,,2,New,,,,https://www.pontul-zilei.com/bonusuri-cazino/bonusuri-fara-depunere/admiral-bonus-fara-depunere/,,2026-06-02 05:40:28
betano online,RO,Romania,English,Betano (Organization),true,false,false,true,true,false,"Top ads, Paid sitelinks, Sitelinks, Video preview, Bottom ads",300,25,1.89,26,,,,4,,Lost,,https://www.pontul-zilei.com/agentie/betano/,,,2024-06-26 06:10:41,
frank casino 100 rotiri gratuite,RO,Romania,Romanian,Frank Casino (Organization),true,false,false,true,true,false,,500,47,1.08,0,26,26,,99,7,92,,https://www.pontul-zilei.com/agentie/betmen/,,https://www.pontul-zilei.com/bonusuri-cazino/bonusuri-fara-depunere/frank-casino-bonus-fara-depunere/,2024-06-15 02:31:49,2026-06-16 10:45:37
betano rotiri gratuite,RO,Romania,Romanian,Betano (Organization),true,false,false,true,true,false,Video preview,2000,52,2.10,4,26,22,,22,13,9,,https://www.pontul-zilei.com/agentie/betano/,,https://www.pontul-zilei.com/bonusuri-cazino/bonusuri-fara-depunere/betano-casino-bonus-fara-depunere/,2024-06-27 22:03:36,2026-06-22 15:05:06
bonus las vegas,RO,Romania,English,Las Vegas (Location),false,true,false,true,true,false,Sitelinks,200,50,1.19,0,26,26,,34,2,32,,https://www.pontul-zilei.com/agentie/las-vegas/,,https://www.pontul-zilei.com/bonusuri-cazino/bonusuri-fara-depunere/las-vegas-bonus-fara-depunere/,2024-06-07 22:08:25,2026-05-27 05:34:27
cod bonus stanleybet,RO,Romania,Romanian,Stanleybet (Organization),true,false,false,true,true,false,Sitelinks,200,58,1.90,,26,,,,3,New,,,,https://www.pontul-zilei.com/bonusuri-cazino/bonusuri-fara-depunere/stanleybet-bonus-fara-depunere/,,2026-06-17 20:29:24
bonus de bun venit casino,RO,Romania,Romanian,,false,false,false,true,true,false,,150,68,5.75,0,26,26,,78,2,76,,https://www.pontul-zilei.com/bonusuri-cazino-fara-depunere/,,https://www.pontul-zilei.com/bonusuri-cazino-fara-depunere/,2024-06-09 14:50:04,2026-06-26 15:25:06
loto italia 20 90 combinatii,RO,Romania,Romanian,Loto Italia 20/90 (Event),true,false,false,true,false,false,,400,33,0.28,5,25,21,,9,6,3,,https://www.pontul-zilei.com/articole-pariuri-sportive/loto-italia-keno-afla-acum-cand-si-unde-poti-paria/,,https://www.pontul-zilei.com/articole-pariuri-sportive/loto-italia-keno-afla-acum-cand-si-unde-poti-paria/,2024-06-16 01:11:22,2026-06-08 05:15:28
cod bonus betano,RO,Romania,Romanian,Betano (Organization),true,false,false,true,true,false,"Top ads, Paid sitelinks, Sitelinks, Bottom ads",400,41,1.77,0,25,25,,55,6,49,,https://www.pontul-zilei.com/agentie/betano/,,https://www.pontul-zilei.com/bonusuri-cazino/bonusuri-fara-depunere/betano-casino-bonus-fara-depunere/,2024-06-23 02:46:14,2026-05-14 00:54:58
pariuri fara depunere,RO,Romania,Romanian,,false,false,false,true,true,false,Sitelinks,350,63,2.73,14,25,11,,4,5,-1,,https://www.pontul-zilei.com/top-case-de-pariuri-online/,,https://www.pontul-zilei.com/bonusuri-cazino-fara-depunere/,2024-06-25 17:31:22,2026-05-24 04:09:11
pontul zilei lavinia,RO,Romania,Romanian,Lavinia (Person),false,false,false,true,false,false,,350,48,0.70,41,25,-16,,4,5,-1,,https://www.pontul-zilei.com/category/ponturi-pariuri/,,https://www.pontul-zilei.com/category/ponturi-pariuri/,2024-06-12 18:30:15,2026-05-23 04:18:02
magnum bet bonus fara depunere,RO,Romania,Romanian,Magnum Bet (Organization),true,false,false,true,true,false,Sitelinks,400,49,0.90,0,25,25,,26,6,20,,https://www.pontul-zilei.com/agentie/magnumbet/,,https://www.pontul-zilei.com/bonusuri-cazino/bonusuri-fara-depunere/magnumbet-bonus-fara-depunere/,2024-06-27 19:41:01,2026-05-18 09:51:52
jocuri cazino fara depunere,RO,Romania,Romanian,,false,false,false,true,true,false,,150,77,3.23,1,25,25,,19,2,17,,https://www.pontul-zilei.com/bonusuri-cazino-fara-depunere/,,https://www.pontul-zilei.com/bonusuri-cazino-fara-depunere/,2024-06-24 20:02:44,2026-05-17 22:59:56
combinatii grecia kino,RO,Romania,Romanian,Grecia Kino (Event),true,false,false,true,false,false,Image pack,1000,0,,25,,,,10,,Lost,,https://www.pontul-zilei.com/articole-pariuri-sportive/loto-grecia-kino-cele-mai-bune-strategii-de-joc-ca-sa-iti-cresti-sansele-de-castig/,,,2024-06-22 21:55:37,
pronosticuri tenis,RO,Romania,Romanian,,false,false,false,true,false,false,"Sitelinks, Image pack, Video preview",200,7,0.70,25,,,,6,,Lost,,https://www.pontul-zilei.com/category/ponturi-pariuri/ponturi-pariuri-tenis/,,,2024-06-15 19:36:59,
elite slots casino,RO,Romania,English,Elite Slots (Organization),true,false,true,true,true,false,Sitelinks,500,58,0.76,13,25,11,,8,7,1,,https://www.pontul-zilei.com/agentie/elite-slots/,,https://www.pontul-zilei.com/agentie/elite-slots/,2024-06-22 07:32:00,2026-06-24 22:37:37
pariul zilei,RO,Romania,Romanian,Daily Bet (Event),false,false,false,true,false,false,"Top stories, Thumbnail, Video preview, Image pack",300,36,0.28,25,,,,8,,Lost,,https://www.pontul-zilei.com/category/biletul-zilei/,,,2024-06-27 00:31:47,
case de pariuri online,RO,Romania,Romanian,,false,false,false,true,true,false,,350,72,4.50,1,25,23,,19,7,12,,https://www.pontul-zilei.com/top-case-de-pariuri-online/,,https://www.pontul-zilei.com/top-case-de-pariuri-online/,2024-06-26 17:43:30,2026-06-13 03:12:20
bonusuri cazino,RO,Romania,Romanian,,false,false,false,true,true,false,,150,75,5.54,0,25,25,,34,2,32,,https://www.pontul-zilei.com/bonusuri-cazino-fara-depunere/,,https://www.pontul-zilei.com/bonusuri-cazino-fara-depunere/,2024-06-10 07:49:39,2026-05-22 18:41:43
netbet rotiri fara depunere,RO,Romania,Romanian,NetBet (Organization),true,false,false,true,true,false,,200,46,1.54,0,25,25,,65,3,62,,https://www.pontul-zilei.com/biletul-zilei/biletul-zilei-sambata-25-mai-2024-cota-2-22-castig-potential-666-ron/,,https://www.pontul-zilei.com/bonusuri-cazino/bonusuri-fara-depunere/netbet-bonus-fara-depunere/,2024-05-27 14:02:13,2026-05-22 10:52:27
