Keyword,Country,Location,Language,Entities,Branded,Local,Navigational,Informational,Commercial,Transactional,SERP features,Volume,KD,CPC,Previous organic traffic,Current organic traffic,Organic traffic change,Current paid traffic,Previous position,Current position,Position change,Previous position kind,Previous URL,Current position kind,Current URL,Previous date,Current date
total goluri asiatice,RO,Romania,Romanian,,false,false,false,true,false,false,,100,0,0.71,30,13,-17,,2,3,-1,,https://biletu-zilei.com/scoala-de-pariuri/total-goluri-asiatice/,,https://biletu-zilei.com/scoala-de-pariuri/total-goluri-asiatice/,2024-06-09 11:06:47,2026-06-14 22:52:11
rezultate pennsylvania,RO,Romania,Romanian,Pennsylvania (Location),false,true,false,true,false,false,"Image pack, Video preview",350,0,,13,,,,8,,Lost,,https://biletu-zilei.com/loterii-internationale/loto-sua-pennsylvania-treasure-hunt-5-30/,,,2024-06-10 14:04:12,
download superbet,RO,Romania,English,Superbet (Product),true,false,false,false,true,true,Video preview,1400,0,1.55,13,,,,14,,Lost,,https://biletu-zilei.com/superbet/cum-descarci-aplicatia-pentru-pariuri-de-la-superbet/,,,2024-06-26 19:07:15,
cod bonus winbet,RO,Romania,Romanian,Winbet (Organization),true,false,false,true,true,false,,400,57,1.61,14,13,-1,,10,9,1,,https://biletu-zilei.com/winbet/cod-bonus-winbet/,,https://biletu-zilei.com/coduri-bonus/cod-bonus-winbet/,2024-06-24 22:47:18,2026-06-19 00:22:44
oferte fortuna,RO,Romania,Romanian,Fortuna (Organization),true,false,false,true,true,false,"Sitelinks, Image pack, Video preview, Bottom ads",150,4,2.42,12,,,,4,,Lost,,https://biletu-zilei.com/fortuna-bet/fortuna-oferta-fotbal/,,,2024-06-08 06:04:07,
acasa fortuna,RO,Romania,Romanian,Acasa Fortuna (Organization),true,false,false,true,true,false,"Sitelinks, Video preview",600,10,0.23,12,,,,11,,Lost,,https://biletu-zilei.com/fortuna-bet/tutorial-deschidere-cont-la-agentia-de-pariuri-online-fortuna/,,,2024-06-09 10:27:21,
loto ny pick,RO,Romania,Romanian,New York Pick 10 (Event),true,true,false,true,false,false,"Image pack, Video preview",400,2,,12,,,,9,,Lost,,https://biletu-zilei.com/loterii-internationale/loto-new-york-pick-20-80/,,,2024-06-20 10:36:06,
ce inseamna cash out,RO,Romania,Romanian,,false,false,false,true,false,false,"Featured snippet, Image pack",100,0,,12,,,,4,,Lost,,https://biletu-zilei.com/scoala-de-pariuri/ce-inseamna-cash-out-la-pariuri/,,,2024-06-08 17:57:03,
loto letonia keno 20 din 62,RO,Romania,Romanian,"Letonia Keno 20/62 (Event), Keno (Event)",true,false,false,true,false,false,,400,0,,17,12,-4,,10,9,1,,https://biletu-zilei.com/loterii-internationale/letonia-keno/,,https://biletu-zilei.com/loterii-internationale/letonia-keno/,2024-06-25 14:30:30,2026-06-08 11:42:46
pont tenis,RO,Romania,Romanian,,false,false,false,true,false,false,,80,3,1.44,31,12,-18,,2,2,,,https://biletu-zilei.com/ponturi-tenis/,,https://biletu-zilei.com/ponturi-tenis/,2024-06-09 04:42:25,2026-05-26 16:49:15
numere loto polonia multi 20/80,RO,Romania,Romanian,Loto Polonia Multi 20/80 (Event),true,false,false,true,false,false,,150,46,0.22,0,12,12,,28,5,23,,https://biletu-zilei.com/loto-polonia-multi/,,https://biletu-zilei.com/loterii-internationale/loto-polonia-multi/,2024-06-14 17:57:26,2026-06-19 11:22:45
www total bet,RO,Romania,Romanian,,false,false,true,false,true,true,Sitelinks,150,58,0.59,2,12,10,,13,5,8,,https://biletu-zilei.com/total-bet/total-bet-10-lucruri-pe-care-trebuie-sa-le-stii-despre-agentie/,,https://biletu-zilei.com/agentii-stradale-de-pariuri/total-bet/,2024-06-23 04:20:10,2026-06-09 20:46:05
vlad cazino contact,RO,Romania,Romanian,Vlad Cazino (Organization),true,false,false,true,false,false,"Featured snippet, Sitelinks",150,59,1.52,5,12,7,,7,5,2,,https://biletu-zilei.com/vlad-cazino/vlad-cazino-contact/,,https://biletu-zilei.com/metode-contact-cazino/vlad-cazino-contact/,2024-06-11 11:57:18,2026-06-19 04:06:05
las vegas casino bonus fara depunere,RO,Romania,Romanian,Las Vegas Casino (Organization),true,true,false,true,true,false,Image pack,300,0,1.23,12,,,,8,,Lost,,https://biletu-zilei.com/las-vegas/las-vegas-bonus-fara-depunere/,,,2024-06-20 04:02:58,
agentii betano,RO,Romania,Romanian,Betano (Organization),true,false,false,true,true,false,,100,30,1.54,0,12,12,,30,3,27,,https://biletu-zilei.com/betano/betano-contact/,,https://biletu-zilei.com/metode-plata/retragere-betano-cash/,2024-06-11 02:43:23,2026-06-18 14:50:36
ponturi maine,RO,Romania,Romanian,,false,false,false,true,false,false,,80,48,1.16,11,12,1,,3,2,1,,https://biletu-zilei.com/pronosticuri-fotbal/,,https://biletu-zilei.com/pronosticuri-fotbal/,2024-06-17 11:00:44,2026-06-04 09:55:07
polonia loto 20/80 rezultate,RO,Romania,Romanian,Polonia Loto 20/80 (Work),true,false,false,true,false,false,"AI Overview, Thumbnail",150,37,,,12,,,,6,New,,,,https://biletu-zilei.com/loterii-internationale/loto-polonia-multi/,,2026-06-15 02:35:23
polonia multi multi 1,RO,Romania,Romanian,Polonia Multi Multi 1 (Event),true,false,false,true,false,false,,300,49,,0,12,12,,22,8,14,,https://biletu-zilei.com/loto-polonia-multi/,,https://biletu-zilei.com/loterii-internationale/loto-polonia-multi/,2024-06-16 21:04:51,2026-06-25 22:13:18
loto 6 din 49 germania,RO,Romania,Romanian,"Lotto 6/49 (Event), Germany (Location)",true,false,false,true,false,false,"Image pack, Video preview",400,1,0.04,12,,,,8,,Lost,,https://biletu-zilei.com/loterii-internationale/loto-germania-649/,,,2024-06-09 11:23:50,
agenții efortuna,RO,Romania,Romanian,"Efortuna (Organization), Efortuna betting agencies (Location)",true,false,false,true,false,false,Sitelinks,150,33,0.76,19,12,-7,,3,5,-2,,https://biletu-zilei.com/fortuna-bet/agentii-fortuna/,,https://biletu-zilei.com/agentii-stradale-de-pariuri/agentii-fortuna/,2024-06-20 06:11:49,2026-05-23 23:45:32
forum fortuna,RO,Romania,Romanian,Fortuna (Organization),true,false,false,true,false,false,Sitelinks,200,50,1.92,6,12,7,,4,6,-2,,https://biletu-zilei.com/fortuna-bet/discutii-si-pareri-despre-fortuna/,,https://biletu-zilei.com/recenzii/pareri-fortuna/,2024-06-09 02:51:45,2026-06-01 05:17:14
get bet cont,RO,Romania,English,,false,false,true,false,true,true,"Image pack, Video preview",100,6,1.14,12,,,,4,,Lost,,https://biletu-zilei.com/getsbet/cum-fac-cont-la-gets-bet/,,,2024-06-25 04:40:16,
don .ro,RO,Romania,,Don.ro (Organization),true,false,true,true,true,false,"Sitelinks, Video preview",1900,59,1.27,,12,,,,16,New,,,,https://biletu-zilei.com/recenzii/don-pareri/,,2026-06-22 04:15:01
loto pennsylvania 5 30 rezultate,RO,Romania,Romanian,Pennsylvania Treasure Hunt 5/30 (Event),true,true,false,true,false,false,,150,5,,19,12,-7,,3,5,-2,,https://biletu-zilei.com/loterii-internationale/loto-sua-pennsylvania-treasure-hunt-5-30/,,https://biletu-zilei.com/loterii-internationale/loto-sua-pennsylvania-treasure-hunt-5-30/,2024-06-13 20:50:15,2026-05-21 17:41:45
franta keno 2,RO,Romania,Romanian,French Keno 20/70 (Event),true,false,false,true,false,false,,150,0,0.24,3,12,9,,10,4,6,,https://biletu-zilei.com/loterii-internationale/keno-franta/,,https://biletu-zilei.com/loterii-internationale/keno-franta/,2024-06-21 05:41:16,2026-06-16 18:55:55
program tv fotbal azi,RO,Romania,Romanian,,false,false,false,true,false,false,,150,55,,15,12,-3,,3,4,-1,,https://biletu-zilei.com/fotbal-azi-la-tv/,,https://biletu-zilei.com/fotbal-azi-la-tv/,2024-06-18 05:01:46,2026-06-20 13:49:06
loto milano,RO,Romania,Romanian,Loto Milano (Event),true,false,false,true,false,false,,200,0,,19,12,-7,,4,6,-2,,https://biletu-zilei.com/loterii-internationale/loto-italia-milano-5-90/,,https://biletu-zilei.com/loterii-internationale/loto-italia-milano-5-90/,2024-06-11 17:39:17,2026-06-06 22:47:25
superbet loto polonia,RO,Romania,Romanian,"Superbet (Organization), Loto Polonia (Event)",true,false,false,true,false,false,Video preview,1000,54,1.32,5,12,7,,18,13,5,,https://biletu-zilei.com/loto-polonia-multi/,,https://biletu-zilei.com/loterii-internationale/loto-polonia-multi/,2024-06-27 02:58:09,2026-06-08 00:14:30
polonia multi 1 multi 2,RO,Romania,,"Polonia Multi 1 (Work), Polonia Multi 2 (Work)",true,false,false,true,false,false,,250,40,0.24,0,12,12,,27,7,20,,https://biletu-zilei.com/loto-polonia-multi/,,https://biletu-zilei.com/loterii-internationale/loto-polonia-multi/,2024-06-16 23:59:58,2026-06-08 09:24:32
rezultate finlanda keno,RO,Romania,Romanian,"Finland Keno (Event), Keno (Event)",true,false,false,true,false,false,Image pack,250,0,,12,,,,7,,Lost,,https://biletu-zilei.com/loterii-internationale/loto-finlanda-keno-20-70/,,,2024-06-18 23:25:31,
concurs pronosport,RO,Romania,Romanian,"Pronosport (Product), Pronosport (Work)",true,false,false,true,false,false,,300,0,2.18,31,12,-19,,6,8,-2,,https://biletu-zilei.com/scoala-de-pariuri/pronosport/,,https://biletu-zilei.com/scoala-de-pariuri/pronosport/,2024-06-13 09:51:15,2026-06-17 00:32:47
loto italia 10/20 rezultate,RO,Romania,Romanian,Win for Life 10/20 (Event),true,false,false,true,false,false,,150,12,,0,12,12,,19,5,14,,https://biletu-zilei.com/loterii-internationale/loto-italia-win-for-life-10-20/,,https://biletu-zilei.com/loterii-internationale/loto-italia-win-for-life-10-20/,2024-06-23 16:10:30,2026-06-17 08:01:43
numerele la loto letonia 20 62,RO,Romania,Romanian,"Loto Letonia Keno 20/62 (Event), Lettish Keno 20/62 (Event)",true,false,false,true,false,false,"AI Overview, Thumbnail, Video preview",900,0,,33,12,-21,,8,14,-6,,https://biletu-zilei.com/loterii-internationale/letonia-keno/,,https://biletu-zilei.com/loterii-internationale/letonia-keno/,2024-06-27 14:06:35,2026-06-12 09:34:58
getsbet online,RO,Romania,English,GTSBET (Product),true,false,true,false,true,true,"Top ads, Paid sitelinks, Sitelinks, Image pack",200,2,0.26,12,,,,7,,Lost,,https://biletu-zilei.com/gets-bet-pariuri/,,,2024-06-25 16:58:12,
la ce ora e meciul azi,RO,Romania,Romanian,,false,false,false,true,false,false,"Top stories, Thumbnail, Video preview, Image pack",200,3,,12,,,,6,,Lost,,https://biletu-zilei.com/fotbal-azi-la-tv/,,,2024-06-17 16:07:04,
casino toppay,RO,Romania,English,TopPay (Product),true,false,false,true,true,false,,200,0,,,12,,,,6,New,,,,https://biletu-zilei.com/casino-online/cazinouri-toppay/,,2026-06-18 04:25:10
cu câte numere se câștigă la 6 din 49,RO,Romania,Romanian,Loto 6/49 (Event),true,false,false,true,false,false,"AI Overview, Thumbnail, Sitelinks, Video preview",100,12,,10,12,2,,4,4,,,https://biletu-zilei.com/loterii-internationale/loto-6-49-explicat-pe-intelesul-tuturor/,,https://biletu-zilei.com/loterii-internationale/loto-6-49-explicat-pe-intelesul-tuturor/,2024-06-20 15:46:09,2026-05-23 10:47:30
win for life italia rezultate,RO,Romania,Romanian,"Win for Life (Event), Italy (Location)",true,false,false,true,false,false,,150,0,,0,12,12,,28,4,24,,https://biletu-zilei.com/loterii-internationale/loto-italia-win-for-life-10-20/,,https://biletu-zilei.com/loterii-internationale/loto-italia-win-for-life-10-20/,2024-06-08 06:49:24,2026-06-25 19:11:40
meciul din seara asta,RO,Romania,Romanian,,false,false,false,true,false,false,"Video preview, Image pack",700,14,0.08,12,,,,11,,Lost,,https://biletu-zilei.com/fotbal-azi-la-tv/,,,2024-06-11 13:05:49,
meci azi la tv,RO,Romania,Romanian,,false,false,false,true,false,false,,150,59,,57,12,-45,,1,5,-4,,https://biletu-zilei.com/fotbal-azi-la-tv/,,https://biletu-zilei.com/fotbal-azi-la-tv/,2024-06-23 02:41:20,2026-06-14 21:14:50
loto ungaria 20 80,RO,Romania,Romanian,Hungarian Keno 20/80 (Event),true,false,false,true,false,false,,150,0,,12,12,0,,5,5,,,https://biletu-zilei.com/loterii-internationale/loto-ungaria-keno-20-80/,,https://biletu-zilei.com/loterii-internationale/loto-ungaria-keno-20-80/,2024-06-24 02:16:22,2026-06-10 21:11:56
grecia 20 80,RO,Romania,Romanian,Grecia Kino 20/80 (Event),true,false,false,true,false,false,,300,39,0.29,1,12,11,,16,8,8,,https://biletu-zilei.com/loterii-internationale/loto-grecia-kino-20-80/,,https://biletu-zilei.com/loterii-internationale/loto-grecia-kino-20-80/,2024-06-26 10:23:10,2026-06-15 14:08:03
cashpot bonus,RO,Romania,English,CashPot.ro (Organization),true,false,false,true,true,false,Sitelinks,250,53,0.67,17,12,-5,,5,7,-2,,https://biletu-zilei.com/cashpot/cashpot-cod-bonus/,,https://biletu-zilei.com/coduri-bonus/cashpot-cod-bonus/,2024-06-17 21:46:11,2026-05-21 06:09:56
las vegas.ro,RO,Romania,Romanian,Las Vegas Casino (Organization),true,false,true,false,true,true,"Sitelinks, Thumbnail, Video preview",8500,0,0.87,12,,,,23,,Lost,,https://biletu-zilei.com/las-vegas-pariuri/,,,2024-06-27 14:46:22,
cod bonus superbet inregistrare,RO,Romania,Romanian,Superbet (Organization),true,false,false,true,true,false,"Video preview, Image pack",200,5,4.26,12,,,,6,,Lost,,https://biletu-zilei.com/superbet/cod-bonus-superbet/,,,2024-06-25 04:12:57,
numere loto polonia 20/80 azi,RO,Romania,Romanian,"Polish Loto 20/80 (Event), 20/80 (Event)",true,false,false,true,false,false,"AI Overview, Thumbnail",100,46,0.18,1,12,11,,17,5,12,,https://biletu-zilei.com/loto-polonia-multi/,,https://biletu-zilei.com/loterii-internationale/loto-polonia-multi/,2024-06-25 20:33:32,2026-06-20 05:53:33
franța loto,RO,Romania,Romanian,"Loto (Event), France (Location)",true,false,false,true,false,false,"Sitelinks, Image pack",250,0,0.17,12,,,,8,,Lost,,https://biletu-zilei.com/loterii-internationale/keno-franta/,,,2024-06-27 19:05:00,
loto polonia multi 1 multi 2,RO,Romania,Romanian,"Loto Polonia (Event), Multi Multi (Event)",true,false,false,true,false,false,Sitelinks,400,39,0.18,1,12,10,,20,9,11,,https://biletu-zilei.com/loto-polonia-multi/,,https://biletu-zilei.com/loterii-internationale/loto-polonia-multi/,2024-06-18 22:43:04,2026-06-10 10:58:09
scanare bilet casa pariurilor,RO,Romania,Romanian,Casa Pariurilor (Organization),true,false,false,true,false,false,,2200,39,0.86,76,12,-64,,4,17,-13,,https://biletu-zilei.com/casa-pariurilor-articole/verificare-bilet-casa-pariurilor/,,https://biletu-zilei.com/blog-pariuri-cazino/verificare-bilet-casa-pariurilor/,2024-06-26 17:34:42,2026-06-26 02:55:04
cod promo mr bit,RO,Romania,Romanian,Mr Bit (Organization),true,false,false,true,true,true,"Video preview, Image pack",200,0,2.76,11,,,,6,,Lost,,https://biletu-zilei.com/mr-bit/mr-bit-cod-promo/,,,2024-06-20 09:37:53,
danemarca 7/36,RO,Romania,Romanian,Danish Lotto 7/36 (Event),true,false,false,true,false,false,,100,0,,14,11,-3,,2,3,-1,,https://biletu-zilei.com/loterii-internationale/loto-danemarca-7-36/,,https://biletu-zilei.com/loterii-internationale/loto-danemarca-7-36/,2024-06-22 10:01:51,2026-06-08 21:12:27
win for life 10/20 rezultate,RO,Romania,Romanian,Win for Life 10/20 (Event),true,false,false,true,false,false,,300,4,,0,11,11,,17,8,9,,https://biletu-zilei.com/loterii-internationale/loto-italia-win-for-life-10-20/,,https://biletu-zilei.com/loterii-internationale/loto-italia-win-for-life-10-20/,2024-06-24 16:43:16,2026-05-27 02:48:10
player pariuri,RO,Romania,Romanian,Player (Organization),true,false,false,true,true,false,"Sitelinks, Video preview, Image pack",100,0,0.24,11,,,,4,,Lost,,https://biletu-zilei.com/player-pariuri-sportive/,,,2024-06-12 19:10:54,
meci romania armenia azi pe ce program,RO,Romania,Romanian,"Romania (Location), Armenia (Location)",false,false,false,true,false,false,Image pack,2200,1,1.39,11,,,,17,,Lost,,https://biletu-zilei.com/fotbal-azi-la-tv/,,,2024-06-08 03:38:33,
win for life 10/20 results,RO,Romania,English,Win for Life 10/20 (Event),true,false,false,true,false,false,AI Overview,450,2,,0,11,11,,81,11,70,,https://biletu-zilei.com/loterii-internationale/loto-italia-win-for-life-10-20/,,https://biletu-zilei.com/loterii-internationale/loto-italia-win-for-life-10-20/,2024-06-23 15:27:28,2026-06-17 16:57:26
bonus superbet de ziua ta,RO,Romania,Romanian,Bonus de ziua ta (Event),true,false,false,true,true,false,People also ask,150,53,1.78,5,11,7,,9,5,4,,https://biletu-zilei.com/superbet/superbet-ziua-ta/,,https://biletu-zilei.com/bonus-aniversar/bonus-aniversar-superbet/,2024-06-14 08:04:23,2026-05-25 13:44:53
superbet descarca,RO,Romania,Romanian,Superbet (Organization),true,false,false,false,true,true,"Sitelinks, Video preview, Top stories",600,6,1.80,11,,,,11,,Lost,,https://biletu-zilei.com/superbet/cum-descarci-aplicatia-pentru-pariuri-de-la-superbet/,,,2024-06-24 03:56:52,
ungaria 5 90,RO,Romania,Romanian,Ungaria Otoslotto 5/90 (Event),true,false,false,true,false,false,,200,0,0.21,18,11,-7,,4,6,-2,,https://biletu-zilei.com/loterii-internationale/loto-ungaria-otoslotto-5-90/,,https://biletu-zilei.com/loterii-internationale/loto-ungaria-otoslotto-5-90/,2024-06-13 19:20:48,2026-06-21 22:26:09
dimensiune teren fotbal,RO,Romania,Romanian,,false,false,false,true,false,false,"Featured snippet, Thumbnail, People also ask, Video preview",100,0,0.02,11,,,,4,,Lost,,https://biletu-zilei.com/scoala-de-pariuri/dimensiuni-teren-fotbal/,,,2024-06-27 23:05:19,
italia roma 5/90 rezultate,RO,Romania,Romanian,Italia Roma 5/90 (Event),true,false,false,true,false,false,Sitelinks,100,0,,10,11,1,,4,5,-1,,https://biletu-zilei.com/loterii-internationale/loto-italia-roma-5-90/,,https://biletu-zilei.com/loterii-internationale/loto-italia-roma-5-90/,2024-06-19 11:50:36,2026-05-24 06:16:31
toate cazinourile online din romania,RO,Romania,Romanian,Romania (Location),false,true,false,true,true,false,Sitelinks,350,76,1.27,4,11,7,,9,9,,,https://biletu-zilei.com/casino-online/top-cazinouri-online-romania/,,https://biletu-zilei.com/casino-online/top-cazinouri-online-romania/,2024-06-21 09:17:28,2026-06-05 06:52:56
ce meciuri se joacă azi,RO,Romania,Romanian,,false,false,false,true,false,false,"Image pack, Video preview",250,11,0.20,11,,,,8,,Lost,,https://biletu-zilei.com/meciuri-azi/,,,2024-06-08 20:07:11,
rezultatul loto polonia,RO,Romania,Romanian,Loto Polonia (Event),true,false,false,true,false,false,"Sitelinks, AI Overview, Thumbnail",200,45,0.16,1,11,10,,17,7,10,,https://biletu-zilei.com/loterii-internationale/loto-polonia-6-49/,,https://biletu-zilei.com/loterii-internationale/loto-polonia-multi/,2024-06-08 01:25:10,2026-06-01 06:17:25
casa pariurilor ploiesti,RO,Romania,Romanian,"Casa Pariurilor (Organization), Ploiesti (Location)",true,true,false,true,false,false,"Local pack, Sitelinks",200,7,1.00,,11,,,,7,New,,,,https://biletu-zilei.com/metode-contact-cazino/casa-pariurilor-contact/,,2026-06-21 00:37:31
loto italia 20/90,RO,Romania,Romanian,Italia Keno 10E 20/90 (Event),true,false,false,true,false,false,,6500,38,0.22,0,11,11,,31,10,21,,https://biletu-zilei.com/loterii-internationale/loto-italia-keno-10e-20-90/,,https://biletu-zilei.com/loterii-internationale/loto-italia-keno-10e-20-90/,2024-06-27 13:09:02,2026-06-27 06:57:03
redeschidere cont superbet,RO,Romania,Romanian,Superbet (Organization),true,false,false,true,false,false,Video preview,300,0,3.85,9,11,2,,6,8,-2,,https://biletu-zilei.com/superbet/inchidere-stergere-cont/,,https://biletu-zilei.com/autoexcludere/inchidere-cont-superbet/,2024-06-13 18:07:49,2026-06-01 05:26:01
top casino,RO,Romania,English,,false,false,false,true,true,false,"Top ads, Paid sitelinks, Image pack, Bottom ads",600,32,1.98,11,,,,11,,Lost,,https://biletu-zilei.com/casino-online/top-cazinouri-online-romania/,,,2024-06-07 07:18:53,
case pariuri romania,RO,Romania,Romanian,Romania (Location),false,false,false,true,true,false,"Thumbnail, Video preview, Image pack, Bottom ads, Paid sitelinks",250,46,8.06,11,,,,6,,Lost,,https://biletu-zilei.com/case-de-pariuri-online/,,,2024-06-24 02:03:12,
cate reprize sunt la baschet,RO,Romania,Romanian,,false,false,false,true,false,false,"Featured snippet, People also ask, Sitelinks",150,0,,3,11,8,,11,2,9,,https://biletu-zilei.com/scoala-de-pariuri/baschet-reguli-de-joc-si-sfaturi-pentru-pariori/,,https://biletu-zilei.com/scoala-de-pariuri/durata-meci-de-baschet/,2024-06-14 03:29:46,2026-05-22 01:20:38
colorado cash 5/32,RO,Romania,English,Colorado Cash 5/32 (Event),true,true,false,true,false,false,,350,0,0.95,7,11,4,,7,9,-2,,https://biletu-zilei.com/loterii-internationale/loto-sua-colorado-cash-5-32/,,https://biletu-zilei.com/loterii-internationale/loto-sua-colorado-cash-5-32/,2024-06-10 05:11:04,2026-06-27 00:28:36
favbet bonus fara depunere,RO,Romania,Romanian,Favbet (Organization),true,false,false,true,true,false,,350,59,1.52,27,11,-15,,4,9,-5,,https://biletu-zilei.com/favbet/favbet-bonus-fara-depunere/,,https://biletu-zilei.com/rotiri-gratuite-cazino/favbet-rotiri-gratuite/,2024-06-11 23:38:00,2026-06-24 08:24:43
italia milano 5/90,RO,Romania,Romanian,Italia Milano 5/90 (Event),true,false,false,true,false,false,,150,0,0.90,14,11,-3,,5,5,,,https://biletu-zilei.com/loterii-internationale/loto-italia-milano-5-90/,,https://biletu-zilei.com/loterii-internationale/loto-italia-milano-5-90/,2024-06-25 12:53:52,2026-06-04 11:23:40
rezultate keno italia,RO,Romania,Romanian,"Keno (Event), Italy (Location)",false,false,false,true,false,false,"Image pack, Video preview",900,0,,11,,,,13,,Lost,,https://biletu-zilei.com/loterii-internationale/loto-italia-keno-10e-20-90/,,,2024-06-24 21:46:40,
loto canada bucko 5/41,RO,Romania,Romanian,Atlantic Bucko 5/41 (Event),true,false,false,true,false,false,"Sitelinks, Image pack",450,0,,11,,,,10,,Lost,,https://biletu-zilei.com/loterii-internationale/loto-canada-atlantic-bucko-5-41/,,,2024-06-16 13:57:15,
cele mai bune cote la pariuri,RO,Romania,Romanian,,false,false,false,true,true,false,"Video preview, Image pack, Bottom ads, Paid sitelinks",100,12,0.91,11,,,,4,,Lost,,https://biletu-zilei.com/case-de-pariuri/top-case-de-pariuri-cu-cele-mai-mari-cote/,,,2024-06-11 05:19:33,
cod promotie 888 casino,RO,Romania,Romanian,888 Casino (Organization),true,false,false,true,true,true,"Sitelinks, Video preview",100,59,1.10,20,11,-8,,3,3,,,https://biletu-zilei.com/888sport/cod-bonus-la-888sport/,,https://biletu-zilei.com/coduri-bonus/cod-promotie-888/,2024-06-18 01:37:58,2026-06-11 08:26:25
loto wisconsin badger 5/31 rezultate,RO,Romania,Romanian,Wisconsin Badger 5/31 (Event),true,true,false,true,false,false,,900,0,,36,11,-25,,7,13,-6,,https://biletu-zilei.com/loterii-internationale/loto-sua-wisconsin-badger-5-31/,,https://biletu-zilei.com/loterii-internationale/loto-sua-wisconsin-badger-5-31/,2024-06-27 04:34:17,2026-06-09 11:46:21
superavantaj superbet,RO,Romania,Romanian,"Superbet (Organization), SuperAvantaj (Event)",true,false,false,true,false,false,People also ask,150,11,2.89,17,11,-6,,3,5,-2,,https://biletu-zilei.com/superbet/superavantaj-superbet/,,https://biletu-zilei.com/blog-pariuri-cazino/superavantaj-superbet/,2024-06-25 08:06:57,2026-06-24 15:47:17
superbet app,RO,Romania,English,Superbet (Product),true,false,false,true,true,true,Video preview,1800,3,1.67,11,,,,16,,Lost,,https://biletu-zilei.com/superbet/cum-descarci-aplicatia-pentru-pariuri-de-la-superbet/,,,2024-06-26 19:47:50,
coduri bonus netbet,RO,Romania,Romanian,NetBet (Organization),true,false,false,true,true,true,"Video preview, Image pack",150,2,1.76,11,,,,5,,Lost,,https://biletu-zilei.com/netbet/cod-bonus-la-netbet/,,,2024-06-09 14:11:05,
frank casino promo code,RO,Romania,English,Frank Casino (Organization),true,false,false,true,true,false,Sitelinks,200,57,0.45,6,11,5,,10,6,4,,https://biletu-zilei.com/frank-casino/frank-casino-cod-promo/,,https://biletu-zilei.com/coduri-bonus/frank-casino-cod-promo/,2024-06-24 11:12:35,2026-06-06 21:28:55
pariuri betano,RO,Romania,Romanian,Betano (Organization),true,false,true,true,true,true,"Sitelinks, Video preview, Image pack",90,22,0.91,11,,,,3,,Lost,,https://biletu-zilei.com/betano-pariuri/,,,2024-06-15 05:13:06,
verificare bilet totalbet,RO,Romania,Romanian,TotalBet (Organization),true,false,false,true,false,false,Sitelinks,90,54,0.33,6,11,5,,7,3,4,,https://biletu-zilei.com/total-bet/total-bet-verificare-bilet/,,https://biletu-zilei.com/blog-pariuri-cazino/total-bet-verificare-bilet/,2024-06-11 17:58:29,2026-06-15 14:47:05
agentii pariuri sportive,RO,Romania,Romanian,,false,false,false,true,true,false,"Featured snippet, Local pack, Image pack",300,52,4.57,11,,,,6,,Lost,,https://biletu-zilei.com/case-de-pariuri-online/,,,2024-06-15 03:58:34,
fotbal maine,RO,Romania,Romanian,,false,true,false,true,false,false,"Video preview, Image pack",300,24,0.29,11,,,,11,,Lost,,https://biletu-zilei.com/fotbal-azi-la-tv/,,,2024-06-27 21:23:48,
ponturi bundesliga,RO,Romania,Romanian,Bundesliga (Event),true,false,false,true,false,false,Sitelinks,80,0,,27,11,-16,,1,2,-1,,https://biletu-zilei.com/ponturi-fotbal-germania-bundesliga/,,https://biletu-zilei.com/ponturi-fotbal-germania-bundesliga/,2024-06-21 07:39:20,2026-06-03 01:58:57
maxbet verificare cont,RO,Romania,Romanian,MaxBet (Organization),true,false,false,true,false,false,Video preview,80,2,1.27,12,11,-1,,2,2,,,https://biletu-zilei.com/maxbet/maxbet-verificare-cont/,,https://biletu-zilei.com/tutoriale/maxbet-verificare-cont/,2024-06-15 14:59:24,2026-06-08 11:08:36
gets bet verificare bilet live,RO,Romania,Romanian,GetsBet (Organization),true,false,true,true,false,false,"Sitelinks, Video preview",900,55,0.79,1,11,10,,19,13,6,,https://biletu-zilei.com/getsbet/gets-bet-contact/,,https://biletu-zilei.com/blog-pariuri-cazino/gets-bet-verificare-bilet/,2024-06-10 00:33:22,2026-06-05 19:19:51
multi loto polonia,RO,Romania,Romanian,Multi Loto Polonia (Event),true,false,false,true,false,false,,2600,48,0.40,0,11,11,,22,5,17,,https://biletu-zilei.com/loto-polonia-multi/,,https://biletu-zilei.com/loterii-internationale/loto-polonia-multi/,2024-06-26 09:28:49,2026-06-20 17:35:52
putto ungaria,RO,Romania,,,false,false,false,false,false,false,,350,0,0.23,,11,,,,9,New,,,,https://biletu-zilei.com/loterii-internationale/loto-ungaria-putto-8-20/,,2026-06-17 19:27:35
fotbal la tv azi cfr cluj,RO,Romania,Romanian,CFR Cluj (Organization),true,false,false,true,false,false,Video preview,300,45,,0,11,11,,31,8,23,,https://biletu-zilei.com/fotbal-azi-la-tv/,,https://biletu-zilei.com/fotbal-azi-la-tv/,2024-06-27 17:04:14,2026-06-06 06:14:18
scanare bilet excelbet,RO,Romania,Romanian,ExcelBet (Organization),true,false,false,true,false,false,Sitelinks,90,0,0.67,5,11,6,,7,3,4,,https://biletu-zilei.com/excelbet/excelbet-verificare-bilet/,,https://biletu-zilei.com/blog-pariuri-cazino/excelbet-verificare-bilet/,2024-06-15 17:46:25,2026-06-13 04:10:31
