#,Keyword,Country,Difficulty,Volume,CPC,CPS,Parent Keyword,Last Update,SERP Features,Global volume,Traffic potential,Global traffic potential,First seen,Intents,Languages,SV trend (07-2024 - 06-2026),SV Forecasting trend (07-2026 - 07-2027),Category
75,download gets bet,ro,48,70,1.20,,getsbet,2026-07-07 22:10:55,Sitelinks,70,247000,257000,2019-12-05,"Informational,Transactional,Branded,Non-local",English,"28, 36, 29, 32, 35, 34, 37, 27, 12, 18, 25, 16, 66, 69, 64, 69, 75, 78, 82, 65, 76, 73, 60, 56",,Sports betting; Add-ons
76,verificare bilete gets bet,ro,,70,,,,,,70,,,2017-07-09,,,"29, 20, 33, 37, 39, 57, 35, 14, 50, 36, 21, 10, 1, 0, 15, 38, 37, 116, 156, 152, 99, 92, 66, 50",,
77,loto polonia gets bet,ro,63,60,0.40,,gets bet loto,2026-07-05 22:24:43,,60,60,60,2016-05-02,"Informational,Commercial,Branded,Non-local",Romanian,"145, 137, 112, 73, 132, 122, 94, 72, 51, 15, 118, 117, 138, 71, 61, 15, 23, 19, 65, 56, 37, 34, 53, 9",,Lottery
78,cod bonus gets bet 125 rotiri,ro,,60,1.40,,,,,60,,,2022-02-12,,,"16, 41, 57, 39, 28, 75, 58, 47, 104, 70, 80, 57, 38, 77, 60, 61, 51, 97, 65, 45, 43, 46, 45, 47",,
79,44 rotiri gets bet,ro,,60,2.00,,,,,100,,,2022-09-02,,,"20, 27, 20, 21, 14, 69, 78, 128, 178, 125, 188, 88, 192, 73, 18, 61, 30, 75, 54, 16, 11, 23, 60, 22",,
80,program gets bet,ro,61,60,0.60,,getsbet casino,2026-07-03 16:09:07,,60,700,700,2015-11-23,"Informational,Branded,Non-local",Romanian,"5, 1, 2, 6, 10, 101, 51, 10, 10, 21, 5, 8, 18, 18, 16, 25, 31, 153, 130, 56, 37, 126, 48, 56",,Sports betting; Business
81,terminal gets bet,ro,,60,,,,,,60,,,2019-08-01,,,"0, 0, 0, 0, 2, 26, 26, 53, 60, 39, 12, 5, 61, 72, 54, 74, 55, 71, 72, 58, 42, 23, 47, 40",,
82,gets bet ro,ro,,60,0.40,,,,,70,,,2016-04-02,"Navigational,Transactional,Branded,Non-local",,"0, 3, 4, 16, 25, 34, 34, 15, 2, 4, 4, 2, 45, 50, 44, 53, 54, 158, 55, 45, 50, 49, 53, 43",,Sports betting; Sports
83,gets bet mobile,ro,,50,0.45,,,,,50,,,2017-01-30,,,"0, 0, 0, 3, 0, 6, 3, 0, 1, 0, 0, 1, 43, 45, 36, 56, 52, 63, 53, 31, 54, 53, 41, 44",,
84,gets s bet,ro,,50,,,,,,50,,,2016-02-23,,,"126, 65, 157, 105, 59, 135, 113, 45, 31, 13, 19, 9, 31, 0, 0, 0, 0, 0, 0, 118, 100, 74, 141, 141",,
85,gets bet verifica bilet,ro,,50,,,,,,50,,,2016-04-14,,,"0, 0, 0, 0, 0, 60, 122, 23, 0, 0, 0, 0, 0, 16, 66, 141, 93, 130, 77, 36, 14, 0, 15, 12",,
86,gets bet inregistrare,ro,,50,2.00,,,,,50,,,2020-10-31,,,"10, 0, 0, 0, 0, 0, 11, 92, 90, 132, 62, 8, 19, 22, 8, 28, 18, 99, 165, 163, 9, 32, 34, 27",,
87,gets bet program,ro,63,50,0.60,,program gets bet,2026-07-06 23:49:26,,50,10,10,2015-12-25,"Informational,Branded,Local",English,"1, 0, 2, 11, 14, 30, 29, 6, 7, 39, 14, 7, 24, 21, 17, 33, 57, 95, 95, 60, 29, 56, 51, 36",,Sports betting; Business
