#,Keyword,Country,Difficulty,Volume,CPC,CPS,Parent Keyword,Last Update,SERP Features,Global volume,Traffic potential,Global traffic potential,First seen,Intents,Languages,SV trend (07-2024 - 06-2026),SV Forecasting trend (07-2026 - 07-2027),Category
86,maxbet bucuresti,ro,38,70,0.90,0.58,maxbet timisoara,2026-06-06 06:48:27,Local pack,70,70,70,2015-09-07,"Informational,Branded,Local",Romanian,"53, 23, 25, 36, 42, 38, 35, 26, 28, 25, 22, 16, 35, 42, 34, 70, 78, 103, 139, 97, 73, 63, 61, 50",,Sports betting
87,depunere minima maxbet,ro,,60,,,,,,70,,,2017-03-02,,,"0, 0, 0, 2, 1, 2, 0, 0, 0, 3, 3, 0, 22, 34, 22, 37, 53, 175, 131, 97, 45, 51, 56, 46",,
88,maxbet angajari,ro,27,60,,,maxbet angajari,2026-06-02 07:33:04,,60,10,10,2015-12-04,"Informational,Branded,Local",Romanian,"57, 50, 41, 49, 47, 80, 124, 75, 65, 39, 53, 55, 69, 56, 77, 58, 58, 35, 50, 40, 72, 43, 35, 52",,Human; Job
89,maxbet brasov,ro,,60,1.00,,,,,60,,,2016-02-26,,,"38, 37, 27, 32, 81, 72, 70, 50, 57, 36, 53, 48, 44, 32, 66, 77, 40, 62, 50, 84, 109, 66, 63, 56",,
90,maxbet pacanele,ro,44,60,1.30,,77777,2026-06-09 01:57:58,,70,2200,2300,2018-09-14,"Informational,Commercial,Branded,Non-local",Romanian,"38, 51, 54, 53, 86, 76, 76, 58, 55, 48, 48, 44, 37, 49, 52, 52, 84, 75, 75, 57, 55, 48, 47, 43","36, 49, 52, 52, 83, 74, 74, 56, 54, 47, 47, 43",Sports betting
91,maxbet near me,ro,,60,,,,,,150,,,2019-12-20,,,"19, 10, 12, 16, 8, 27, 14, 10, 16, 13, 18, 15, 30, 40, 65, 80, 63, 98, 83, 73, 75, 43, 21, 36",,
92,maxbet bonus fara depunere 400 rotiri,ro,,60,2.50,,,,,70,,,2022-11-12,,,"0, 87, 96, 115, 293, 144, 111, 104, 106, 86, 55, 48, 46, 51, 45, 66, 39, 63, 62, 79, 96, 46, 32, 52",,
93,maxbet com,ro,,60,1.10,,,,,100,,,2020-01-15,,,"1, 0, 1, 1, 3, 0, 1, 1, 1, 1, 0, 0, 40, 39, 46, 77, 61, 115, 107, 84, 76, 56, 37, 28",,
94,maxbet timisoara,ro,10,60,0.80,,maxbet timisoara,2026-06-09 13:54:04,Local pack,60,70,70,2016-02-12,"Informational,Branded,Local",Romanian,"33, 20, 38, 39, 46, 63, 52, 34, 28, 31, 17, 37, 49, 52, 53, 60, 82, 57, 42, 67, 54, 49, 44, 44",,Sports betting
95,maxbet contact telefon,ro,,60,,,,,,60,,,2020-07-16,,,"0, 0, 0, 9, 0, 0, 0, 17, 26, 29, 29, 15, 31, 31, 39, 36, 51, 86, 78, 53, 133, 60, 75, 71",,
96,maxbet cont nou,ro,,50,,,,,,50,,,2020-01-14,,,"0, 0, 0, 0, 41, 35, 21, 19, 0, 2, 8, 21, 20, 24, 25, 31, 89, 78, 76, 71, 36, 34, 30, 26",,
97,maxbet mobile app,ro,,50,,,,,,60,,,2020-07-18,,,"0, 2, 0, 1, 3, 0, 1, 0, 0, 1, 0, 0, 31, 36, 68, 33, 45, 60, 62, 72, 77, 58, 66, 49",,
98,maxbet craiova,ro,,50,1.20,,,,,50,,,2016-10-09,,,"21, 28, 26, 29, 33, 31, 62, 39, 31, 39, 33, 54, 66, 57, 61, 74, 81, 49, 51, 41, 32, 34, 44, 26",,
99,maxbet ploiesti,ro,,50,0.80,,,,,50,,,2015-09-14,,,"31, 62, 31, 39, 45, 24, 30, 20, 41, 46, 31, 30, 51, 59, 30, 33, 27, 43, 68, 57, 54, 65, 36, 52",,
100,maxbet iphone,ro,,50,,,,,,80,,,2020-01-14,,,"0, 0, 6, 1, 4, 0, 0, 4, 2, 1, 7, 0, 39, 42, 38, 41, 49, 49, 60, 43, 59, 52, 42, 41",,
101,maxbet casino bonus,ro,,50,,,,,,100,,,2020-01-20,,,"6, 1, 1, 1, 5, 2, 2, 5, 3, 5, 3, 6, 49, 47, 45, 56, 57, 64, 58, 51, 55, 60, 54, 51",,
102,maxbet pareri,ro,28,50,2.00,1.5,maxbet pareri,2026-06-30 06:37:05,Sitelinks,70,30,30,2016-05-10,"Informational,Commercial,Branded,Non-local",Romanian,"41, 38, 39, 49, 55, 50, 53, 55, 55, 56, 49, 43, 41, 38, 39, 49, 55, 50, 53, 55, 55, 56, 49, 43","40, 38, 39, 49, 55, 50, 53, 55, 55, 56, 49, 43",Sports betting; Price comparisons
103,maxbet casino recenzie,ro,,50,,,,,,50,,,2021-02-28,,,"0, 0, 0, 0, 3, 3, 1, 1, 0, 0, 3, 0, 32, 33, 33, 45, 38, 60, 62, 42, 60, 56, 52, 46",,
104,cod bonus maxbet casino,ro,,50,,,,,,60,,,2020-01-12,,,"1, 1, 3, 1, 7, 1, 5, 3, 4, 1, 1, 3, 47, 40, 65, 48, 55, 70, 72, 72, 80, 23, 10, 20",,
105,maxbet experienta,ro,,50,,,,,,50,,,2020-11-22,,,"0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 32, 31, 53, 33, 46, 63, 64, 46, 44, 59, 61, 41",,
106,maxbet pariuri online,ro,,50,,,,,,50,,,2017-09-21,,,"0, 0, 0, 0, 2, 0, 0, 0, 2, 3, 3, 3, 38, 44, 40, 40, 40, 57, 52, 40, 71, 46, 44, 41",,
107,maxbet locatii,ro,,50,,,,,,50,,,2016-12-07,,,"32, 44, 24, 34, 51, 45, 38, 41, 37, 46, 29, 43, 41, 43, 45, 60, 41, 60, 52, 61, 63, 50, 51, 38",,
108,inregistrare maxbet,ro,,50,4.00,,,,,50,,,2019-11-07,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 10, 12, 29, 39, 77, 102, 62, 47, 63, 68, 49",,
109,maxbet descarcare,ro,,50,1.40,,,,,50,,,2019-06-17,,,"0, 0, 0, 0, 5, 27, 1, 6, 2, 9, 5, 6, 43, 41, 39, 41, 40, 57, 81, 38, 40, 51, 55, 41",,
110,maxbet apps,ro,,50,,,,,,50,,,2021-05-27,,,"0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 35, 40, 35, 42, 42, 93, 51, 41, 47, 55, 40, 41",,
111,maxbet live casino,ro,,50,,,,,,60,,,2020-02-12,,,"1, 2, 3, 0, 4, 0, 0, 0, 0, 1, 0, 0, 32, 32, 48, 36, 43, 66, 67, 49, 58, 65, 61, 47",,
112,maxbet rs,ro,,50,1.10,,,,,22000,,,2016-01-05,,,"9, 4, 5, 134, 16, 139, 11, 56, 175, 17, 31, 22, 37, 32, 70, 42, 64, 54, 63, 25, 45, 35, 81, 56",,
113,maxbet logo,ro,63,50,0.60,,maxbet logo,2026-06-30 10:42:58,,350,20,30,2016-01-05,"Informational,Branded,Non-local",English,"44, 37, 58, 30, 70, 53, 53, 27, 60, 61, 51, 29, 45, 70, 60, 74, 54, 44, 34, 60, 69, 39, 38, 34",,Sports betting
114,maxbet păreri,ro,,50,,,,,,50,,,2020-02-20,,,"0, 1, 1, 0, 0, 0, 0, 2, 0, 1, 1, 0, 48, 44, 47, 68, 53, 138, 122, 22, 11, 12, 11, 14",,
115,maxbet app download,ro,,50,,,,,,300,,,2018-08-05,,,"4, 3, 2, 4, 7, 14, 16, 12, 12, 8, 8, 6, 44, 50, 46, 49, 45, 92, 51, 47, 52, 47, 50, 44",,
116,maxbet cod bonus fara depunere,ro,,50,1.20,,,,,60,,,2023-04-04,,,"23, 11, 21, 39, 45, 22, 30, 37, 23, 14, 29, 24, 24, 20, 31, 58, 62, 81, 52, 27, 54, 32, 87, 62",,
117,maxbet casino app,ro,,50,,,,,,80,,,2020-05-21,,,"2, 1, 1, 3, 2, 7, 3, 2, 6, 1, 1, 0, 32, 36, 45, 34, 44, 64, 63, 47, 54, 57, 63, 44",,
