#,Keyword,Country,Difficulty,Volume,CPC,CPS,Parent Keyword,Last Update,SERP Features,Global volume,Traffic potential,Global traffic potential,First seen,Intents,Languages,SV trend (07-2024 - 06-2026),SV Forecasting trend (07-2026 - 07-2027),Category
70,betano de,ro,76,200,1.80,,beta o,2026-06-27 16:21:17,,8600,150,275000,2020-01-16,"Navigational,Transactional,Branded,Non-local",,"98, 84, 72, 21, 24, 61, 57, 48, 42, 178, 73, 81, 78, 525, 123, 202, 103, 190, 237, 86, 178, 38, 144, 164",,Sports betting
71,betano ro aplicatie,ro,53,200,1.80,,betano,2026-06-02 23:49:15,Video preview,300,23000,24000,2024-10-16,"Informational,Transactional,Branded,Non-local",Romanian,"0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 7, 63, 151, 200, 207, 409, 316, 273, 300, 267",,Sports betting; Add-ons
72,bonus betano fara depunere,ro,46,200,1.20,,cod bonus betano,2026-06-05 18:33:16,Sitelinks,200,1200,1200,2018-12-10,"Informational,Commercial,Transactional,Branded,Non-local",Romanian,"67, 100, 102, 93, 86, 96, 101, 99, 115, 83, 94, 69, 179, 140, 136, 172, 196, 193, 211, 198, 132, 251, 269, 254",,Sports betting
73,bonus betano casino,ro,56,200,1.30,,betano bonus,2026-06-20 20:35:57,Featured snippet,400,1100,1100,2018-04-09,"Informational,Commercial,Branded,Non-local",English,"80, 94, 116, 119, 147, 150, 128, 86, 95, 122, 112, 98, 251, 193, 156, 180, 208, 195, 226, 204, 257, 187, 241, 254","275, 243, 239, 243, 255, 261, 255, 246, 251, 262, 251, 265",Sports betting
74,betano download,ro,62,200,2.00,,betano apk,2026-06-28 02:43:06,,7300,450,500,2016-11-04,"Navigational,Transactional,Branded,Non-local",English,"254, 250, 372, 302, 372, 458, 383, 309, 368, 251, 253, 367, 248, 195, 213, 179, 145, 180, 206, 202, 204, 188, 185, 208","174, 172, 185, 216, 262, 247, 238, 234, 235, 217, 213, 238",Sports betting; Add-ons
75,betano aplicatie casino,ro,,150,,,,,,150,,,2019-04-14,"Informational,Commercial,Transactional,Branded,Non-local",Romanian,"2, 7, 49, 8, 30, 17, 9, 9, 8, 11, 67, 46, 60, 69, 69, 91, 126, 227, 161, 163, 215, 365, 304, 235",,Lottery; Add-ons
76,betano promotii,ro,54,150,0.90,,oferte betano,2026-06-27 20:07:58,Sitelinks,150,60,60,2018-01-14,"Informational,Commercial,Branded,Non-local",Romanian,"56, 53, 72, 66, 74, 146, 210, 187, 120, 116, 286, 124, 198, 162, 164, 105, 117, 151, 156, 124, 127, 135, 111, 128",,Sports betting
77,bonus de ziua ta betano,ro,62,150,2.00,,bonus aniversar betano,2026-06-29 09:25:38,,150,90,90,2020-08-04,"Informational,Commercial,Transactional,Branded,Non-local",Romanian,"32, 45, 37, 35, 33, 30, 61, 51, 54, 42, 54, 25, 119, 148, 154, 148, 79, 119, 145, 83, 81, 161, 185, 156",,Sports betting
78,bonus casino betano,ro,65,150,4.50,,betano bonus,2026-07-02 21:32:15,Sitelinks,300,1500,1500,2020-07-18,"Informational,Commercial,Transactional,Branded,Non-local",Romanian,"49, 40, 63, 86, 86, 44, 58, 85, 101, 101, 102, 58, 125, 94, 207, 129, 175, 178, 157, 151, 156, 140, 107, 118","149, 144, 126, 124, 173, 195, 173, 167, 172, 156, 123, 134",Sports betting
79,agentie betano,ro,42,150,1.10,,betano,2026-06-19 17:36:54,Sitelinks,150,467000,471000,2018-08-08,"Informational,Commercial,Branded,Non-local",Romanian,"83, 53, 112, 87, 141, 136, 129, 140, 121, 150, 154, 67, 106, 90, 156, 166, 118, 154, 166, 108, 120, 93, 83, 112",,Sports betting
80,betano romania casino,ro,53,150,2.00,,betano,2026-06-24 17:48:34,,500,467000,470000,2022-05-11,"Navigational,Transactional,Branded,Non-local",English,"66, 31, 17, 25, 98, 292, 171, 39, 57, 227, 213, 279, 216, 64, 180, 196, 30, 228, 180, 195, 157, 131, 186, 193","174, 169, 152, 173, 183, 203, 201, 172, 183, 177, 207, 214",Gambling
81,betano uk,ro,,150,2.50,,,,,9300,,,2019-08-04,,,"40, 49, 54, 130, 80, 261, 96, 102, 52, 67, 75, 22, 160, 166, 163, 47, 73, 234, 130, 53, 135, 269, 78, 125",,
82,betano promo code,ro,60,150,2.00,,betano bonus fara depunere,2026-07-03 00:35:26,Sitelinks,7500,3000,3100,2017-01-28,"Informational,Commercial,Transactional,Branded,Non-local",English,"47, 46, 85, 82, 112, 148, 136, 165, 159, 117, 177, 120, 142, 156, 159, 133, 97, 168, 184, 149, 141, 194, 163, 205",,Sports betting; Promotional giveaways
83,betano pacanele gratis,ro,59,150,1.10,,pacanele gratis,2026-07-04 19:10:18,Sitelinks,150,49000,51000,2023-04-05,"Informational,Branded,Non-local",Romanian,"87, 83, 117, 86, 108, 186, 111, 99, 150, 118, 129, 78, 131, 123, 123, 158, 99, 143, 224, 165, 171, 124, 197, 125",,Lottery
84,betano recenzie,ro,,150,2.50,,,,,150,,,2018-11-20,,,"1, 2, 5, 3, 6, 0, 3, 1, 3, 3, 2, 1, 73, 87, 83, 93, 94, 121, 129, 120, 157, 212, 218, 189",,
85,100 rotiri gratuite betano,ro,34,150,3.50,,100 rotiri gratuite betano,2026-06-21 14:27:57,Bottom ads,200,90,90,2019-05-16,"Commercial,Transactional,Branded,Non-local",Romanian,"99, 119, 114, 112, 140, 152, 164, 204, 180, 142, 142, 141, 127, 90, 117, 147, 153, 193, 181, 132, 138, 226, 227, 179",,Sports betting
86,betano pareri,ro,27,150,3.50,1.27,betano pareri,2026-06-09 04:22:15,Sitelinks,250,200,200,2016-04-25,"Informational,Commercial,Branded,Non-local",Romanian,"117, 94, 94, 142, 95, 97, 148, 179, 211, 208, 139, 115, 159, 188, 262, 195, 163, 149, 183, 172, 157, 114, 148, 157","158, 156, 154, 160, 166, 188, 183, 163, 168, 157, 149, 157",Sports betting
87,betano free spins,ro,13,150,5.00,,betano rotiri gratuite,2026-06-08 04:36:07,"Featured snippet,Thumbnail",1100,1500,1500,2019-02-04,"Informational,Commercial,Transactional,Branded,Non-local",English,"94, 94, 176, 263, 168, 111, 150, 90, 93, 111, 142, 110, 220, 243, 128, 134, 121, 129, 183, 142, 121, 110, 152, 142","150, 136, 138, 150, 144, 136, 148, 138, 142, 144, 154, 145",Sports betting
88,betano .com,ro,82,150,1.60,,betano.com,2026-06-11 01:25:09,,3500,2500,312000,2016-10-22,"Informational,Navigational,Branded,Non-local",,"127, 90, 69, 314, 130, 103, 162, 55, 42, 114, 214, 134, 139, 83, 140, 128, 81, 67, 95, 264, 215, 101, 143, 133",,Sports betting
89,betano retragere,ro,0,150,0.80,,betano retragere,2026-06-23 11:11:58,Video preview,150,100,100,2016-07-20,"Informational,Transactional,Branded,Non-local",Romanian,"123, 114, 101, 154, 146, 169, 187, 135, 103, 109, 99, 77, 123, 132, 159, 127, 149, 205, 146, 100, 78, 154, 171, 150",,Sports betting; Expert content
90,aplicația betano,ro,4,150,0.90,,betano app,2026-06-10 09:31:00,Video preview,150,1100,1300,2020-01-10,"Navigational,Transactional,Branded,Non-local",Romanian,"35, 44, 42, 42, 39, 42, 43, 44, 43, 55, 54, 40, 89, 160, 183, 206, 142, 289, 289, 154, 86, 72, 101, 90",,Sports betting; Add-ons
91,betano com,ro,62,150,0.50,,betano login,2026-07-05 05:55:11,,2400,4500,623000,2017-03-15,"Navigational,Transactional,Branded,Non-local",,"136, 114, 114, 149, 114, 137, 139, 115, 120, 117, 93, 68, 95, 82, 97, 155, 155, 189, 208, 230, 269, 289, 253, 251","247, 254, 255, 275, 261, 260, 254, 253, 270, 274, 260, 257",Sports betting; Sports
92,betano oferta de bun venit,ro,49,150,1.00,,betano,2026-06-04 21:36:39,Sitelinks,150,471000,476000,2018-06-18,"Informational,Commercial,Transactional,Branded,Non-local",Romanian,"101, 100, 76, 83, 82, 90, 81, 52, 63, 51, 68, 54, 109, 118, 149, 146, 157, 175, 147, 139, 117, 109, 114, 142",,Sports betting
93,betano cod promotional,ro,55,150,2.00,,betano bonus fara depunere,2026-06-26 15:13:33,"Sitelinks,Video preview",250,2800,2800,2021-04-09,"Informational,Commercial,Transactional,Branded,Non-local",Romanian,"81, 60, 80, 78, 126, 121, 129, 123, 180, 123, 125, 184, 235, 244, 204, 167, 112, 139, 140, 137, 139, 136, 137, 139","130, 127, 130, 130, 139, 129, 129, 127, 126, 128, 128, 127",Sports betting
94,betano loto polonia,ro,,150,1.10,,,,,150,,,2020-04-07,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 144, 0, 0, 51, 247, 190, 286, 758, 461",,
95,betano 1000 rotiri gratuite,ro,,150,3.50,,,,,150,,,2025-06-19,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 170, 205, 34, 18, 52, 198, 229, 253, 444, 139, 25, 161",,
96,betano pariuri live,ro,40,150,0.35,,betano live,2026-06-20 19:05:10,Sitelinks,150,7700,8500,2018-06-14,"Navigational,Transactional,Branded,Non-local",Romanian,"141, 105, 94, 90, 129, 102, 150, 94, 145, 65, 76, 49, 142, 161, 158, 140, 133, 174, 151, 179, 152, 102, 92, 94",,Sports betting; Sports
97,cupa romaniei betano clasament,ro,,150,,,,,,150,,,2024-04-24,,,"0, 11, 1, 0, 0, 104, 3, 10, 0, 34, 4, 0, 0, 1, 1, 0, 0, 43, 60, 1072, 326, 220, 33, 133",,
98,chat betano,ro,,150,1.70,,,,,4500,,,2020-01-14,,,"188, 120, 132, 163, 157, 407, 316, 209, 182, 134, 145, 82, 186, 148, 186, 185, 126, 142, 88, 74, 74, 73, 74, 94",,
99,betano agentie fizica,ro,,150,,,,,,150,,,2025-01-28,,,"0, 0, 0, 0, 0, 0, 2, 20, 25, 17, 19, 10, 1, 37, 67, 103, 143, 178, 258, 184, 228, 125, 131, 170",,
100,betano fara depunere,ro,48,150,1.10,,betano bonus fara depunere,2026-07-06 08:37:19,,200,3100,3200,2021-01-06,"Informational,Commercial,Transactional,Branded,Non-local",Romanian,"61, 93, 132, 117, 99, 118, 140, 89, 113, 55, 115, 68, 109, 124, 175, 150, 151, 187, 174, 147, 123, 222, 222, 209",,Sports betting
101,betano chat,ro,,150,1.10,,,,,1100,,,2019-11-11,,,"87, 94, 96, 137, 147, 210, 249, 210, 238, 162, 187, 98, 100, 116, 134, 191, 194, 218, 207, 144, 234, 151, 177, 162",,
102,aplicatia betano,ro,50,150,2.00,,betano app,2026-06-18 13:53:56,Video preview,150,1100,1100,2016-11-13,"Informational,Navigational,Commercial,Transactional,Branded,Non-local",Romanian,"77, 46, 118, 217, 142, 146, 124, 265, 121, 224, 80, 62, 88, 146, 120, 159, 155, 200, 157, 167, 145, 153, 133, 113","118, 117, 159, 176, 135, 203, 158, 168, 146, 153, 134, 113, 119",Sports betting; Add-ons
103,pareri betano,ro,27,150,2.00,1.76,betano pareri,2026-07-03 20:30:18,Sitelinks,200,200,200,2016-09-11,"Informational,Commercial,Branded,Non-local",Romanian,"70, 62, 43, 75, 69, 72, 88, 85, 70, 61, 69, 68, 125, 142, 167, 178, 209, 212, 223, 176, 138, 138, 136, 132",,Sports betting; Price comparisons
104,betano android,ro,48,150,1.00,0.98,betano apk,2026-06-11 08:46:02,"Sitelinks,Video preview",700,500,600,2016-06-16,"Informational,Navigational,Branded,Non-local",,"33, 38, 34, 37, 39, 32, 35, 36, 37, 120, 40, 49, 136, 151, 178, 181, 205, 242, 191, 160, 165, 138, 144, 123",,Sports betting; Add-ons
105,betano rotiri gratuite la inregistrare,ro,50,150,3.50,,betano rotiri gratuite,2026-06-18 04:15:47,Sitelinks,150,700,700,2021-12-19,"Informational,Commercial,Transactional,Branded,Non-local",Romanian,"57, 49, 59, 63, 102, 145, 92, 85, 60, 51, 44, 50, 77, 87, 108, 127, 113, 172, 189, 236, 201, 191, 177, 173",,Sports betting
106,live chat betano,ro,,150,1.00,,,,,250,,,2020-03-24,,,"143, 114, 133, 174, 123, 160, 145, 142, 125, 104, 76, 55, 109, 92, 152, 197, 225, 188, 147, 102, 143, 85, 74, 101",,
107,betano aplicatie,ro,17,150,2.50,0.97,betano app,2026-06-28 18:12:55,,200,1000,1100,2016-10-21,"Informational,Transactional,Branded,Non-local",Romanian,"143, 146, 220, 175, 151, 220, 181, 173, 176, 116, 117, 143, 153, 132, 135, 173, 142, 182, 154, 155, 156, 141, 169, 221","156, 138, 149, 156, 159, 166, 155, 156, 156, 142, 170, 222",Sports betting; Add-ons
108,betano agentii,ro,34,100,1.40,,agentii betano bucuresti,2026-06-27 07:48:42,,100,150,150,2016-08-31,"Informational,Branded,Local",Romanian,"44, 43, 74, 84, 39, 46, 40, 21, 35, 20, 24, 18, 88, 80, 80, 101, 135, 145, 158, 104, 100, 82, 89, 91",,Sports betting; Business
109,betano bonus code,ro,,100,3.00,,,,,3200,,,2019-09-06,,,"38, 42, 39, 47, 35, 34, 39, 37, 45, 34, 40, 44, 77, 85, 92, 89, 96, 126, 96, 83, 73, 171, 178, 157",,
110,betano jocuri,ro,64,100,1.10,,betano casino,2026-07-03 03:54:26,Sitelinks,100,39000,40000,2018-06-22,"Informational,Commercial,Transactional,Branded,Non-local",Romanian,"77, 90, 60, 138, 162, 241, 250, 194, 89, 31, 154, 38, 48, 71, 63, 171, 85, 99, 108, 87, 124, 106, 99, 92",,Lottery
111,betano fotbal,ro,31,100,0.80,,betano ro,2026-07-05 18:09:25,Sitelinks,150,1700,1900,2017-09-15,"Navigational,Transactional,Branded,Non-local",Romanian,"139, 155, 183, 215, 242, 206, 73, 144, 98, 52, 75, 28, 113, 150, 161, 135, 60, 144, 140, 197, 149, 132, 44, 67",,Sports betting; Soccer
112,antonia betano,ro,,100,2.50,,,,,100,,,2024-09-02,,,"0, 0, 1942, 710, 750, 850, 580, 416, 383, 314, 272, 408, 259, 138, 96, 62, 31, 21, 45, 20, 19, 25, 20, 18",,
113,betano casino bonus,ro,61,100,1.30,,betano casino,2026-06-10 21:44:53,,1600,26000,27000,2019-01-26,"Informational,Commercial,Branded,Non-local",English,"74, 186, 101, 96, 48, 80, 128, 124, 114, 67, 70, 70, 90, 54, 176, 110, 113, 136, 151, 138, 125, 109, 100, 102","105, 105, 104, 112, 123, 150, 162, 149, 136, 120, 111, 112",Sports betting
114,betano gratis,ro,53,100,1.30,,pacanele gratis,2026-06-21 01:24:53,Sitelinks,900,38000,40000,2020-11-30,"Informational,Commercial,Branded,Non-local",Romanian,"92, 92, 73, 92, 95, 176, 227, 273, 255, 114, 177, 114, 198, 230, 143, 77, 91, 103, 102, 111, 108, 95, 96, 104","87, 84, 76, 77, 73, 79, 85, 90, 91, 75, 79, 85",Sports betting
115,casino online betano,ro,,100,8.00,,,,,2400,,,2020-01-27,,,"10, 16, 17, 34, 25, 31, 27, 18, 17, 7, 8, 25, 73, 72, 73, 28, 158, 208, 220, 77, 104, 73, 152, 80",,
116,betano suport,ro,,100,,,,,,150,,,2020-12-02,,,"36, 42, 66, 41, 64, 73, 56, 66, 97, 85, 78, 56, 69, 78, 110, 126, 98, 121, 134, 98, 81, 93, 104, 129",,
117,betano casino rotiri gratuite,ro,,100,4.00,,,,,150,,,2022-12-02,,,"79, 101, 338, 205, 268, 384, 257, 167, 77, 74, 42, 22, 93, 47, 64, 58, 134, 192, 156, 121, 171, 153, 125, 140",,
118,betano păreri,ro,,100,,,,,,150,,,2020-05-11,,,"28, 34, 32, 36, 33, 31, 33, 30, 36, 41, 32, 31, 109, 112, 137, 156, 183, 193, 146, 62, 62, 73, 65, 66",,
119,agentii betano,ro,30,100,1.90,,agentii betano bucuresti,2026-06-18 14:50:36,,100,150,150,2017-04-10,"Informational,Commercial,Branded,Non-local",Romanian,"30, 39, 58, 42, 41, 23, 44, 46, 50, 41, 64, 36, 91, 92, 85, 111, 108, 160, 183, 122, 117, 101, 102, 93",,Sports betting; Business
120,betano contact email,ro,,100,0.80,,,,,150,,,2024-03-10,,,"13, 34, 33, 44, 46, 52, 51, 35, 33, 34, 34, 42, 32, 48, 98, 73, 104, 119, 159, 184, 184, 76, 136, 151",,
121,betano logo,ro,9,100,0.30,,betano.com,2026-06-11 20:43:48,,5900,2500,320000,2017-05-04,"Informational,Branded,Non-local",English,"239, 205, 134, 138, 116, 139, 122, 151, 180, 179, 150, 136, 131, 161, 148, 98, 57, 84, 68, 78, 100, 81, 116, 106",,Sports betting
122,aplicatie betano,ro,43,100,3.50,1.15,betano app,2026-06-12 15:37:03,,150,1100,1200,2016-11-13,"Informational,Transactional,Branded,Non-local",Romanian,"391, 400, 934, 685, 1013, 1026, 709, 64, 83, 66, 65, 62, 105, 98, 97, 121, 104, 111, 101, 86, 85, 91, 88, 101","77, 70, 87, 82, 93, 89, 81, 69, 68, 72, 69, 79",Sports betting; Add-ons
123,analiza betano,ro,,100,,,,,,100,,,2025-06-06,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 31, 49, 132, 181, 183, 235, 221, 201, 52, 26, 0, 6",,
124,pacanele betano,ro,69,100,2.50,,pacanele gratis,2026-06-08 03:36:18,Sitelinks,150,34000,35000,2019-09-26,"Informational,Navigational,Branded,Non-local",Romanian,"229, 181, 122, 142, 129, 124, 95, 72, 74, 83, 67, 87, 108, 73, 111, 128, 55, 149, 195, 103, 96, 126, 72, 106",,Gambling
125,bonusuri betano,ro,53,100,6.00,,betano bonus,2026-06-28 16:48:37,Sitelinks,200,1200,1300,2017-02-06,"Informational,Commercial,Branded,Non-local",Romanian,"89, 77, 89, 110, 110, 94, 92, 108, 134, 92, 91, 74, 110, 99, 115, 137, 132, 154, 152, 109, 115, 77, 80, 140","128, 117, 129, 135, 135, 132, 134, 114, 129, 120, 123, 144",Sports betting
126,agentii betano bucuresti,ro,28,100,1.30,,agentii betano bucuresti,2026-06-02 07:15:46,Knowledge panel,100,100,100,2020-01-10,"Informational,Branded,Local",Romanian,"63, 77, 64, 67, 90, 102, 111, 117, 122, 122, 140, 85, 100, 105, 158, 154, 117, 137, 190, 109, 112, 78, 58, 80",,Sports betting; Business
127,betano dk,ro,,100,,,,,,3900,,,2024-05-19,,,"2, 0, 3, 19, 55, 44, 17, 9, 15, 9, 13, 32, 112, 96, 95, 74, 30, 101, 111, 72, 62, 298, 101, 176",,
128,download betano,ro,60,100,0.90,,betano,2026-06-08 01:39:44,,2100,23000,24000,2016-08-26,"Transactional,Branded,Non-local",English,"81, 76, 120, 113, 98, 173, 118, 107, 129, 184, 149, 118, 280, 222, 90, 102, 58, 87, 75, 91, 46, 35, 37, 47",,Sports betting; Add-ons
129,fotbal betano,ro,,100,1.20,,,,,100,,,2018-02-20,,,"67, 101, 88, 70, 54, 44, 44, 44, 44, 44, 59, 38, 36, 95, 94, 117, 127, 121, 118, 145, 116, 54, 77, 111","113, 122, 119, 117, 113, 113, 113, 119, 119, 116, 118, 109",
130,retrageri betano,ro,0,100,2.50,,betano retragere,2026-06-18 16:31:09,Sitelinks,100,100,100,2016-07-29,"Informational,Transactional,Branded,Non-local",Romanian,"80, 78, 96, 71, 71, 76, 75, 70, 75, 66, 81, 58, 93, 101, 125, 104, 93, 129, 125, 86, 80, 84, 92, 108",,Sports betting; Expert content
131,promotii betano,ro,29,100,2.00,,betano,2026-06-02 21:38:35,Sitelinks,200,471000,476000,2016-10-09,"Informational,Commercial,Branded,Non-local",Romanian,"167, 113, 43, 69, 70, 52, 54, 104, 166, 107, 102, 89, 145, 92, 144, 118, 105, 136, 124, 113, 140, 138, 125, 139","124, 105, 111, 127, 121, 143, 131, 121, 148, 146, 133, 147",Sports betting
132,retragere betano cash,ro,,100,1.40,,,,,100,,,2023-12-02,,,"145, 137, 141, 180, 203, 223, 228, 157, 150, 123, 123, 77, 89, 84, 163, 104, 78, 125, 100, 91, 95, 149, 148, 130",,
133,betano cod promoțional,ro,,100,2.00,,,,,150,,,2022-04-26,,,"5, 1, 9, 3, 4, 6, 8, 9, 2, 12, 5, 10, 79, 77, 91, 116, 77, 114, 106, 110, 110, 160, 160, 136",,
134,poker betano,ro,,100,,,,,,250,,,2019-11-28,,,"9, 53, 36, 49, 74, 109, 98, 63, 25, 62, 52, 34, 80, 177, 143, 57, 47, 78, 90, 196, 158, 135, 139, 143",,
135,betano inregistrare,ro,35,100,3.00,,betano.,2026-07-05 06:52:19,Sitelinks,150,9700,12000,2018-03-16,"Informational,Commercial,Transactional,Branded,Non-local",Romanian,"83, 103, 103, 108, 111, 112, 92, 158, 124, 123, 102, 83, 99, 79, 88, 113, 100, 128, 107, 129, 95, 112, 125, 114","117, 88, 93, 91, 125, 129, 109, 132, 97, 114, 128, 116",Sports betting
136,login betano,ro,51,100,0.35,,betano,2026-07-02 19:44:53,Sitelinks,3400,463000,466000,2021-03-29,"Navigational,Transactional,Branded,Non-local",English,"41, 36, 32, 14, 5, 30, 54, 24, 66, 18, 70, 62, 71, 42, 24, 23, 19, 60, 276, 135, 102, 145, 134, 142",,Sports betting
137,betano live casino,ro,,90,0.80,,,,,600,,,2017-11-07,,,"18, 17, 11, 38, 39, 29, 25, 18, 12, 7, 11, 5, 51, 45, 114, 44, 70, 113, 124, 91, 173, 82, 63, 78",,
138,betano rotiri,ro,46,90,0.90,,betano rotiri gratuite,2026-06-16 08:53:41,"Bottom ads,Paid sitelinks",90,1600,1600,2017-02-05,"Informational,Commercial,Transactional,Branded,Non-local",Romanian,"85, 77, 100, 121, 126, 194, 128, 83, 91, 81, 77, 88, 79, 66, 81, 69, 108, 92, 101, 71, 88, 56, 73, 77",,Sports betting
139,betano bonus casino,ro,,90,,,,,,200,,,2020-04-10,,,"17, 17, 14, 36, 39, 40, 58, 41, 7, 4, 2, 8, 52, 39, 55, 41, 86, 124, 127, 113, 115, 119, 108, 106",,
140,betano cont,ro,66,90,1.00,,betano casino,2026-06-15 02:17:03,,100,27000,28000,2017-02-26,"Informational,Transactional,Branded,Non-local",Romanian,"147, 230, 147, 233, 171, 86, 47, 44, 53, 84, 67, 42, 98, 83, 86, 86, 70, 128, 102, 88, 68, 53, 65, 70",,Sports betting; General reference
141,betano live chat,ro,37,90,0.70,,contact betano,2026-06-04 06:04:11,,700,80,90,2016-11-06,"Informational,Branded,Non-local",English,"152, 91, 104, 107, 116, 135, 125, 160, 115, 84, 103, 52, 76, 70, 83, 66, 61, 106, 106, 86, 99, 77, 77, 103",,Sports betting; Instant messaging
142,betano logare,ro,56,90,0.45,,betano,2026-06-12 01:24:51,Sitelinks,100,470000,475000,2018-01-04,"Navigational,Branded,Non-local",Romanian,"167, 272, 264, 162, 185, 235, 210, 169, 140, 178, 185, 95, 102, 102, 81, 73, 44, 111, 102, 64, 75, 79, 67, 67",,Sports betting
143,betano live score,ro,37,90,0.70,,betano live,2026-06-16 13:21:47,Sitelinks,100,7500,8200,2018-10-27,"Informational,Navigational,Branded,Non-local",English,"144, 127, 20, 13, 20, 141, 247, 200, 20, 4, 104, 21, 85, 118, 149, 202, 111, 207, 102, 29, 27, 27, 22, 27",,Sports betting; Statistics
144,retragere betano,ro,0,90,0.90,,betano retragere,2026-07-06 02:54:09,Video preview,100,30,30,2016-09-05,"Informational,Transactional,Branded,Non-local",Romanian,"116, 95, 24, 335, 269, 281, 214, 17, 16, 16, 288, 15, 16, 17, 18, 19, 18, 291, 30, 239, 46, 187, 135, 187","62, 113, 101, 122, 171, 131, 97, 160, 78, 145, 143, 197",Sports betting; General reference
145,betano contact numar telefon,ro,,90,,,,,,100,,,2025-11-29,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 118, 293, 211, 105, 79, 137, 187",,
146,500 rotiri gratuite fara depunere betano,ro,,90,,,,,,100,,,2024-03-04,,,"0, 0, 0, 0, 0, 0, 3, 33, 69, 46, 51, 23, 49, 99, 89, 147, 58, 71, 145, 150, 103, 63, 47, 57",,
147,suport betano,ro,,90,,,,,,150,,,2022-02-28,,,"109, 76, 106, 92, 55, 85, 82, 79, 117, 81, 84, 78, 86, 83, 102, 82, 85, 97, 103, 87, 100, 56, 73, 97",,
148,betano 500 rotiri gratuite,ro,,90,,,,,,100,,,2024-02-14,,,"40, 24, 22, 24, 39, 43, 406, 470, 583, 637, 107, 40, 26, 30, 84, 337, 61, 117, 84, 63, 54, 57, 84, 68",,
149,păcănele gratis betano,ro,,90,,,,,,90,,,2025-08-03,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 36, 23, 24, 0, 0, 275, 213, 209, 154, 165",,
150,betano bonus de ziua ta,ro,62,80,2.00,,bonus aniversar betano,2026-06-29 18:31:23,,100,90,90,2020-09-20,"Informational,Commercial,Transactional,Branded,Non-local",Romanian,"87, 84, 83, 86, 77, 75, 90, 93, 97, 85, 91, 87, 79, 79, 78, 81, 72, 70, 85, 88, 92, 80, 87, 83","75, 74, 73, 76, 67, 65, 81, 83, 88, 76, 82, 78",Sports betting
151,betano casino recenzie,ro,,80,,,,,,90,,,2020-10-30,,,"2, 1, 0, 0, 3, 0, 0, 2, 1, 1, 2, 1, 30, 34, 38, 37, 63, 82, 92, 89, 134, 140, 131, 133",,
152,unibet sau betano,ro,,80,,,,,,90,,,2017-05-11,,,"0, 4, 4, 9, 6, 0, 2, 2, 0, 0, 1, 0, 88, 102, 101, 99, 96, 103, 100, 39, 53, 69, 65, 58",,
153,betano cod bonus,ro,,80,0.70,,,,,90,,,2016-06-11,,,"28, 16, 24, 28, 24, 26, 25, 39, 41, 26, 29, 39, 49, 38, 63, 55, 100, 145, 144, 84, 69, 67, 62, 64",,
154,shining crown demo betano,ro,,80,0.45,,,,,80,,,2023-05-19,,,"34, 160, 133, 111, 138, 121, 99, 58, 39, 48, 92, 102, 146, 79, 125, 125, 49, 61, 39, 37, 80, 72, 6, 44",,
155,betano contact live chat,ro,,80,,,,,,80,,,2025-10-14,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 23, 77, 104, 149, 165, 164, 132, 153",,
156,betano casino live,ro,60,80,0.80,,casino live,2026-06-25 17:56:54,Sitelinks,150,300,300,2020-06-16,"Informational,Navigational,Transactional,Branded,Non-local",English,"23, 22, 11, 29, 45, 46, 42, 47, 4, 9, 4, 7, 55, 45, 69, 55, 72, 115, 122, 107, 156, 95, 72, 73",,Gambling
157,betano ro casino,ro,,80,0.70,,,,,100,,,2023-03-13,"Informational,Navigational,Commercial,Transactional,Branded,Non-local",Romanian,"2, 2, 0, 7, 13, 62, 8, 4, 1, 5, 5, 0, 0, 1, 3, 17, 60, 104, 147, 147, 206, 186, 66, 99",,Gambling
158,descarca aplicatia betano,ro,17,80,1.90,,betano,2026-06-24 15:26:50,Video preview,100,23000,24000,2019-04-19,"Informational,Transactional,Branded,Non-local",Romanian,"28, 33, 73, 38, 73, 71, 61, 54, 48, 56, 69, 52, 81, 80, 88, 120, 75, 84, 85, 77, 65, 90, 69, 59",,Sports betting; Add-ons
159,betano cont nou,ro,55,80,3.00,,betano bonus,2026-07-03 01:27:12,,100,1500,1500,2018-09-03,"Informational,Commercial,Transactional,Branded,Non-local",Romanian,"65, 62, 68, 75, 94, 84, 85, 82, 80, 80, 74, 71, 65, 62, 68, 75, 94, 84, 85, 82, 80, 80, 74, 71","65, 62, 68, 75, 94, 84, 85, 82, 80, 80, 74, 71",Sports betting
160,bonus cod betano,ro,,80,,,,,,90,,,2021-12-29,,,"0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 70, 64, 71, 115, 97, 117, 114, 103, 79, 61, 32, 42",,
