#,Keyword,Country,Difficulty,Volume,CPC,CPS,Parent Keyword,Last Update,SERP Features,Global volume,Traffic potential,Global traffic potential,First seen,Intents,Languages,SV trend (06-2024 - 05-2026),SV Forecasting trend (06-2026 - 06-2027),Category
84,site uri casino bonus fara depunere,ro,75,150,3.50,,bonus fara depunere,2026-05-23 11:09:27,Sitelinks,150,141000,145000,2021-07-19,"Informational,Commercial,Transactional,Non-branded,Non-local",Romanian,"50, 38, 86, 89, 23, 86, 70, 110, 133, 75, 80, 54, 37, 138, 126, 173, 220, 192, 212, 171, 151, 149, 138, 105",131,Gambling
85,powerbet casino bonus fara depunere,ro,,150,0.60,,,,,200,,,2024-06-30,,,"16, 293, 421, 426, 177, 206, 166, 311, 346, 322, 213, 135, 53, 85, 102, 103, 272, 312, 267, 196, 132, 176, 193, 147",173,
86,luk casino bonus fara depunere,ro,,150,,,,,,150,,,2023-03-10,,,"40, 62, 90, 114, 72, 40, 0, 63, 36, 104, 85, 42, 40, 39, 43, 42, 73, 84, 177, 190, 205, 230, 181, 220",211,
87,bogdan casino bonus fara depunere,ro,,150,,,,,,200,,,2023-03-27,,,,,
88,casino noi bonus fara depunere,ro,,150,,,,,,150,,,2023-09-23,,,"37, 75, 98, 95, 80, 121, 32, 23, 22, 52, 47, 89, 46, 97, 130, 126, 163, 191, 187, 203, 199, 214, 178, 99",165,
89,magnum casino bonus fara depunere,ro,52,150,0.90,,magnum bet,2026-06-21 16:15:58,Sitelinks,200,1200,1300,2022-05-19,"Informational,Commercial,Branded,Non-local",Romanian,,,Gambling
90,winner casino bonus fara depunere,ro,53,150,2.00,,winner bonus fara depunere,2026-05-22 11:49:09,Sitelinks,150,1100,1100,2021-11-11,"Informational,Commercial,Branded,Non-local",Romanian,,,Casino games; Gambling
91,don ro casino bonus fara depunere,ro,,150,,,,,,150,,,2023-12-21,,,"0, 0, 0, 0, 0, 0, 24, 52, 94, 11, 44, 34, 29, 43, 18, 31, 62, 226, 127, 182, 200, 276, 249, 146",225,
92,bonus fara depunere casino online,ro,,150,4.00,,,,,150,,,2019-05-17,,,"45, 21, 19, 25, 75, 125, 64, 72, 81, 26, 28, 21, 10, 147, 162, 205, 98, 115, 216, 164, 159, 180, 184, 131",166,
93,verde casino bonus fara depunere,ro,50,150,1.00,,verde casino bonus fara depunere,2026-05-20 01:21:50,,500,10,10,2022-12-14,"Informational,Commercial,Transactional,Branded,Non-local",Romanian,"108, 45, 75, 128, 157, 210, 208, 168, 211, 201, 139, 202, 131, 160, 134, 128, 225, 132, 167, 157, 143, 149, 125, 144","122, 115, 123, 123, 113, 98, 96, 87, 85, 87, 70, 87, 72",Gambling
94,casino online bonus fara depunere noi,ro,,150,,,,,,150,,,2025-11-30,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 192, 425, 453, 281, 110, 96",163,
95,casa pariurilor casino bonus fara depunere,ro,,150,4.00,,,,,150,,,2022-03-01,,,"41, 46, 46, 61, 67, 82, 78, 75, 60, 78, 65, 72, 60, 207, 124, 133, 199, 247, 174, 221, 140, 123, 120, 124",124,
96,jocuri casino bonus fara depunere,ro,,150,4.00,,,,,150,,,2018-11-27,,,"49, 41, 63, 119, 130, 145, 145, 143, 80, 37, 28, 60, 37, 89, 130, 120, 145, 119, 173, 200, 248, 222, 185, 100",170,
97,nine casino bonus fara depunere,ro,,100,,,,,,200,,,2023-05-24,,,"35, 48, 80, 114, 105, 81, 126, 236, 86, 42, 39, 77, 125, 74, 135, 50, 57, 68, 107, 143, 54, 142, 124, 173",147,
98,888 casino bonus fara depunere 25 lei,ro,,100,,,,,,100,,,2023-08-18,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 88, 235, 235, 286, 140, 207",211,
99,admiral casino bonus fara depunere,ro,,100,1.00,,,,,100,,,2022-07-07,,,,,
100,royale casino bonus fara depunere,ro,,100,,,,,,100,,,2024-09-06,,,"0, 0, 0, 34, 22, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 166, 494, 562",408,
101,goldbet casino bonus fara depunere,ro,,100,,,,,,100,,,2026-03-04,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 302, 295, 608",401,
102,bonus bet casino bonus fara depunere,ro,,100,,,,,,100,,,2025-09-24,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 16, 40, 127, 215, 294, 178, 208, 183",191,
103,casino don.ro bonus fara depunere,ro,,100,,,,,,100,,,2024-02-11,,,"0, 0, 0, 0, 19, 10, 22, 37, 41, 29, 22, 20, 38, 115, 84, 90, 75, 163, 142, 126, 68, 95, 63, 75",78,
104,casino nou romania bonus fara depunere,ro,77,100,2.50,,bonus fara depunere,2026-04-20 08:39:21,,100,,,2022-12-11,,,"61, 42, 75, 46, 44, 16, 36, 185, 59, 32, 27, 130, 57, 103, 74, 83, 98, 85, 166, 141, 163, 67, 93, 122",96,
105,manhattan casino bonus fara depunere 2026,ro,,100,,,,,,100,,,2026-02-27,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 287, 659, 400",447,
106,casino 2026 bonus fara depunere,ro,,100,,,,,,100,,,2026-01-20,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111, 324, 291, 319, 288",300,
107,bonus fara depunere verde casino,ro,,100,,,,,,400,,,2023-06-24,,,,,
108,pokerstars casino bonus fara depunere,ro,46,100,1.10,,pokerstars bonus,2026-05-29 23:14:42,,150,400,400,2021-08-01,"Informational,Commercial,Branded,Non-local",Romanian,,,Casino games
109,bonus fara depunere lady casino,ro,,100,,,,,,150,,,2024-10-12,,,"0, 0, 0, 0, 288, 594, 338, 419, 237, 123, 65, 88, 79, 399, 535, 238, 79, 31, 22, 19, 18, 14, 5, 36",20,
110,bonus fara depunere seven casino,ro,54,100,1.10,,seven slots,2026-06-06 04:31:22,,100,3300,3300,2022-07-28,"Informational,Commercial,Branded,Non-local",Romanian,"40, 46, 89, 113, 59, 81, 139, 112, 77, 11, 13, 49, 13, 59, 80, 55, 64, 70, 131, 74, 84, 80, 59, 451",198,Gambling
111,casino royale bonus fara depunere,ro,,100,,,,,,100,,,2026-02-26,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 147, 627, 585",454,
112,casino online nou bonus fara depunere,ro,,100,,,,,,150,,,2022-12-16,,,,,
113,casino international online bonus fara depunere,ro,,90,,,,,,100,,,2023-10-16,,,"16, 5, 0, 0, 9, 25, 18, 101, 17, 44, 1, 9, 30, 69, 74, 55, 59, 101, 119, 132, 96, 132, 108, 125",123,
114,bonus fara depunere princess casino,ro,62,90,4.00,,rotiri gratuite fara depunere,2026-06-07 16:18:37,,100,3800,3900,2021-01-23,"Informational,Commercial,Branded,Non-local",Romanian,,,Gambling
115,casino bonus fara depunere romania,ro,,90,1.60,,,,,100,,,2020-11-06,,,"18, 21, 36, 12, 42, 22, 42, 29, 10, 6, 6, 19, 10, 130, 121, 164, 46, 39, 31, 44, 221, 64, 50, 91",71,
116,cod bonus prima casino fara depunere,ro,,90,,,,,,100,,,2025-03-30,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 0, 0, 0, 11, 11, 48, 112, 113, 241, 107, 94, 178, 160",145,
117,nitro casino bonus fara depunere,ro,47,90,1.00,,nitro casino bonus fara depunere,2026-06-15 04:19:49,Sitelinks,100,60,60,2022-07-11,"Informational,Commercial,Branded,Non-local",Romanian,,,Gambling
118,netbet casino bonus fara depunere,ro,,80,4.00,,,,,90,,,2021-06-18,,,"29, 51, 66, 51, 39, 38, 32, 48, 11, 4, 12, 14, 17, 64, 51, 59, 63, 86, 66, 112, 79, 110, 121, 121",118,
119,top bet casino bonus fara depunere,ro,,80,,,,,,80,,,2025-10-28,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 49, 266, 192, 135, 147, 130, 52",110,
120,vivabet casino bonus fara depunere,ro,,80,,,,,,80,,,2024-11-19,,,"0, 0, 0, 0, 0, 20, 254, 203, 131, 205, 98, 92, 165, 112, 51, 13, 78, 76, 89, 59, 81, 63, 61, 50",59,
121,bonus fara depunere la casino,ro,,80,5.00,,,,,90,,,2019-04-10,,,"0, 2, 1, 1, 2, 3, 0, 3, 2, 1, 2, 15, 3, 128, 140, 127, 56, 48, 62, 75, 91, 44, 44, 69",54,
122,casino bonus fara depunere la inregistrare,ro,,80,,,,,,80,,,2022-08-29,,,"3, 0, 0, 0, 7, 32, 9, 7, 0, 10, 20, 14, 9, 36, 62, 93, 82, 71, 192, 94, 115, 76, 88, 31",66,
123,xbet casino bonus fara depunere,ro,,70,,,,,,80,,,2025-10-06,,,,,
124,casino nou 2025 bonus fara depunere,ro,,70,,,,,,70,,,2025-01-17,,,,,
125,red sevens casino bonus fara depunere,ro,,70,,,,,,70,,,2025-04-23,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 135, 214, 41, 56, 9, 4, 1, 11, 19, 29, 137, 53, 193",129,
126,million casino cod bonus fara depunere,ro,,70,,,,,,80,,,2025-01-05,,,,,
127,mr bit casino bonus fara depunere,ro,,70,1.40,,,,,90,,,2021-10-29,,,"18, 15, 21, 29, 54, 22, 24, 26, 29, 19, 30, 35, 30, 53, 40, 52, 85, 71, 62, 73, 47, 63, 119, 105",96,
128,888 casino 25 lei bonus fara depunere,ro,,70,,,,,,80,,,2023-06-10,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 67, 50, 173, 116, 121, 142, 133",132,
129,totalbet casino bonus fara depunere,ro,,70,1.10,,,,,90,,,2024-08-11,,,"0, 0, 422, 478, 181, 106, 58, 28, 15, 21, 52, 32, 12, 37, 115, 95, 78, 92, 100, 100, 96, 71, 70, 24",51,
130,casino bonus fara depunere europa,ro,59,70,1.70,,rotiri gratuite fara depunere,2026-06-02 22:09:42,Sitelinks,80,168000,172000,2020-09-06,"Informational,Commercial,Non-branded,Non-local",Romanian,"134, 117, 108, 122, 66, 41, 42, 92, 29, 10, 14, 20, 6, 80, 84, 60, 44, 51, 81, 92, 101, 68, 80, 72",75,Gambling
131,betano casino bonus fara depunere,ro,46,70,,,cod promotional betano,2026-06-12 02:27:46,,90,1400,1500,2021-03-23,"Informational,Commercial,Branded,Non-local",Romanian,"89, 73, 36, 30, 36, 51, 45, 85, 128, 53, 29, 25, 19, 42, 32, 25, 33, 61, 76, 117, 72, 80, 141, 124",116,Gambling
132,cashpot casino bonus fara depunere,ro,59,70,1.00,,rotiri gratuite fara depunere,2026-06-07 18:22:25,,80,15000,16000,2021-06-08,"Informational,Commercial,Branded,Non-local",Romanian,"48, 66, 45, 53, 32, 89, 73, 81, 44, 42, 58, 50, 52, 73, 74, 94, 71, 35, 91, 90, 79, 59, 31, 59",51,Gambling
133,casino bonus fara depunere fara rulaj,ro,,70,,,,,,70,,,2024-01-10,,,,,
134,betmen casino bonus fara depunere,ro,,70,,,,,,80,,,2024-07-13,,,,,
135,bonus fara depunere 888 casino,ro,62,70,1.50,,bonus casino,2026-06-18 16:11:47,Sitelinks,90,7700,7900,2021-01-24,"Informational,Commercial,Transactional,Branded,Non-local",Romanian,"83, 36, 36, 42, 40, 88, 87, 77, 55, 46, 37, 32, 31, 37, 29, 43, 54, 88, 68, 62, 84, 115, 99, 105",107,Gambling
136,nv casino cod bonus fara depunere,ro,,60,,,,,,70,,,2025-08-17,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 36, 54, 63, 82, 132, 132, 111, 60, 66",81,
137,manhattan casino bonus fara depunere dog house,ro,,60,,,,,,60,,,2023-10-04,,,"0, 0, 0, 0, 0, 12, 19, 71, 57, 36, 31, 52, 45, 35, 51, 40, 34, 33, 46, 79, 63, 75, 139, 121",113,
138,cod bonus princess casino fara depunere,ro,,60,1.40,,,,,80,,,2023-01-29,,,"41, 70, 39, 42, 72, 65, 74, 85, 69, 74, 41, 38, 30, 48, 84, 68, 37, 48, 85, 91, 60, 10, 57, 85",53,
139,bonus fara depunere casino 2020,ro,,60,,,,,,60,,,2020-01-30,"Informational,Commercial,Non-branded,Non-local",Romanian,"1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 67, 78, 59, 63, 62, 59, 64, 45, 52, 62, 62",60,Gambling
140,casino online bonus fara depunere 2026,ro,,60,,,,,,60,,,2026-02-20,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 151, 191, 289",213,
141,toto casino bonus fara depunere,ro,,60,,,,,,100,,,2024-01-19,,,,,
142,bonus casino online fara depunere,ro,,60,9.00,,,,,80,,,2018-12-03,,,"21, 20, 16, 15, 30, 47, 41, 80, 36, 0, 6, 17, 7, 111, 129, 113, 34, 21, 34, 23, 16, 39, 54, 69",56,
143,jocuri casino cu bonus fara depunere,ro,73,60,5.00,,bonus fara depunere,2026-06-17 02:37:42,,100,134000,137000,2015-11-30,"Informational,Commercial,Non-branded,Non-local",Romanian,"54, 56, 60, 49, 48, 54, 52, 58, 60, 69, 72, 51, 57, 59, 63, 52, 51, 58, 55, 61, 63, 72, 75, 54","60, 62, 66, 55, 55, 61, 59, 65, 67, 76, 78, 57",Gambling
144,excelbet casino bonus fara depunere,ro,50,60,0.70,,excelbet rotiri gratuite fara depunere,2026-06-16 05:29:10,,80,800,800,2022-03-04,"Informational,Commercial,Transactional,Branded,Non-local",Romanian,"21, 22, 23, 34, 29, 19, 21, 21, 16, 8, 2, 33, 16, 35, 41, 23, 54, 53, 141, 122, 64, 63, 60, 87",71,Gambling
145,bonus casino fara depunere 2024,ro,,60,,,,,,60,,,2024-01-18,,,"66, 34, 65, 64, 48, 161, 146, 31, 17, 6, 16, 11, 0, 52, 66, 65, 70, 65, 68, 57, 87, 75, 72, 48",66,
146,bonus fara depunere la casino online,ro,,60,,,,,,80,,,2019-06-25,,,,,
147,casino online noi bonus fara depunere,ro,,60,,,,,,70,,,2025-01-19,,,"0, 0, 0, 0, 0, 0, 0, 15, 31, 56, 28, 27, 19, 45, 79, 67, 109, 115, 93, 70, 64, 65, 27, 5",28,
148,12 bet casino bonus fara depunere,ro,,60,,,,,,60,,,2025-10-06,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 54, 59, 137, 72, 95, 88, 101",96,
149,yep casino bonus fara depunere,ro,,60,,,,,,100,,,2026-01-29,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 40, 192, 251, 261",235,
150,bilion casino bonus fara depunere,ro,,60,,,,,,60,,,2025-11-09,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 31, 153, 235, 72, 77, 42",64,
151,bonus fara depunere casino nou 2026,ro,,60,,,,,,60,,,2026-01-27,,,,,
152,888 casino bonus fara depunere 400 rotiri,ro,,60,,,,,,80,,,2024-08-09,,,"0, 0, 13, 27, 32, 61, 73, 150, 101, 77, 90, 30, 24, 25, 39, 21, 21, 76, 68, 81, 83, 68, 97, 109",93,
153,vinci spin casino bonus fara depunere,ro,,60,,,,,,60,,,2025-04-15,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 149, 62, 41, 32, 29, 31, 47, 51, 66, 101, 71, 62, 67",67,
154,lucky casino bonus fara depunere,ro,,50,,,,,,80,,,2024-12-06,,,,,
155,betonred casino bonus fara depunere,ro,,50,,,,,,100,,,2024-03-06,,,"29, 16, 53, 77, 66, 52, 28, 46, 18, 17, 19, 39, 10, 45, 56, 40, 19, 22, 9, 18, 14, 12, 47, 294",119,
156,max win casino bonus fara depunere,ro,,50,,,,,,50,,,2025-05-25,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 137, 188, 130, 63, 50, 8, 0, 0, 0, 0, 0, 0",1,
157,prima casino cod bonus fara depunere,ro,,50,,,,,,50,,,2025-06-22,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 39, 33, 81, 92, 91, 60, 47, 53, 57, 55",56,
158,cod bonus king casino fara depunere,ro,,50,,,,,,50,,,2025-10-17,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 87, 53, 73, 83, 107, 74, 63",82,
159,bonus fara depunere casino international,ro,,50,,,,,,50,,,2023-06-25,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 1, 31, 27, 10, 19, 31, 32, 48, 67, 91, 77, 55, 73",69,
160,casino bonus la inregistrare fara depunere,ro,75,50,5.00,,bonus fara depunere,2026-04-20 08:43:04,,80,,,2017-12-01,,,"43, 43, 41, 41, 41, 43, 46, 48, 53, 49, 49, 53, 50, 51, 49, 49, 49, 51, 54, 56, 61, 56, 57, 61","58, 58, 57, 57, 57, 58, 61, 64, 68, 64, 65, 69, 66",
161,bonus casino nou fara depunere,ro,,50,,,,,,50,,,2024-11-11,,,"0, 0, 0, 0, 0, 13, 36, 44, 28, 63, 34, 28, 22, 28, 36, 38, 76, 79, 50, 98, 52, 63, 30, 7",29,
162,777 ro casino bonus fara depunere,ro,,50,,,,,,50,,,2025-12-06,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 92, 276, 52, 62, 84, 82",77,
163,president casino bonus fara depunere,ro,,50,,,,,,50,,,2025-10-30,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 167, 77, 92, 116, 73, 49, 48",58,
164,royal joker casino bonus fara depunere,ro,,50,,,,,,50,,,2026-01-23,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 253, 121, 68, 48",80,
165,superbet casino bonus fara depunere,ro,,50,3.00,,,,,90,,,2021-06-15,,,"33, 48, 76, 54, 56, 50, 55, 82, 63, 26, 20, 19, 15, 8, 10, 17, 24, 48, 94, 120, 95, 91, 75, 39",70,
166,pariuriplus casino bonus fara depunere,ro,,50,,,,,,50,,,2024-05-13,,,"35, 43, 64, 99, 74, 107, 38, 15, 18, 22, 6, 2, 1, 38, 41, 28, 58, 48, 54, 81, 63, 71, 54, 57",62,
167,bonus fara depunere nitro casino,ro,37,50,0.80,,nitro casino bonus fara depunere,2026-05-23 06:39:42,Sitelinks,60,60,60,2022-09-13,"Informational,Commercial,Transactional,Branded,Non-local",Romanian,"0, 0, 0, 0, 11, 27, 18, 25, 5, 5, 0, 2, 4, 38, 37, 22, 44, 56, 61, 102, 34, 61, 88, 92",81,Sports betting
168,fortuna casino bonus fara depunere,ro,,50,1.00,,,,,70,,,2021-06-20,,,"77, 80, 123, 36, 26, 25, 13, 23, 15, 7, 1, 10, 6, 14, 15, 14, 11, 17, 78, 83, 62, 50, 157, 111",112,
