#,Keyword,Country,Difficulty,Volume,CPC,CPS,Parent Keyword,Last Update,SERP Features,Global volume,Traffic potential,Global traffic potential,First seen,Intents,Languages,SV trend (07-2024 - 06-2026),SV Forecasting trend (07-2026 - 07-2027),Category
62,cazinouri licentiate romania,ro,61,400,2.00,,lista cazinouri online romania,2026-06-07 10:40:58,,450,7400,7800,2015-11-15,"Informational,Commercial,Non-branded,Local",Romanian,"303, 301, 304, 370, 381, 305, 314, 141, 196, 206, 255, 305, 559, 674, 383, 510, 362, 342, 331, 312, 352, 486, 432, 508","561, 578, 340, 444, 413, 505, 514, 530, 537, 552, 563, 579",Gambling; Legal; Business
63,don.ro bonus fara depunere,ro,55,400,0.90,,don.ro bonus fara depunere,2026-06-06 05:56:29,,600,350,350,2023-11-25,"Informational,Commercial,Branded,Non-local",Romanian,"676, 746, 453, 345, 334, 440, 1232, 1224, 1159, 1168, 426, 434, 551, 558, 648, 510, 442, 297, 408, 371, 272, 258, 143, 134","178, 162, 105, 71, 57, 123, 222, 173, 111, 99, 19, 16",Gambling
64,cazino online nou,ro,80,400,2.00,,casino online,2026-05-27 11:19:31,,450,79000,83000,2021-03-05,"Informational,Commercial,Transactional,Non-branded,Non-local",Romanian,"296, 296, 344, 432, 519, 639, 153, 140, 122, 161, 159, 152, 296, 487, 359, 485, 510, 499, 455, 450, 453, 461, 460, 459","484, 512, 505, 540, 549, 569, 520, 515, 518, 526, 525, 524",Gambling
65,don casino bonus fara depunere,ro,55,250,1.10,,don.ro bonus fara depunere,2026-06-02 23:23:11,Sitelinks,300,350,350,2023-12-01,"Informational,Commercial,Transactional,Branded,Non-local",Romanian,"162, 205, 255, 460, 380, 566, 575, 693, 578, 570, 470, 201, 261, 118, 206, 231, 348, 312, 300, 282, 242, 238, 209, 161","192, 185, 221, 258, 260, 308, 294, 277, 238, 235, 206, 158",Sports betting
66,cazino ro,ro,81,250,1.80,,bonus fara depunere 2025,2026-06-24 04:08:06,,400,4200,4200,2021-09-02,"Informational,Commercial,Transactional,Branded,Non-local",Romanian,"175, 168, 242, 268, 224, 269, 271, 180, 256, 224, 255, 218, 242, 176, 172, 287, 244, 246, 243, 228, 259, 235, 264, 236","230, 212, 256, 286, 261, 265, 263, 247, 279, 254, 283, 256",Gambling
67,betano .ro,ro,66,250,1.70,,betano casino,2026-06-15 12:38:50,,600,27000,28000,2017-11-03,"Informational,Navigational,Commercial,Transactional,Branded,Non-local",,"303, 299, 246, 254, 259, 398, 270, 225, 251, 215, 244, 175, 186, 200, 242, 239, 274, 353, 286, 274, 269, 271, 278, 268","260, 246, 238, 272, 297, 347, 291, 278, 273, 276, 283, 273",Sports betting; Sports
68,cazinouri online licentiate,ro,66,200,3.50,,lista cazinouri online romania,2026-06-16 19:53:28,Sitelinks,250,5900,6300,2016-06-13,"Informational,Commercial,Non-branded,Non-local",Romanian,"94, 89, 92, 114, 139, 133, 114, 109, 132, 131, 110, 87, 150, 147, 246, 235, 197, 212, 213, 210, 223, 221, 219, 223","230, 231, 243, 245, 243, 248, 248, 246, 258, 257, 255, 259",Gambling
69,cont casino,ro,81,200,8.00,,conticazino,2026-07-09 09:43:21,,200,71000,78000,2020-02-19,"Informational,Navigational,Commercial,Transactional,Branded,Non-local",Romanian,"67, 79, 53, 76, 123, 136, 166, 146, 77, 52, 62, 102, 125, 183, 155, 223, 148, 123, 165, 213, 251, 222, 219, 215",,Sports betting
70,cazinouri legale,ro,74,200,2.50,,lista cazinouri online romania,2026-06-23 08:31:28,Sitelinks,300,5900,6300,2015-11-18,"Informational,Commercial,Non-branded,Local",Romanian,"86, 103, 74, 137, 97, 112, 145, 79, 214, 247, 166, 112, 280, 294, 209, 208, 141, 194, 193, 179, 183, 195, 194, 167","201, 197, 181, 174, 196, 206, 205, 191, 195, 207, 206, 179",Lottery; Legal
71,crowd entertainment limited,ro,37,200,0.60,,lista cazinouri online romania,2026-06-17 09:49:07,Sitelinks,200,5900,6300,2021-06-18,"Informational,Branded,Non-local",English,"198, 198, 184, 191, 150, 173, 216, 131, 301, 191, 105, 76, 136, 164, 273, 243, 183, 225, 185, 165, 177, 205, 163, 173",,Entertainment industry; Company news; Business
72,player.ro,ro,39,200,0.50,,player casino,2026-07-09 18:32:14,Sitelinks,300,13000,14000,2015-09-03,"Informational,Navigational,Commercial,Transactional,Branded,Non-local",,"43, 236, 508, 1080, 1077, 713, 2349, 362, 1630, 1405, 1198, 48, 297, 145, 7, 29, 52, 59, 855, 331, 215, 390, 13, 5","4, 4, 30, 58, 82, 191, 457, 84, 310, 318, 87, 1",Sports betting
73,casinos romania,ro,76,150,8.00,,fortuna casino,2026-07-07 15:31:05,"Local pack,Sitelinks",200,40000,45000,2021-07-10,"Informational,Commercial,Non-branded,Local",English,"67, 55, 84, 33, 34, 35, 119, 49, 72, 258, 275, 156, 407, 322, 216, 203, 138, 162, 138, 123, 16, 25, 24, 27",,Gambling; Business
74,don casino romania,ro,42,150,,,don ro,2026-06-27 23:16:36,"Sitelinks,Bottom ads,Paid sitelinks",200,26000,26000,2023-09-24,"Informational,Navigational,Commercial,Transactional,Branded,Non-local",English,"19, 1142, 28, 36, 12, 26, 12, 9, 14, 15, 35, 30, 97, 52, 141, 79, 94, 160, 166, 102, 229, 271, 199, 205",,Sports betting
75,cazinouri licentiate in romania,ro,70,150,2.50,,lista cazinouri online romania,2026-07-03 12:08:18,,150,4500,4700,2020-01-10,"Informational,Commercial,Non-branded,Non-local",Romanian,"103, 98, 102, 125, 111, 138, 139, 162, 158, 199, 204, 163, 197, 169, 121, 131, 82, 151, 140, 131, 132, 145, 139, 136","137, 121, 118, 132, 121, 136, 139, 130, 131, 144, 139, 136",Lottery; Government; Business
76,betone.ro,ro,51,150,1.30,,betone,2026-06-18 16:10:34,Sitelinks,150,2100,2100,2019-08-25,"Navigational,Transactional,Branded,Non-local",,"0, 0, 0, 0, 0, 0, 55, 45, 62, 30, 0, 0, 0, 0, 4, 47, 50, 0, 0, 16, 48, 128, 302, 846",,Sports betting; Sports
77,unibet .ro,ro,62,150,0.20,,unibet,2026-06-04 10:22:16,"Sitelinks,Bottom ads,Paid sitelinks",700,126000,131000,2015-12-19,"Navigational,Transactional,Branded,Non-local",,"166, 180, 135, 135, 154, 165, 169, 150, 167, 143, 155, 126, 140, 149, 184, 155, 178, 207, 188, 180, 184, 171, 164, 166","156, 171, 176, 190, 183, 198, 190, 182, 185, 172, 164, 166",Sports betting
78,lista casino online romania,ro,68,150,3.00,,lista cazinouri online romania,2026-06-08 12:15:41,,200,5600,6000,2020-04-02,"Informational,Commercial,Non-branded,Non-local",Romanian,"48, 56, 44, 66, 79, 98, 64, 60, 43, 78, 78, 40, 112, 85, 99, 128, 128, 147, 230, 220, 193, 205, 283, 233",,Gambling; Business
79,casino licentiate romania,ro,59,150,3.50,,lista cazinouri online romania,2026-06-12 07:36:23,,200,6100,6500,2021-10-16,"Informational,Commercial,Non-branded,Non-local",English,"88, 106, 200, 161, 194, 190, 255, 168, 284, 205, 205, 207, 309, 272, 234, 199, 106, 103, 112, 109, 123, 119, 117, 116","122, 123, 136, 132, 135, 137, 146, 141, 157, 153, 153, 152",Lottery; Public policy; Public records
80,betano .com,ro,82,150,1.60,,betano.com,2026-06-11 01:25:09,,3500,2500,312000,2016-10-22,"Informational,Navigational,Branded,Non-local",,"127, 90, 69, 314, 130, 103, 162, 55, 42, 114, 214, 134, 139, 83, 140, 128, 81, 67, 95, 264, 215, 101, 143, 133",,Sports betting
81,regulated romania ltd,ro,4,150,0.80,,regulated romania ltd,2026-07-07 03:14:18,"AI Overview,Thumbnail",200,60,60,2018-01-26,"Informational,Branded,Non-local",English,"157, 48, 51, 80, 97, 35, 38, 37, 120, 85, 83, 77, 150, 147, 180, 213, 186, 147, 162, 197, 176, 171, 156, 158",,Business; Public records
82,www. publicwin.ro,ro,53,150,1.50,1,www. publicwin.ro,2026-07-06 13:51:04,,150,50,50,2017-07-28,"Navigational,Transactional,Branded,Non-local",,"89, 120, 149, 214, 133, 129, 145, 121, 138, 108, 104, 110, 141, 160, 173, 215, 168, 180, 177, 180, 175, 155, 150, 141","149, 167, 186, 201, 161, 152, 177, 181, 175, 155, 151, 141",Sports betting
83,bet ro,ro,73,150,1.40,,netbet.ro,2026-06-14 23:01:09,,200,12000,14000,2016-04-05,"Branded,Non-local",,"68, 58, 87, 136, 160, 127, 119, 108, 128, 139, 122, 118, 184, 214, 210, 130, 142, 127, 107, 103, 97, 103, 88, 81","81, 72, 85, 83, 98, 87, 70, 63, 61, 67, 55, 47",Networks
84,aparate online romania,ro,82,100,0.70,,cazinouri online,2026-07-03 08:10:10,Sitelinks,200,47000,52000,2021-03-05,"Informational,Commercial,Transactional,Non-branded,Non-local",Romanian,"19, 22, 46, 23, 36, 38, 43, 24, 25, 18, 31, 23, 87, 88, 73, 78, 128, 114, 149, 196, 104, 120, 119, 135",,Lottery
85,betinia.ro,ro,26,100,2.00,,betinia.ro,2026-06-17 00:35:55,,100,100,100,2023-07-13,"Informational,Navigational,Commercial,Branded,Non-local",,"175, 158, 142, 196, 172, 215, 245, 139, 127, 89, 123, 130, 166, 189, 118, 99, 111, 99, 104, 78, 73, 41, 47, 50",,Sports betting
86,www.netbet.ro,ro,26,70,0.35,0.9,netbet,2026-07-04 23:46:32,Sitelinks,70,12000,13000,2015-09-14,"Navigational,Transactional,Branded,Non-local",,"55, 59, 22, 33, 40, 22, 87, 49, 40, 60, 43, 71, 80, 94, 89, 90, 68, 43, 65, 40, 33, 55, 49, 32",,Sports betting; Sports
87,winner .ro,ro,70,60,0.80,,winner,2026-07-01 11:47:24,Sitelinks,100,69000,70000,2015-11-12,"Informational,Navigational,Commercial,Transactional,Branded,Non-local",,"34, 35, 35, 43, 45, 42, 44, 35, 38, 36, 35, 42, 39, 47, 58, 65, 72, 73, 68, 61, 79, 72, 34, 99","58, 79, 69, 63, 54, 292, 119, 58, 105, 71, 65, 106",Sports betting
88,licenta jocuri de noroc,ro,47,50,0.25,,lista cazinouri online romania,2026-06-27 01:17:48,People also ask,60,4100,4300,2015-10-15,"Informational,Non-branded,Non-local",Romanian,"23, 43, 44, 45, 53, 34, 46, 40, 42, 36, 32, 15, 43, 33, 44, 44, 39, 55, 85, 60, 64, 60, 61, 44",,Lottery; Public policy; Public records
