#,Keyword,Country,Difficulty,Volume,CPC,CPS,Parent Keyword,Last Update,SERP Features,Global volume,Traffic potential,Global traffic potential,First seen,Intents,Languages,SV trend (06-2024 - 05-2026),SV Forecasting trend (06-2026 - 06-2027),Category
105,pariuri online germania,ro,,60,,,,,,400,,,2016-09-28,,,"3, 1, 3, 1, 0, 3, 1, 1, 1, 1, 0, 1, 2, 45, 41, 51, 54, 50, 89, 104, 64, 53, 73, 66",65,
106,case de pariuri online sigure,ro,,60,,,,,,60,,,2015-10-20,,,"1, 1, 1, 0, 4, 0, 0, 0, 0, 4, 10, 7, 3, 62, 58, 54, 63, 66, 67, 68, 63, 67, 59, 67",65,
107,pariuri online sportingbet,ro,,60,,,,,,60,,,2020-02-06,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 10, 11, 10, 26, 37, 58, 110, 110, 206, 118",146,
108,pariuri online legale,ro,,60,,1.24,,,,100,,,2015-09-02,"Informational,Commercial,Non-branded,Non-local",Romanian,"28, 30, 31, 30, 29, 4, 0, 2, 0, 0, 0, 1, 1, 54, 59, 47, 63, 135, 119, 121, 31, 19, 37, 24",28,Sports betting
109,case de pariuri online uk,ro,,60,,,,,,500,,,2018-03-15,,,"0, 0, 0, 3, 0, 0, 2, 0, 1, 2, 3, 0, 1, 37, 33, 39, 45, 42, 65, 84, 67, 82, 93, 89",89,
110,case de pariuri online bune,ro,,60,3.50,,,,,60,,,2017-01-09,,,"1, 1, 1, 0, 3, 2, 0, 0, 0, 4, 10, 7, 0, 65, 58, 54, 61, 63, 63, 64, 54, 63, 62, 59",62,
111,case de pariuri online 2025,ro,,60,,,,,,60,,,2025-02-21,,,"0, 0, 0, 0, 0, 0, 0, 0, 12, 32, 40, 44, 21, 38, 41, 36, 53, 90, 84, 70, 47, 54, 59, 70",62,
112,siteuri de pariuri online,ro,,60,9.00,,,,,60,,,2016-01-27,,,"0, 0, 0, 0, 10, 2, 1, 5, 6, 2, 17, 17, 17, 42, 44, 37, 49, 68, 59, 89, 60, 72, 74, 56",68,
113,case de pariuri online noi 2025,ro,,60,,,,,,70,,,2025-07-06,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 61, 51, 80, 103, 136, 65, 46, 64, 68, 41",59,
114,case pariuri online 2025,ro,,60,,,,,,60,,,2025-03-14,,,,,
115,pariuri online fortuna,ro,34,60,0.45,1.38,fortuna,2026-06-07 10:41:13,Sitelinks,80,247000,253000,2015-10-21,"Informational,Navigational,Commercial,Transactional,Branded,Non-local",Romanian,"33, 17, 42, 46, 57, 55, 58, 65, 80, 92, 69, 55, 40, 37, 43, 46, 60, 58, 60, 68, 82, 95, 71, 58","43, 40, 46, 49, 62, 60, 63, 71, 85, 98, 74, 60, 45",Sports betting
116,case pariuri romania online,ro,,60,,,,,,70,,,2016-06-13,,,"2, 2, 3, 4, 0, 4, 2, 5, 3, 3, 9, 16, 2, 41, 40, 34, 33, 56, 86, 97, 84, 80, 84, 78",82,
117,case pariuri online licentiate romania,ro,,60,3.50,,,,,70,,,2015-10-16,,,"5, 8, 16, 14, 16, 7, 10, 14, 6, 21, 21, 18, 17, 50, 47, 36, 49, 61, 76, 114, 68, 71, 74, 84",77,
118,cele mai bune site-uri de pariuri sportive online,ro,,60,,,,,,70,,,2016-08-17,,,,,
119,bonus de bun venit pariuri online,ro,,50,,,,,,50,,,2020-10-03,,,"1, 1, 1, 0, 0, 0, 0, 18, 8, 11, 11, 10, 7, 35, 41, 40, 47, 56, 45, 49, 52, 57, 57, 58",58,
120,site de pariuri sportive online,ro,,50,,,,,,60,,,2015-09-03,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 36, 43, 35, 41, 44, 51, 64, 63, 82, 88, 75",82,
121,cea mai buna agentie de pariuri online,ro,,50,3.00,,,,,60,,,2015-12-04,,,"1, 10, 7, 2, 10, 6, 8, 8, 12, 10, 12, 6, 6, 41, 46, 39, 56, 55, 57, 65, 49, 60, 52, 51",56,
122,pariuri online uk,ro,,50,,,,,,500,,,2020-01-12,,,"1, 1, 3, 1, 2, 0, 2, 1, 2, 0, 3, 1, 5, 32, 50, 47, 53, 57, 83, 75, 55, 48, 50, 57",53,
123,cele mai bune agentii de pariuri online,ro,,50,5.00,,,,,50,,,2015-09-18,,,"0, 5, 11, 8, 1, 2, 7, 5, 6, 2, 7, 6, 5, 38, 52, 45, 50, 53, 49, 52, 44, 52, 60, 49",55,
124,case de pariuri online pareri,ro,55,50,2.00,1.16,cele mai bune case de pariuri online,2026-06-07 05:23:28,Sitelinks,80,1600,1900,2015-09-16,"Informational,Commercial,Non-branded,Non-local",Romanian,"30, 29, 31, 50, 69, 56, 56, 54, 52, 47, 38, 35, 30, 29, 31, 50, 69, 56, 56, 54, 52, 47, 38, 35","30, 29, 31, 50, 69, 56, 56, 54, 52, 47, 38, 35, 30",Sports betting
125,case de pariuri online serioase,ro,,50,,,,,,60,,,2015-09-06,,,"2, 1, 2, 0, 1, 7, 0, 0, 0, 1, 2, 6, 0, 57, 60, 55, 59, 56, 64, 66, 54, 51, 59, 66",60,
126,promotii pariuri online,ro,,50,,,,,,80,,,2017-04-10,,,"20, 34, 30, 30, 32, 31, 31, 30, 28, 33, 34, 34, 37, 53, 54, 47, 48, 43, 75, 79, 52, 58, 51, 48",53,
127,efortuna pariuri online,ro,,50,,,,,,50,,,2015-10-19,,,,,
128,casa de pariuri sportive online,ro,,50,,,,,,50,,,2015-12-06,,,"0, 0, 0, 0, 0, 0, 0, 1, 2, 1, 0, 1, 0, 39, 50, 41, 44, 58, 60, 62, 49, 65, 59, 51",59,
129,top case de pariuri online romania,ro,,50,5.00,,,,,50,,,2017-08-31,,,"45, 37, 35, 25, 52, 61, 66, 62, 50, 8, 22, 15, 2, 33, 23, 23, 25, 14, 66, 74, 61, 76, 89, 70",79,
130,site-uri de pariuri sportive online,ro,,50,10.00,,,,,50,,,2016-02-20,,,"24, 10, 9, 10, 11, 27, 24, 28, 16, 15, 7, 7, 6, 60, 45, 39, 47, 51, 55, 50, 46, 44, 50, 50",49,
131,agentii online de pariuri,ro,,50,,,,,,50,,,2015-10-31,,,"0, 0, 0, 1, 3, 2, 2, 2, 2, 1, 8, 3, 1, 38, 43, 48, 49, 50, 54, 68, 44, 57, 60, 50",57,
132,top case pariuri online romania,ro,,50,,,,,,60,,,2016-01-15,,,,,
133,cea mai buna casa de pariuri online din romania,ro,,50,,,,,,50,,,2016-01-30,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 34, 39, 36, 48, 51, 51, 65, 37, 62, 50, 63",59,
134,top 10 case pariuri online,ro,,50,,,,,,50,,,2017-02-22,,,"13, 4, 27, 5, 8, 12, 19, 16, 19, 12, 13, 5, 0, 37, 21, 23, 29, 15, 70, 81, 65, 68, 76, 62",70,
135,care este cea mai buna casa de pariuri online,ro,,50,4.50,,,,,50,,,2015-11-16,,,"0, 0, 0, 0, 4, 1, 0, 1, 0, 3, 0, 2, 1, 34, 44, 37, 42, 50, 49, 47, 50, 72, 70, 53",66,
