#,Keyword,Country,Difficulty,Volume,CPC,CPS,Parent Keyword,Last Update,SERP Features,Global volume,Traffic potential,Global traffic potential,First seen,Intents,Languages,SV trend (07-2024 - 06-2026),SV Forecasting trend (07-2026 - 07-2027),Category
61,gets bet agentii,ro,53,400,0.80,0.97,gets bet pariuri sportive,2026-06-15 05:58:41,Sitelinks,400,15000,15000,2015-10-03,"Informational,Navigational,Branded,Local",Romanian,"198, 161, 198, 245, 249, 306, 243, 154, 158, 102, 166, 104, 152, 219, 183, 264, 364, 585, 484, 690, 674, 393, 507, 626","626, 570, 569, 587, 665, 680, 673, 631, 610, 496, 508, 626",Lottery; Sports betting; Business
62,gets bet bilet virtual,ro,51,400,0.80,,gets bet pariuri sportive,2026-07-08 16:38:26,Sitelinks,450,16000,16000,2019-03-05,"Navigational,Transactional,Branded,Non-local",Romanian,"342, 435, 470, 489, 430, 405, 471, 595, 478, 414, 342, 181, 187, 288, 399, 338, 580, 679, 503, 547, 480, 437, 349, 313","288, 399, 442, 506, 578, 625, 511, 554, 485, 441, 351, 315",Sports betting; Sports
63,gobet,ro,48,350,2.00,1.02,getsbet,2026-06-25 22:22:00,Sitelinks,31000,247000,257000,2015-09-29,"Informational,Navigational,Commercial,Transactional,Branded,Non-local",,"9, 8, 7, 6, 5, 104, 42, 2835, 3, 1208, 111, 2, 1, 1, 1, 1, 1, 99, 38, 2831, 1, 1205, 109, 1","1, 1, 1, 1, 1, 99, 38, 2831, 1, 1205, 109, 1",Sports betting
64,get bet live,ro,73,350,1.10,,gs bet,2026-05-23 22:18:44,,350,1000,1000,2016-01-24,"Informational,Navigational,Transactional,Branded,Non-local",English,"39, 191, 90, 86, 129, 422, 684, 256, 403, 192, 483, 314, 71, 294, 242, 207, 171, 250, 413, 390, 563, 756, 444, 425","398, 436, 431, 423, 442, 474, 511, 468, 504, 466, 495, 476",Sports betting; Sports
65,gets bet live,ro,63,350,1.10,,gets bet pariuri sportive,2026-07-09 04:58:04,,350,1200,1200,2016-07-30,"Informational,Navigational,Commercial,Transactional,Branded,Non-local",English,"55, 325, 134, 134, 151, 527, 740, 227, 556, 237, 605, 163, 607, 222, 377, 324, 245, 306, 394, 389, 512, 114, 451, 325","354, 543, 365, 345, 311, 482, 558, 372, 423, 330, 462, 332",Sports betting; Sports
66,pariuri gets bet,ro,59,350,0.80,,gets bets,2026-06-15 14:39:37,,400,16000,16000,2018-06-16,"Informational,Commercial,Branded,Non-local",Romanian,"107, 204, 208, 208, 307, 401, 484, 480, 402, 324, 327, 313, 331, 409, 463, 384, 446, 411, 414, 384, 338, 283, 280, 273","282, 341, 372, 343, 412, 420, 411, 382, 336, 281, 279, 272",Sports betting; Sports
67,go bet,ro,35,300,0.90,1.05,getsbet,2026-06-17 11:09:10,Sitelinks,4500,242000,252000,2015-12-01,"Informational,Navigational,Branded,Non-local",English,"150, 561, 293, 250, 398, 247, 571, 314, 288, 274, 229, 232, 150, 562, 293, 250, 399, 247, 571, 314, 288, 274, 229, 232","150, 562, 293, 250, 399, 247, 571, 314, 288, 274, 229, 232",Sports betting
68,public bet,ro,55,300,2.50,1.01,superbet,2026-06-13 23:13:46,,1400,1560000,1620000,2015-09-01,"Informational,Non-branded,Non-local",English,"500, 601, 871, 883, 1013, 1296, 896, 425, 572, 300, 302, 248, 315, 322, 344, 330, 328, 343, 211, 452, 168, 296, 262, 429","374, 772, 2851, 2391, 168, 35, 30, 112, 22, 18, 16, 175",Sports betting; Sports
69,getsbet login,ro,30,300,0.90,,getsbet,2026-06-20 20:15:04,Sitelinks,350,242000,253000,2021-10-13,"Navigational,Transactional,Branded,Non-local",English,"47, 63, 86, 67, 86, 246, 196, 133, 105, 239, 374, 357, 675, 659, 363, 199, 178, 247, 209, 206, 182, 192, 193, 175","185, 170, 146, 138, 144, 167, 141, 138, 118, 129, 133, 117",Sports betting
70,pariuri sportive get's bet,ro,52,300,1.40,,gets bet pariuri sportive,2026-06-17 10:06:12,Sitelinks,300,15000,15000,2016-02-20,"Navigational,Commercial,Transactional,Branded,Non-local",Romanian,"78, 134, 126, 145, 159, 219, 233, 234, 244, 245, 240, 157, 138, 199, 195, 251, 284, 344, 469, 443, 424, 381, 399, 374","378, 402, 402, 392, 391, 410, 420, 413, 426, 413, 399, 375",Sports betting; Sports
71,get's bet oferta,ro,61,300,0.80,,gets bets,2026-06-16 12:32:17,,300,16000,16000,2015-12-22,"Non-branded,Non-local",Romanian,"219, 215, 227, 278, 271, 277, 284, 278, 270, 273, 280, 270, 217, 259, 264, 282, 214, 330, 346, 354, 339, 311, 303, 263","271, 292, 288, 308, 302, 310, 344, 353, 337, 309, 302, 262",/Other
72,site pariuri,ro,79,250,11.00,1.06,casa pariurilor,2026-07-07 18:34:51,Sitelinks,350,347000,379000,2015-10-13,"Informational,Navigational,Commercial,Non-branded,Non-local",Romanian,"136, 112, 138, 165, 138, 161, 164, 166, 206, 162, 199, 166, 186, 219, 302, 267, 261, 236, 245, 246, 254, 236, 221, 223","218, 231, 260, 271, 254, 245, 252, 252, 259, 240, 223, 225",Sports betting
73,getsbet rotiri gratuite,ro,63,250,0.30,,gets bet bonus fara depunere,2026-06-24 14:29:49,,250,1300,1300,2022-04-23,"Informational,Branded,Non-local",Romanian,"426, 355, 442, 446, 541, 661, 556, 351, 361, 287, 345, 292, 304, 312, 355, 147, 146, 323, 296, 164, 202, 137, 199, 196","175, 172, 201, 197, 214, 237, 191, 180, 161, 163, 166, 163",Sports betting
74,gbets,ro,64,250,1.20,,gbets,2026-07-08 06:54:52,,124000,250,134000,2018-06-07,"Informational,Navigational,Commercial,Transactional,Branded,Non-local",,"247, 161, 133, 131, 198, 123, 65, 84, 87, 130, 84, 63, 305, 241, 164, 138, 231, 677, 283, 284, 249, 288, 235, 237","338, 241, 234, 233, 621, 478, 329, 330, 289, 334, 271, 273",Sports betting
75,bet online,ro,87,250,2.50,1.14,getsbet,2026-06-21 12:38:11,,62000,242000,253000,2015-09-03,"Commercial,Transactional,Non-branded,Non-local",English,"218, 125, 127, 99, 126, 123, 149, 146, 181, 214, 223, 185, 183, 197, 266, 282, 255, 258, 264, 236, 291, 219, 251, 243","246, 237, 255, 241, 244, 240, 314, 245, 251, 238, 245, 237",Sports betting; Sports
76,oferta get's bet,ro,61,250,1.10,,gets bets,2026-06-16 00:07:22,,250,16000,16000,2016-01-01,"Informational,Commercial,Transactional,Branded,Non-local",Romanian,"265, 246, 222, 140, 128, 152, 168, 134, 156, 163, 147, 124, 147, 173, 151, 160, 208, 268, 392, 377, 332, 261, 208, 198","209, 202, 195, 196, 200, 208, 236, 230, 243, 208, 208, 198",Sports betting
77,bilet virtual gets bet,ro,48,250,0.70,,gets bet pariuri sportive,2026-07-07 13:59:53,Sitelinks,250,16000,16000,2018-07-18,"Informational,Transactional,Branded,Non-local",Romanian,"73, 92, 71, 89, 125, 133, 144, 205, 169, 92, 76, 108, 114, 112, 84, 99, 260, 392, 341, 346, 344, 294, 278, 241","235, 238, 233, 236, 216, 211, 202, 222, 219, 179, 164, 135",Event ticket sales; Shopping
78,gets. bet,ro,41,250,,,getsbet,2026-07-05 15:16:09,Sitelinks,250,247000,257000,2020-09-24,"Informational,Navigational,Commercial,Transactional,Branded,Non-local",,"23, 15, 30, 32, 113, 209, 132, 101, 81, 77, 86, 44, 79, 92, 79, 101, 193, 320, 684, 461, 277, 234, 298, 196",,Sports betting
79,bets,ro,88,250,3.50,0.47,getsbet,2026-05-13 20:32:27,Video preview,143000,252000,253000,2015-09-01,"Informational,Non-branded,Non-local",English,"234, 273, 257, 281, 284, 325, 276, 232, 229, 225, 303, 201, 209, 215, 219, 242, 236, 237, 244, 229, 239, 212, 232, 213","218, 217, 231, 232, 244, 245, 250, 235, 246, 219, 238, 220",Sports betting
80,get's bets,ro,14,200,0.60,,getsbet,2026-07-03 20:22:54,"Sitelinks,Video preview",200,247000,257000,2017-11-02,"Informational,Non-branded,Non-local",English,"70, 66, 85, 119, 106, 137, 244, 139, 116, 171, 126, 94, 157, 116, 119, 155, 136, 273, 345, 263, 216, 199, 107, 119",,Sports betting
81,gets bet casino online,ro,59,200,0.20,,getsbet casino,2026-06-15 03:09:54,Sitelinks,250,1000,1100,2021-11-02,"Informational,Navigational,Commercial,Transactional,Branded,Non-local",English,"88, 110, 169, 199, 200, 464, 454, 457, 549, 366, 313, 310, 520, 373, 219, 86, 190, 263, 138, 177, 137, 81, 68, 113","159, 61, 20, 25, 99, 46, 58, 55, 48, 54, 48, 42",Gambling
82,getsbet online,ro,48,200,0.25,,getsbet,2026-06-25 15:01:36,Sitelinks,250,247000,257000,2018-07-05,"Navigational,Transactional,Branded,Non-local",English,"97, 92, 65, 136, 172, 385, 268, 217, 375, 432, 268, 306, 303, 311, 259, 151, 135, 89, 122, 139, 119, 104, 99, 101",,Sports betting
83,www.getsbet.ro verificare bilet,ro,60,200,0.80,,gs bet,2026-07-04 08:04:31,,200,15000,15000,2015-12-12,"Informational,Navigational,Branded,Non-local",Romanian,"273, 397, 274, 268, 332, 223, 220, 211, 162, 149, 178, 166, 134, 194, 205, 255, 243, 242, 275, 165, 194, 296, 181, 173","187, 206, 205, 210, 210, 200, 217, 220, 201, 185, 189, 181",Sports betting
84,bonus gets bet,ro,64,200,1.40,,gets bet bonus fara depunere,2026-07-09 01:09:53,,200,1300,1300,2017-02-18,"Informational,Commercial,Transactional,Branded,Non-local",English,"172, 170, 173, 184, 199, 190, 198, 194, 193, 189, 189, 188, 187, 185, 188, 199, 214, 205, 213, 210, 208, 204, 205, 204","203, 201, 204, 216, 230, 222, 230, 227, 225, 221, 222, 221",Gambling
85,www gets bet,ro,46,200,1.10,,gets bet fotbal,2026-05-27 16:01:29,Sitelinks,200,13000,13000,2016-05-29,"Informational,Navigational,Commercial,Transactional,Branded,Non-local",,"153, 237, 241, 281, 226, 226, 243, 238, 275, 194, 194, 127, 158, 159, 125, 161, 330, 190, 201, 196, 236, 208, 187, 168","223, 219, 300, 256, 259, 205, 216, 211, 253, 223, 201, 181",Sports betting; Sports
86,get’s bet,ro,11,200,,,getsbet,2026-06-10 19:06:47,"Sitelinks,Video preview",200,241000,252000,2018-03-09,"Informational,Navigational,Commercial,Branded,Non-local",English,"99, 106, 111, 196, 273, 492, 423, 360, 310, 228, 209, 175, 132, 83, 173, 185, 284, 280, 252, 288, 219, 89, 68, 104",,Sports betting
87,aplicatie gets bet,ro,38,200,0.80,,getsbet,2026-06-08 12:06:55,Sitelinks,200,241000,252000,2020-01-10,"Informational,Commercial,Transactional,Branded,Non-local",Romanian,"1, 4, 1, 1, 2, 5, 5, 5, 5, 5, 4, 0, 88, 109, 197, 267, 256, 354, 343, 239, 122, 127, 121, 106",,Sports betting
88,ghet s bet,ro,39,200,0.60,,gs bet,2026-07-04 01:04:54,Sitelinks,250,15000,15000,2019-05-30,"Informational,Navigational,Commercial,Transactional,Branded,Non-local",,"151, 194, 234, 344, 57, 18, 44, 44, 36, 84, 27, 16, 84, 155, 182, 187, 180, 295, 238, 350, 292, 365, 260, 227","232, 224, 252, 254, 216, 237, 214, 226, 226, 198, 189, 169",Sports betting; Sports
89,get's bet verificare bilet,ro,43,200,0.80,1.13,gets bet pariuri sportive,2026-06-15 02:44:20,,200,15000,15000,2015-09-03,"Informational,Navigational,Branded,Non-local",Romanian,"128, 133, 160, 200, 243, 368, 366, 286, 246, 244, 199, 156, 134, 159, 165, 209, 189, 195, 197, 178, 184, 171, 162, 134","175, 158, 195, 199, 193, 190, 196, 178, 183, 171, 162, 134",Sports betting
90,verificare bilet get bet,ro,48,200,0.70,,gets bet pariuri sportive,2026-06-12 09:38:56,,200,15000,15000,2015-09-18,"Informational,Navigational,Transactional,Branded,Non-local",Romanian,"107, 167, 178, 177, 170, 141, 183, 137, 143, 118, 102, 95, 87, 80, 110, 118, 121, 207, 289, 387, 347, 254, 233, 231","202, 210, 214, 265, 260, 265, 335, 376, 315, 255, 238, 235",Sports betting
91,get bet bilet virtual,ro,48,200,1.00,,gets bet pariuri sportive,2026-07-08 01:05:07,Sitelinks,200,16000,16000,2021-04-08,"Navigational,Transactional,Branded,Non-local",Romanian,"121, 200, 321, 292, 186, 202, 300, 277, 197, 175, 132, 51, 107, 158, 173, 216, 172, 181, 270, 309, 298, 184, 119, 129",,Sports betting; Sports
92,get.s bet,ro,41,200,1.10,,getsbet,2026-06-24 13:48:44,"Sitelinks,Video preview",200,247000,258000,2015-11-23,"Navigational,Transactional,Branded,Non-local",,"195, 223, 213, 192, 194, 216, 245, 293, 267, 211, 175, 122, 110, 136, 166, 225, 241, 250, 231, 224, 207, 213, 164, 218","184, 207, 204, 204, 197, 237, 217, 220, 204, 176, 170, 212",Sports betting; Sports
93,cont gets bet,ro,48,150,2.00,,getsbet,2026-06-23 03:30:21,"Sitelinks,Video preview",150,243000,253000,2018-04-02,"Informational,Navigational,Commercial,Transactional,Branded,Non-local",Romanian,"113, 94, 111, 175, 199, 203, 176, 136, 158, 92, 110, 41, 144, 218, 171, 129, 114, 119, 127, 121, 139, 118, 96, 106","84, 83, 85, 99, 108, 109, 104, 98, 117, 95, 74, 84",Sports betting
94,gets bet aplicatie,ro,54,150,0.90,,getsbet,2026-06-30 11:30:52,Sitelinks,150,12000,14000,2017-04-17,"Informational,Commercial,Transactional,Branded,Non-local",Romanian,"86, 64, 86, 84, 66, 63, 20, 17, 9, 20, 15, 6, 98, 96, 122, 125, 108, 314, 323, 232, 110, 168, 195, 123",,Sports betting; Add-ons
95,cod gets bet,ro,55,150,2.00,,gets bet bonus fara depunere,2026-06-04 01:08:31,,150,1300,1300,2022-04-07,"Informational,Commercial,Transactional,Branded,Non-local",English,"61, 59, 95, 51, 36, 26, 40, 21, 65, 55, 82, 54, 379, 471, 277, 146, 88, 110, 96, 64, 47, 49, 27, 43",,Sports betting
96,gets bets oferta,ro,66,150,0.70,,get bets,2026-07-04 09:09:50,,150,16000,16000,2016-02-25,"Informational,Commercial,Branded,Non-local",Romanian,"5, 3, 2, 2, 2, 1, 0, 0, 1, 2, 1, 0, 93, 88, 82, 88, 96, 170, 186, 138, 150, 160, 157, 141",,Sports betting; Sports
97,m.gets bet,ro,40,150,0.80,,getsbet,2026-06-03 09:50:41,Sitelinks,150,241000,251000,2015-10-29,"Informational,Navigational,Commercial,Transactional,Branded,Non-local",,"29, 43, 49, 58, 41, 45, 23, 21, 36, 42, 17, 22, 0, 133, 171, 197, 192, 224, 196, 146, 130, 92, 11, 6",,Sports betting; Sports
98,get's,ro,57,150,0.60,,getsbet,2026-06-22 07:07:41,Video preview,300,243000,253000,2015-11-28,"Informational,Non-branded,Non-local",English,"150, 217, 185, 176, 161, 182, 231, 135, 138, 132, 66, 57, 73, 87, 152, 125, 92, 135, 177, 295, 145, 95, 50, 69",,Encyclopedias
99,getsbets,ro,46,150,0.60,1.13,getsbet,2026-06-28 14:21:40,"Sitelinks,Video preview",150,247000,257000,2015-09-09,"Informational,Navigational,Commercial,Transactional,Branded,Non-local",,"84, 101, 84, 129, 128, 159, 132, 191, 193, 128, 152, 97, 129, 129, 152, 192, 157, 198, 175, 172, 170, 146, 134, 142","125, 137, 149, 167, 173, 179, 179, 176, 173, 149, 136, 144",Sports betting; Sports
100,ghet,ro,0,150,,0.16,gate,2026-06-22 01:35:54,,900,7400,7400,2015-09-07,"Informational,Non-branded,Non-local",English,"2, 10, 2, 4, 13, 25, 15, 6, 1, 41, 70, 56, 65, 77, 94, 165, 228, 167, 157, 163, 97, 67, 111, 83",,Identity relations
101,gets bet pariuri fotbal,ro,59,150,0.60,,gets bets,2026-06-15 15:27:40,,150,16000,16000,2019-08-10,"Informational,Navigational,Commercial,Transactional,Branded,Non-local",Romanian,"75, 203, 118, 138, 173, 184, 161, 112, 137, 50, 114, 74, 54, 101, 156, 147, 80, 276, 278, 173, 96, 93, 89, 141",,Sports betting; Sports
102,agentie gets bet,ro,56,150,1.10,,gets bet pariuri sportive,2026-06-30 17:31:45,"Sitelinks,Local pack",150,16000,16000,2021-09-24,"Informational,Commercial,Branded,Local",Romanian,"74, 90, 95, 98, 144, 110, 62, 42, 41, 33, 33, 29, 51, 36, 50, 96, 135, 303, 308, 216, 174, 147, 79, 79",,Sports betting; Business
103,gsbet.ro,ro,32,150,0.80,,getsbet,2026-06-03 21:35:07,Sitelinks,150,241000,251000,2015-09-07,"Navigational,Transactional,Branded,Non-local",,"59, 65, 17, 4, 0, 33, 55, 92, 0, 0, 0, 17, 38, 64, 92, 84, 95, 143, 448, 524, 93, 125, 80, 53",,Sports betting
104,gets bet contact,ro,59,150,0.45,0.97,gets bet contact,2026-06-21 18:07:32,,150,100,100,2015-09-01,"Informational,Non-branded,Non-local",English,"123, 122, 135, 151, 188, 162, 142, 139, 154, 128, 118, 113, 122, 121, 135, 151, 188, 162, 142, 139, 154, 128, 118, 113","122, 121, 135, 151, 188, 162, 142, 139, 154, 128, 118, 113",Sports betting
105,gest best,ro,49,150,0.45,,getsbet,2026-06-20 06:52:10,"Sitelinks,Video preview",200,242000,253000,2016-02-11,"Informational,Navigational,Commercial,Transactional,Branded,Non-local",,"579, 701, 699, 570, 254, 211, 254, 212, 207, 169, 114, 164, 118, 75, 80, 140, 175, 200, 233, 228, 197, 129, 93, 24","55, 84, 96, 267, 152, 203, 233, 228, 197, 129, 94, 3",Sports betting
106,gets bet download,ro,54,150,0.90,,get bet,2026-06-16 11:12:47,Sitelinks,200,3700,4900,2019-08-18,"Informational,Transactional,Branded,Non-local",English,"50, 66, 93, 60, 67, 57, 122, 83, 46, 90, 104, 89, 465, 479, 287, 85, 82, 93, 102, 83, 90, 91, 75, 72",,Utilities
107,gets bet oferta fotbal,ro,53,150,0.90,,gets bets,2026-06-05 00:20:32,,150,13000,13000,2015-10-10,"Informational,Commercial,Branded,Non-local",Romanian,"68, 139, 138, 132, 203, 136, 161, 316, 134, 205, 168, 167, 211, 210, 131, 110, 131, 185, 173, 190, 161, 168, 162, 154","143, 145, 173, 183, 182, 184, 173, 190, 160, 168, 162, 153",Sports betting
108,verificare gets bet,ro,54,150,0.45,,gets bet fotbal,2026-06-29 07:52:38,Sitelinks,150,5400,5500,2017-04-13,"Informational,Navigational,Branded,Non-local",Romanian,"39, 48, 77, 64, 64, 96, 164, 95, 124, 113, 158, 129, 92, 156, 175, 149, 80, 129, 145, 212, 123, 100, 83, 98",,Sports betting
109,gets bet app,ro,56,150,1.10,,getsbet,2026-07-05 20:03:35,Sitelinks,150,10000,11000,2018-10-16,"Informational,Commercial,Transactional,Branded,Non-local",English,"26, 62, 48, 39, 51, 53, 96, 102, 144, 113, 80, 45, 122, 158, 294, 122, 95, 195, 174, 83, 94, 114, 156, 116",,Sports betting; Add-ons
110,agentii gets bet,ro,57,150,0.50,,gets bet pariuri sportive,2026-06-24 15:28:10,"Sitelinks,Knowledge panel",150,16000,16000,2016-01-11,"Non-branded,Non-local",Romanian,"39, 40, 20, 38, 19, 27, 38, 62, 30, 30, 22, 16, 81, 78, 57, 153, 134, 177, 176, 187, 180, 173, 145, 135",,Sports betting
111,gts bet,ro,10,150,0.60,,getsbet,2026-06-02 17:04:31,"Sitelinks,Video preview",200,241000,251000,2016-08-03,"Informational,Navigational,Commercial,Transactional,Branded,Non-local",,"93, 173, 215, 217, 274, 303, 270, 223, 318, 272, 186, 44, 113, 151, 111, 151, 121, 286, 237, 224, 201, 162, 95, 96",,Sports betting
112,jet bet,ro,8,150,0.70,,getsbet,2026-06-17 12:20:02,"Sitelinks,Video preview",5400,242000,252000,2015-10-02,"Informational,Navigational,Commercial,Transactional,Branded,Non-local",English,"32, 26, 39, 24, 62, 52, 61, 89, 97, 113, 103, 79, 361, 504, 219, 35, 37, 73, 47, 75, 42, 39, 102, 91",,Sports betting
113,gestbet,ro,41,150,0.90,1.04,getsbet,2026-06-21 20:03:30,Sitelinks,200,243000,253000,2015-09-05,"Informational,Navigational,Commercial,Transactional,Branded,Non-local",,"42, 43, 198, 38, 109, 490, 81, 67, 63, 47, 32, 113, 184, 42, 373, 67, 391, 105, 75, 74, 71, 68, 75, 427","106, 123, 129, 165, 115, 254, 223, 142, 191, 136, 129, 122",Sports betting
114,www.getsbet,ro,30,150,0.80,,getsbet,2026-06-16 16:05:52,Sitelinks,150,242000,252000,2015-09-04,"Navigational,Transactional,Branded,Non-local",,"236, 351, 156, 55, 328, 347, 423, 372, 376, 112, 0, 0, 0, 0, 0, 498, 596, 484, 372, 0, 0, 0, 0, 1",,Lottery; Sports betting
115,oferta gets bet,ro,61,150,0.90,,get bets,2026-07-07 06:39:01,Sitelinks,150,14000,14000,2015-09-04,"Informational,Commercial,Branded,Non-local",Romanian,"143, 145, 150, 288, 130, 396, 444, 457, 424, 147, 127, 95, 105, 334, 126, 153, 189, 204, 114, 108, 114, 107, 167, 137","137, 187, 167, 219, 185, 203, 223, 234, 220, 185, 140, 135",Sports betting
116,bet ro,ro,73,150,1.40,,netbet.ro,2026-06-14 23:01:09,,200,12000,14000,2016-04-05,"Branded,Non-local",,"68, 58, 87, 136, 160, 127, 119, 108, 128, 139, 122, 118, 184, 214, 210, 130, 142, 127, 107, 103, 97, 103, 88, 81","81, 72, 85, 83, 98, 87, 70, 63, 61, 67, 55, 47",Networks
117,getsbet aplicatie,ro,52,100,0.90,,getsbet,2026-06-25 16:34:05,Sitelinks,150,247000,257000,2021-02-24,"Informational,Transactional,Branded,Non-local",Romanian,"37, 50, 33, 24, 43, 79, 80, 84, 77, 116, 100, 50, 69, 47, 52, 96, 69, 133, 174, 100, 102, 179, 300, 172",,Lottery; Sports betting; Add-ons
118,ghet bet,ro,31,100,1.30,,getsbet,2026-06-03 15:01:06,"Sitelinks,Video preview",100,241000,251000,2015-09-26,"Informational,Navigational,Commercial,Transactional,Branded,Non-local",,"105, 156, 179, 166, 186, 194, 136, 96, 77, 67, 88, 44, 64, 106, 141, 94, 143, 139, 117, 80, 72, 115, 73, 96",,Sports betting
119,ghets bet,ro,9,100,,,getsbet,2026-06-11 17:28:39,"Sitelinks,Video preview",100,242000,253000,2016-09-15,"Non-branded,Non-local",,"125, 193, 95, 64, 74, 105, 96, 150, 87, 173, 171, 146, 115, 117, 82, 58, 88, 81, 155, 86, 71, 74, 74, 58",,/Other
120,get's bet online,ro,43,100,1.10,,getsbet,2026-06-09 17:53:30,Sitelinks,150,241000,252000,2021-03-12,"Commercial,Transactional,Non-branded,Non-local",English,"121, 62, 120, 190, 179, 214, 231, 147, 166, 254, 142, 77, 124, 154, 73, 86, 150, 108, 145, 120, 136, 67, 166, 87",,Sports betting
121,gsbet pariuri sportive,ro,50,100,,0.83,gets bet pariuri sportive,2026-06-27 12:00:03,Sitelinks,100,16000,16000,2015-10-11,"Navigational,Commercial,Transactional,Branded,Non-local",Romanian,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 22, 59, 55, 49, 25, 90, 57, 195, 379, 193, 158",,Sports betting
122,bet bet,ro,82,100,2.50,,getsbet,2026-07-04 20:02:05,Local pack,17000,247000,257000,2015-09-22,"Informational,Commercial,Transactional,Non-branded,Non-local",English,"57, 41, 40, 62, 44, 51, 46, 37, 44, 53, 47, 28, 72, 78, 65, 81, 93, 69, 140, 157, 195, 203, 170, 128",,Sports betting; Sports
123,getabet,ro,8,100,1.80,,getsbet,2026-06-19 09:55:59,Sitelinks,200,242000,252000,2018-04-21,"Informational,Navigational,Commercial,Branded,Non-local",,"105, 116, 116, 111, 139, 103, 133, 107, 112, 94, 88, 70, 78, 74, 64, 76, 61, 114, 120, 100, 150, 106, 80, 93",,Sports betting
124,get. bet,ro,9,100,0.60,,getsbet,2026-06-01 23:00:14,"Sitelinks,Video preview",100,241000,251000,2018-06-11,"Informational,Navigational,Commercial,Branded,Non-local",,"57, 120, 82, 65, 46, 83, 129, 66, 111, 74, 76, 32, 100, 64, 83, 102, 161, 85, 88, 115, 168, 144, 122, 114",,Sports betting; Sports
125,gets bet apk,ro,48,100,1.00,,getsbet,2026-06-08 13:16:08,Sitelinks,100,6000,7000,2019-08-23,"Informational,Transactional,Branded,Non-local",English,"6, 1, 11, 13, 13, 16, 13, 22, 14, 7, 10, 5, 79, 72, 62, 81, 58, 196, 193, 95, 83, 87, 114, 95",,Sports betting; Add-ons
126,gets bet loto,ro,62,100,0.40,,loto polonia gets bet,2026-07-04 18:08:15,,100,20,20,2015-09-30,"Informational,Commercial,Transactional,Branded,Non-local",Romanian,"75, 85, 100, 79, 76, 71, 53, 60, 53, 62, 56, 44, 121, 116, 127, 120, 97, 144, 137, 69, 64, 60, 68, 67",,Lottery
127,get bet cont,ro,52,100,1.10,,getsbet,2026-06-30 18:18:16,"Sitelinks,Video preview",100,247000,257000,2020-01-11,"Informational,Commercial,Transactional,Branded,Non-local",Romanian,"7, 6, 9, 13, 30, 11, 58, 58, 46, 81, 91, 56, 353, 432, 206, 18, 18, 25, 21, 19, 22, 22, 17, 19",,Sports betting
128,get s,ro,34,100,0.25,,getsbet,2026-06-04 03:12:44,Sitelinks,500,241000,251000,2016-09-14,"Informational,Navigational,Commercial,Branded,Non-local",,"125, 169, 218, 207, 224, 161, 170, 163, 143, 141, 120, 63, 73, 77, 91, 134, 65, 107, 105, 118, 137, 98, 96, 91",,Sports betting; Sports
129,online gets bet,ro,55,90,1.30,,getsbet,2026-06-15 02:26:05,Sitelinks,90,242000,252000,2018-02-28,"Informational,Navigational,Commercial,Branded,Non-local",English,"116, 66, 95, 76, 39, 65, 38, 48, 24, 16, 26, 25, 390, 412, 176, 11, 25, 21, 16, 10, 8, 0, 0, 1",,Sports betting; Sports
130,get sbet,ro,43,90,0.60,,getsbet,2026-06-28 04:48:56,"Sitelinks,Video preview",90,247000,257000,2016-03-18,"Informational,Navigational,Commercial,Transactional,Branded,Non-local",,"69, 40, 78, 82, 64, 75, 123, 77, 73, 62, 49, 21, 37, 52, 61, 169, 110, 81, 99, 108, 89, 104, 72, 69",,Sports betting; Sports
131,getsbet bonus,ro,63,80,2.50,,gets bet bonus fara depunere,2026-06-26 23:53:13,,150,1300,1300,2019-02-02,"Informational,Commercial,Transactional,Branded,Non-local",English,"37, 31, 30, 40, 20, 13, 38, 11, 17, 6, 9, 2, 14, 15, 14, 28, 40, 104, 209, 103, 143, 116, 82, 117",,Gambling
132,gets bet pariaza in agentii,ro,50,80,1.10,,gets bet pariuri sportive,2026-06-18 16:44:36,Sitelinks,80,15000,15000,2019-09-30,"Informational,Commercial,Non-branded,Non-local",Romanian,"44, 98, 94, 92, 82, 97, 92, 90, 89, 89, 78, 67, 60, 74, 81, 81, 70, 85, 80, 78, 78, 78, 67, 56","50, 64, 71, 70, 60, 75, 70, 69, 68, 68, 58, 47",Sports betting
133,gets bet.ro,ro,38,80,0.60,,getsbet,2026-06-26 01:28:10,Sitelinks,90,247000,257000,2015-10-29,"Navigational,Transactional,Branded,Non-local",,"2, 0, 41, 40, 62, 63, 92, 36, 43, 25, 51, 42, 36, 27, 40, 52, 24, 73, 55, 33, 78, 190, 141, 163",,Sports betting
134,get's bet download,ro,59,80,1.10,,getsbet,2026-06-21 00:54:15,Sitelinks,90,12000,14000,2020-11-04,"Informational,Commercial,Transactional,Branded,Non-local",English,"14, 6, 62, 15, 12, 20, 47, 42, 26, 59, 57, 48, 347, 397, 202, 7, 2, 1, 0, 0, 0, 0, 0, 1",,Sports betting; Add-ons
135,geta bet,ro,10,80,0.30,,getsbet,2026-06-15 03:13:37,Sitelinks,100,242000,252000,2016-09-28,"Informational,Navigational,Commercial,Transactional,Branded,Non-local",,"47, 70, 68, 80, 71, 87, 74, 68, 61, 49, 47, 31, 60, 62, 65, 75, 78, 103, 89, 89, 80, 90, 69, 61",,Sports betting; Sports
